"","16154.Aligned.sortedByCoord.out.bam"
"54206",2113
"102724539",0
"50651",59
"473",2669
"102724552",0
"2023",5134
"102465436",0
"100505975",0
"765",4
"155184",2
"6518",73
"80045",13
"407040",4
"9563",1091
"80176",132
"100506022",0
"84275",76
"199953",27
"5293",674
"644997",61
"101929074",1
"22883",1672
"56998",36
"84328",208
"64802",79
"100847055",0
"105376719",0
"116362",190
"10277",2456
"23095",6103
"100422970",0
"5226",796
"100526739",0
"378708",0
"1325",0
"1676",119
"5195",353
"54897",132
"148345",5
"23435",2080
"10747",136
"6723",125
"5394",1768
"2475",2721
"100873935",0
"10218",382
"29914",367
"57540",15
"101929181",0
"26232",8
"93611",69
"26270",55
"10459",102
"374946",5
"57085",137
"284498",0
"102724659",0
"4524",713
"1185",622
"100379251",1
"4878",34
"4879",1
"26829",1
"90231",291
"5351",1998
"9927",1694
"60672",104
"102466982",0
"943",6
"102465836",0
"7133",389
"100616438",0
"55187",10205
"677885",128
"9249",441
"102466722",0
"343066",1
"126767",0
"93190",0
"390999",2
"65121",9
"440560",54
"343069",197
"65122",8
"400735",46
"343071",24
"441871",7
"440561",58
"653606",4
"102724742",5
"101929983",40
"649330",8
"441873",63
"649324",6
"440563",20
"645354",6
"645359",57
"101060301",8
"343070",43
"400736",8
"391003",16
"343068",49
"391002",5
"645382",17
"653619",59
"729528",8
"645414",15
"391004",7
"645425",21
"126755",2
"10630",441
"7799",2831
"23254",230
"200197",1
"55092",48
"727684",142
"114827",154
"101927417",0
"79180",923
"11330",12
"63036",30
"51032",34
"842",169
"23341",531
"79814",20
"84301",603
"6248",180
"23207",1422
"284723",8
"388595",10
"54751",207
"440567",164
"729614",0
"23013",4437
"7709",227
"101928566",0
"149563",0
"27129",60
"1187",29
"1188",32
"348487",5
"1969",471
"128272",55
"101927546",0
"79363",14
"54455",868
"26099",364
"374955",22
"55707",363
"114819",182
"26871",24
"100126512",0
"100126517",0
"102724970",14
"100133301",1
"7195",0
"55672",58098
"84809",180
"11209",214
"26869",24
"729574",12
"100126533",0
"284729",2
"100189045",0
"102723383",12
"6060",24
"11223",145
"100500876",0
"100189298",0
"7193",0
"791226",0
"9696",604
"26870",24
"4237",237
"23400",687
"6390",871
"11240",15
"29943",2
"51702",1
"100616188",0
"23569",11
"353238",1
"55920",690
"55160",1144
"81569",1
"101927876",0
"84966",127
"127707",0
"5081",5
"80834",2
"8659",57
"100616120",0
"100302276",4
"126917",147
"23352",14334
"23065",872
"51154",159
"246181",92
"22977",98
"100506730",2
"8574",720
"54896",63
"832",2354
"100532736",0
"440574",75
"644068",67
"4681",33
"3362",5
"255104",162
"54546",0
"23252",137
"30814",0
"5320",1592
"5322",80
"26279",14
"64600",1
"391013",4
"127733",17
"101928017",0
"127731",5
"339505",0
"55450",34
"79594",54
"163933",0
"978",38
"65018",605
"102464833",0
"100861548",14
"1650",1306
"57576",88
"400745",0
"50809",2257
"8672",3394
"100302155",0
"1889",3378
"100506801",30
"84224",1917
"249",126
"5909",16
"84196",1853
"401944",57
"3339",31920
"23436",2
"10136",1
"101928043",0
"29092",0
"998",1749
"54361",43
"100616433",0
"9923",2637
"2046",1
"102466615",0
"712",2333
"714",1309
"713",2301
"2048",289
"100616391",0
"100422914",0
"646262",0
"729059",1
"23028",1220
"100422866",1
"100616177",0
"7798",760
"3352",6
"100996511",3
"10236",1739
"80818",446
"148898",20
"6920",202
"55616",636
"1870",11
"101928163",0
"3399",143
"259283",20
"6135",10991
"6924",939
"100506963",0
"57095",273
"11313",162
"2582",129
"3155",467
"2517",737
"1269",6
"100616492",0
"55629",628
"10772",589
"127294",48
"58985",1
"163702",9
"284632",0
"57822",2
"90529",43
"57185",115
"100750325",0
"11123",46
"100506985",1
"400746",38
"10250",3965
"25932",1466
"864",54
"102465437",0
"100616365",0
"25949",812
"57035",1412
"6007",131
"23585",399
"6006",64
"55219",541
"26119",449
"57134",626
"57190",2185
"56181",279
"646471",38
"79000",17
"164091",51
"3925",232
"100500808",0
"5051",102
"2134",18
"7780",2
"105376910",0
"84676",2
"149420",75
"79927",2
"105376887",0
"51042",25
"10256",107
"378807",8
"101928303",0
"64793",191
"83442",310
"91544",269
"1043",56
"55057",2
"257101",12
"79727",1
"79947",499
"101928324",1
"3151",2980
"6195",515
"100302190",0
"101928728",1
"8289",4368
"55650",227
"84243",196
"2810",1
"54707",111
"63906",157
"10726",1514
"8431",1
"126695",6
"388610",0
"115572",23
"6548",374
"23038",703
"84065",77
"644961",28
"100887744",0
"84958",95
"9064",725
"8547",12
"388611",0
"2827",3
"10163",3884
"27245",369
"2268",419
"2537",52
"199870",209
"23673",726
"5511",282
"677774",750
"9473",318
"6118",358
"27293",16
"55113",30
"2140",754
"5724",169
"22826",1680
"93974",190
"83667",84
"54797",40
"65979",1150
"1104",183
"8420",35
"6080",56906
"26768",99597
"54952",177
"85028",8
"692212",48
"677838",1065
"677825",203
"692073",92
"115273",11
"6883",147
"26824",0
"10691",213
"105376911",0
"51441",735
"4985",0
"2035",1494
"399474",9
"6429",1271
"51102",163
"10076",382
"101928460",0
"101929406",0
"4146",2
"100129196",0
"7805",2159
"100616164",0
"400748",0
"9672",226
"9698",1998
"692234",201
"692235",201
"692200",5
"79570",1
"9410",343
"51538",306
"2170",169
"347735",18
"149086",0
"284551",0
"64129",895
"3061",31
"553115",148
"1307",2436
"576",23
"100423028",0
"90853",36
"8073",870
"10657",907
"55116",98
"100847018",0
"23633",658
"200081",657
"79140",34
"56063",100
"55721",124
"149069",48
"8668",680
"339483",0
"84734",1
"3932",146
"3065",767
"65108",23
"100128071",0
"81629",114
"55108",375
"728116",2
"653121",218
"339487",302
"5928",1455
"81493",130
"57648",86
"8565",991
"64766",625
"252995",15
"3208",1
"113452",12
"127544",316
"204",5259
"113451",31
"55223",48
"149076",381
"127550",8
"1912",657
"100500853",0
"101929464",0
"7579",81
"114784",287
"127540",2
"402779",0
"84970",4
"693137",0
"2709",11
"127534",3
"2707",6
"2701",117
"113444",146
"58512",9
"653160",19
"100506144",26
"9204",1182
"79830",461
"6421",4079
"9202",2873
"79932",1103
"23154",120
"339488",83
"5690",481
"127703",16
"63967",187
"192670",1068
"26523",714
"192669",1408
"27285",8
"54936",43
"1296",131
"27095",181
"55700",748
"9967",2349
"79729",107
"55194",25
"83931",264
"84967",78
"127700",83
"64960",228
"1441",307
"2899",77
"100422898",0
"728431",0
"80149",110
"102465438",0
"64769",362
"100847010",0
"79753",119
"7802",92
"29889",931
"284654",1
"54955",26
"55143",55
"284656",3
"149175",33
"79693",30
"127687",39
"4520",461
"3633",980
"10946",1619
"2275",126
"51118",366
"5453",0
"100500801",0
"339442",0
"64121",531
"100527950",33
"26292",1
"81025",0
"54933",98
"79647",304
"4725",696
"23499",40149
"643314",1607
"105378950",0
"353500",66
"728448",15
"8761",1384
"101929516",1
"677834",130
"26508",100
"84618",2
"51440",5
"10450",315
"656",55
"64064",18
"105378951",0
"101929536",0
"54802",192
"4610",17
"84879",15
"10487",2865
"5538",1230
"6018",1433
"127391",6
"10269",436
"1298",114
"64744",2532
"65243",69
"339559",275
"64789",144
"127396",109
"9783",31
"100130557",2
"4802",662
"407034",8
"407031",0
"9132",41
"163732",0
"1503",566
"100507178",2
"200172",6
"22955",935
"100132074",2
"1907",0
"59269",240
"2981",0
"2980",2
"22887",825
"284716",11
"84217",17
"79717",310
"728621",136
"10465",195
"4904",5070
"149461",32
"64175",790
"79078",66
"100129924",10
"374969",56
"114625",262
"51058",134
"339539",4
"6513",431
"440584",0
"105378684",0
"440585",0
"10969",237
"102465439",0
"149465",41
"128218",0
"149466",0
"7075",779
"4352",61
"991",42
"64834",427
"102466723",0
"112950",185
"23334",2941
"102465440",0
"81888",0
"5792",395
"9682",1026
"100132774",0
"6487",509
"101929592",0
"102464830",0
"9048",0
"9670",428
"1802",65
"533",370
"8704",145
"149473",42
"6536",62
"128209",1
"105378952",0
"55929",208
"79033",213
"100874278",0
"55182",599
"100847089",0
"79639",10
"339541",22
"26828",0
"26830",0
"11004",38
"6202",2181
"26811",4
"94161",79
"94162",27
"94163",16
"266675",2
"1263",506
"343521",2
"149478",195
"8643",271
"8891",398
"79654",629
"7389",847
"57643",83
"400752",0
"84842",2
"4595",374
"114034",123
"10420",174
"126661",28
"25974",33
"5052",674
"10327",783
"4678",2736
"149483",55
"60313",1004
"728963",17
"51249",161
"3652",291
"23139",2410
"8503",549
"101929626",0
"10103",25
"55624",839
"541468",1
"8438",146
"10489",391
"7388",492
"387338",172
"2166",165
"729041",0
"101929651",0
"127343",1
"100507423",0
"148930",1
"8569",843
"148932",153
"64756",153
"374973",23
"100130197",4
"9813",1327
"1580",681
"163720",280
"1579",178
"260293",273
"199974",226
"284541",64
"100874253",0
"10158",2
"6886",67
"6491",168
"51727",1104
"102724077",0
"2301",2
"84793",0
"2306",83
"388630",102
"391037",0
"200010",155
"54558",707
"84871",3
"79656",46
"101929721",0
"100874313",0
"1996",18
"63950",0
"11124",919
"1031",90
"100616189",0
"102466656",0
"284546",2
"26994",382
"22996",17
"102724097",0
"2060",4227
"114883",2434
"4898",4570
"100313892",0
"5865",0
"51060",281
"112970",0
"104355143",0
"91408",393
"9372",1178
"200014",626
"4998",143
"84950",603
"23318",2833
"105378722",0
"2882",51
"348378",7
"65260",56
"79699",596
"440590",11
"55268",661
"6342",2186
"100616156",0
"100616458",0
"100616145",0
"127435",4207
"6512",117
"1376",738
"54987",208
"4116",241
"100507564",0
"7804",144
"163742",0
"63948",1
"148979",6
"105369175",0
"55706",268
"54432",208
"1733",33
"51668",201
"115353",181
"388633",0
"9528",1309
"127428",46
"100616315",0
"200008",3
"606495",64
"51253",282
"23648",896
"619518",24
"26027",88
"338094",12
"374977",15
"100527960",6
"7268",2
"25973",16
"55001",5
"163747",6
"1718",194
"100126514",0
"199964",0
"7809",2
"255738",4
"23358",3955
"100507634",0
"100616272",0
"8613",710
"5563",98
"199920",5
"731",6
"732",3
"1600",23
"101926890",0
"115209",491
"4070",6
"114803",1235
"3725",602
"100131060",5
"101926925",0
"729467",0
"55277",348
"100616409",0
"101926944",0
"51361",38
"1573",12
"127795",9
"101926964",0
"100996570",0
"4774",2562
"645030",0
"414927",1
"83941",331
"10207",1397
"100422902",0
"100422946",0
"54596",48
"163782",54
"7398",854
"85440",1535
"27329",166
"84938",466
"199899",0
"100996301",0
"27022",2
"102464823",0
"29929",735
"23421",116
"84455",192
"79469",7
"5236",734
"4919",423
"101927034",0
"148581",2
"57685",736
"100616338",0
"55225",154
"3716",5098
"101927084",0
"105378775",0
"100500854",0
"406893",0
"205",102
"9829",107
"54741",371
"3953",2505
"5142",177
"101927139",0
"84251",1011
"100422871",0
"200132",20
"10022",1
"79819",358
"57708",1933
"23169",259
"400757",1
"149233",8
"3595",279
"26135",1926
"1647",143
"55970",93
"100289178",0
"9077",6
"79971",766
"100302279",3
"6121",15
"55635",23
"101927220",0
"57554",54
"5301",0
"55631",419
"9295",7518
"81573",697
"11147",30
"1491",211
"101927244",0
"5733",56
"100132618",5
"9406",2048
"406962",17
"100852410",0
"257194",401
"100852409",0
"101927295",0
"127255",3
"100526835",1
"8790",333
"51086",2
"105378804",0
"105378803",1
"127254",19
"101927320",0
"1429",110
"127253",214
"431707",6
"204962",40
"34",1238
"1744",153
"5876",653
"692085",50
"26805",28
"26804",7
"4438",32
"127247",0
"101927342",0
"256435",150
"81849",7
"102466995",0
"10026",395
"26289",84
"26009",934
"23032",2074
"374986",825
"374987",1
"91624",4261
"8880",2095
"11080",639
"54810",78
"149047",0
"5737",57
"10964",353
"10561",680
"64123",1820
"101927412",0
"23266",2458
"101927434",0
"101927498",0
"101927587",0
"101927560",0
"79739",1023
"5567",592
"148418",4
"391051",0
"58511",8
"80135",307
"2787",317
"100505741",148
"1486",292
"103695366",0
"439927",0
"117178",151
"23566",3
"255231",188
"55283",73
"126820",65
"100616481",0
"84144",125
"148423",146
"8915",327
"646626",0
"23576",133
"3491",2973
"54680",469
"255631",496
"57489",670
"102465842",0
"9635",17
"1179",13
"22802",5
"9629",0
"105378828",0
"51100",2031
"9403",318
"9653",413
"339524",35
"101927844",0
"105378832",0
"8543",184
"100505768",0
"101927891",0
"5586",1948
"2959",341
"56267",378
"494115",678
"2635",1330
"2633",1793
"2634",3879
"388646",52
"115361",580
"115362",533
"729930",1
"163351",9
"400759",62
"23507",406
"84230",649
"400761",0
"55144",431
"105378846",0
"492303",0
"284695",1588
"343472",2
"84146",4071
"164045",145
"8317",121
"7049",11420
"676",1
"253152",27
"646817",225
"284697",107
"23285",363
"388649",10
"11146",417
"79871",570
"2672",36
"7813",1202
"6125",7434
"388650",138
"6083",86
"26782",110
"22823",603
"50999",524
"343099",1001
"100131564",2
"1810",337
"54874",866
"100126520",0
"8412",322
"100129046",1
"100126348",1
"100189133",0
"30836",984
"2730",78
"24",102
"9411",3561
"5825",1613
"2152",768
"101928079",1
"100616321",0
"126969",89
"1266",1457
"105378862",0
"729970",19
"199857",67
"101928098",0
"148534",22
"100527978",10
"101928118",0
"25950",44
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",938
"1806",4774
"100873932",0
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",484
"163404",2
"100129620",0
"9890",80
"101928270",0
"54873",921
"391059",270
"178",2444
"23443",330
"64645",830
"163786",174
"54482",338
"127495",46
"1629",741
"100506007",0
"8634",392
"693138",64
"8556",578
"54112",0
"100128787",0
"7412",779
"2135",79
"148867",711
"51611",233
"102606465",0
"101928334",0
"101928370",0
"1901",469
"104355286",0
"118427",2
"94236",0
"1301",1409
"101928436",0
"55599",1975
"280",9358
"648740",22
"279",3742
"276",3882
"277",3887
"278",3889
"100129138",7
"101928476",0
"55170",20
"22854",49
"10451",554
"102465839",0
"100873946",0
"29957",555
"148545",75
"653149",78
"284611",345
"113802",136
"55119",2359
"163479",3
"6814",1155
"254268",35
"642864",0
"29899",909
"23155",702
"22911",503
"6884",100
"56900",149
"677766",10281
"127003",18
"57535",39
"6301",1142
"1952",207
"84722",15
"343263",9
"6272",1792
"5686",430
"284612",30
"127002",78
"284613",31
"57463",32
"83873",7
"2773",396
"406974",20
"2780",437
"271",461
"2948",1223
"2946",1851
"2944",1572
"2949",685
"2947",107
"79574",17
"1435",281
"10768",1544
"85369",718
"257",14
"104355139",0
"164153",1
"388662",17
"100873974",0
"3749",109
"440600",0
"64783",841
"9122",520
"10542",124
"101410535",0
"84432",3
"643160",0
"440602",0
"3744",6
"3737",34
"3738",97
"963",1390
"55791",321
"128338",873
"10390",827
"79961",310
"1117",267
"149620",0
"27159",0
"128344",8
"441897",0
"5016",188
"79084",187
"515",598
"128346",875
"57413",92
"140",101
"100129269",0
"5906",1117
"55924",66
"100506343",0
"101928718",2
"11218",374
"3752",177
"100874295",0
"100873995",0
"643355",0
"55917",1398
"100422976",0
"7482",88
"54879",333
"829",1550
"4343",1197
"389",1080
"333926",12
"284467",0
"100996702",0
"6566",320
"246182",9
"100506392",0
"100996251",2
"9860",764
"643441",0
"260425",957
"10745",600
"54665",480
"100287722",16
"26191",619
"440603",11
"10717",414
"64858",159
"101928846",0
"204851",2191
"56944",495
"148281",4
"51592",1763
"10286",390
"163259",181
"270",22
"4893",322
"7812",9108
"80143",172
"6847",6
"7252",5
"10100",121
"4803",46
"81839",421
"845",676
"4808",0
"101928995",0
"101928977",0
"55356",262
"126868",34
"476",5522
"84852",3
"101929023",0
"965",351
"100616384",0
"3321",28
"100302117",0
"388667",0
"914",380
"5738",479
"9398",27
"101929099",0
"8458",376
"100126331",0
"80263",38
"79679",2
"104355292",0
"10905",2327
"100996263",0
"54855",458
"54834",684
"10885",679
"200162",41
"6913",1235
"10352",242
"104472716",0
"101929147",2
"51179",7
"100874270",0
"3284",7
"3283",6
"128102",12
"644242",0
"90874",162
"26227",361
"3158",7
"83998",0
"343505",358
"11085",1
"4853",13801
"9554",243
"105378954",151
"728841",49383
"767846",3
"100996724",7172
"101929796",995
"101060684",53945
"100189005",0
"101954277",1
"653505",154
"728855",86
"101954264",0
"100189257",0
"105369199",2
"100996721",123
"100126488",0
"101929798",0
"2210",854
"100996318",0
"337875",573
"653820",283
"653464",6305
"100873165",8
"647121",383
"101929815",135
"100189261",0
"101954269",0
"26863",24
"791227",0
"105369140",5
"388692",15
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",778
"100996713",0
"554282",294
"100996712",5643
"101060524",0
"730262",166
"101954267",0
"100189323",0
"284565",39738
"100189127",0
"728945",166
"105371215",0
"1818",0
"645166",98
"647135",7025
"728833",304
"101929805",0
"102724235",170
"103091866",149
"645142",151
"101954266",0
"7214",0
"100288142",79126
"100126510",0
"101060254",235
"101929780",21487
"653519",3382
"5174",917
"11126",92
"27246",920
"10623",547
"200035",50
"10401",647
"102466191",0
"148741",102
"8515",2228
"8799",78
"114814",5
"9939",717
"128077",421
"84265",776
"284615",13
"10628",13059
"148738",20
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",1
"100132406",134804
"388677",2274
"170688",911
"105371242",127
"102724558",0
"100288805",266
"105373468",1
"149013",66951
"728989",137
"100189334",0
"101447996",0
"644861",230
"5565",183
"171423",1660
"2330",199
"9557",848
"100289211",0
"607",724
"51205",123
"2702",298
"2703",0
"51463",3374
"100034743",769
"100189140",0
"26864",24
"100189193",0
"200030",42655
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",2
"100132057",4
"101954272",0
"388685",175
"644591",583
"25832",142616
"100996763",2348
"440672",912
"9659",8973
"400818",45095
"653513",2007
"100996761",261
"101060226",27464
"653598",639
"57234",283
"644634",15
"100189228",0
"102723955",0
"100189059",0
"440689",1386
"2209",946
"101927767",0
"653604",94
"8370",449
"105371405",1
"126961",140
"8337",2014
"337873",314
"723790",2016
"333932",157
"554313",449
"8349",1387
"8338",1445
"317772",18
"51027",2
"9900",58
"10262",312
"10903",261
"56957",530
"105373477",0
"11311",571
"51177",609
"81611",890
"23632",37
"51107",430
"79630",358
"148523",144
"54460",287
"9129",3228
"23248",1692
"80222",338
"102465529",0
"1893",1164
"100874054",0
"54507",2116
"105371437",63
"100422997",0
"574406",9
"4170",2118
"2029",218
"55204",277
"84072",74
"1520",2123
"1513",7425
"405",2195
"9869",1353
"29956",675
"8416",31
"55793",255
"58497",235
"149428",25
"54964",16
"56882",601
"10962",10
"126626",380
"10500",335
"100534012",0
"79626",36
"388695",120
"79005",0
"29765",33
"6944",258
"8394",1144
"5710",1255
"57592",246
"5298",1042
"5993",1058
"8991",266
"5692",1213
"23126",2824
"57530",23
"7286",74
"693139",1
"81609",784
"11189",6
"284485",1
"65005",180
"51686",36
"11022",52
"339398",4
"6097",8
"100191040",1
"100132111",1
"284486",48
"117145",131
"6281",646
"441908",75
"6282",883
"100131107",34
"126637",2
"7062",102
"126638",23
"388697",54922
"2312",3523
"339400",2
"388698",234
"49860",6
"254910",0
"54544",0
"353145",0
"84648",0
"353144",0
"353143",0
"353142",0
"353141",0
"353140",0
"26239",2
"353139",0
"199834",0
"100129271",1
"448834",4
"353137",0
"353135",0
"353134",0
"353133",0
"353132",0
"353131",0
"448835",0
"4184",0
"3713",0
"163778",0
"6698",1
"6707",0
"6699",1
"6703",10
"6700",11
"6701",11
"6704",11
"6705",2
"6702",2
"6706",6
"101928009",0
"149018",7
"574414",0
"4014",2
"114771",3
"57115",0
"6280",57
"6283",5
"6279",25
"338324",0
"645922",0
"6278",3
"6277",1240
"6276",5
"6275",897
"101928034",0
"6274",7
"6273",2
"140576",95
"57402",0
"6284",229
"6271",28
"26097",291
"23557",112
"3608",1134
"100189015",0
"4881",786
"102466879",0
"65123",3619
"11000",480
"343052",0
"105371448",0
"57459",959
"9909",1103
"200186",655
"27173",133
"102465441",0
"148327",170
"10899",301
"5872",1442
"6232",4508
"91181",64
"100847024",0
"7170",4188
"100126346",3
"388701",3
"25912",583
"9898",5107
"10456",852
"89872",0
"57198",2200
"3570",418
"126669",345
"126668",92
"55585",647
"100874097",0
"1141",18
"103",6287
"3782",273
"10654",67
"57326",654
"90780",36
"101928120",0
"6464",1306
"1163",125
"100423020",0
"80308",259
"55891",2
"51043",120
"127579",67
"149095",8
"100505666",2
"8751",1342
"1945",8
"1944",8
"1942",182
"55974",258
"54344",19
"200185",753
"80128",40
"4582",471
"693235",0
"7059",1599
"4580",445
"2630",1444
"2629",2239
"10712",119
"10067",210
"1196",1526
"57657",22
"5313",3
"2224",733
"284618",8
"23623",277
"55870",8940
"693140",0
"645682",163
"645676",190
"55154",1352
"55249",3796
"7818",1257
"100129405",1067
"54856",8178
"23208",236
"6016",279
"22889",1626
"677823",278
"677771",682
"339403",6
"9181",1720
"102465442",0
"105371729",0
"6746",810
"56893",108
"28956",592
"57111",4
"92312",9
"4000",5559
"64218",421
"9673",113
"11243",23
"100527963",0
"632",0
"79957",32
"23381",1313
"84283",49
"112770",488
"391104",0
"7203",1008
"128229",0
"57127",2
"10485",1
"407046",0
"4209",851
"128239",130
"164118",8
"128240",286
"54865",326
"101928177",0
"60484",4
"63827",8
"10763",1353
"1382",67
"81875",201
"51093",162
"79590",208
"3068",941
"5546",564
"9047",27
"4914",37
"3645",13
"375033",747
"149499",26
"9826",1883
"768220",16
"440695",58
"2117",210
"360155",2
"83416",397
"83417",6
"115352",87
"79368",34
"115350",30
"922",4
"55243",1033
"646268",0
"912",37
"909",2
"911",77
"910",3
"913",5
"128360",0
"391107",2
"391109",10
"343406",1
"391112",2
"128366",2
"128367",3
"128368",4
"6708",93
"81448",7
"391114",0
"128371",1
"128372",0
"81442",0
"4332",301
"149628",292
"3428",11832
"9447",80
"100189166",0
"57863",82
"100131825",13
"2532",288
"2205",30
"441911",1
"26476",1
"127385",1
"325",1
"1401",2
"54935",44
"343413",75
"56833",217
"284677",14
"391123",30
"25790",44
"100422852",2
"8407",929
"57549",6
"89886",3
"100505633",0
"93183",162
"3766",3
"3765",1
"93185",115
"477",971
"480",25
"844",31
"729867",1
"8682",1243
"50717",1474
"5824",1147
"4807",1
"1314",4090
"474338",400
"23385",1937
"57216",32
"114836",196
"8832",482
"6504",124
"962",182
"57823",197
"4063",100
"51744",33
"55600",8
"101928372",0
"142683",3
"50848",302
"100131187",24
"7391",380
"257106",1692
"81607",21
"126823",7
"5202",110
"4817",253
"9191",369
"51506",765
"27005",274
"5498",741
"8703",266
"9507",59
"4720",1786
"2207",627
"336",8
"84134",74
"100847090",0
"9970",8
"654790",50
"4359",481
"6391",739
"257177",294
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",5445
"100189380",0
"3310",608
"100189018",0
"100189011",0
"100189126",0
"2214",1263
"9103",6387
"3311",856
"100189003",0
"2215",300
"2213",3443
"641311",2
"84824",11
"127943",2
"11266",202
"102724329",0
"22926",2299
"25903",860
"9722",45
"100616386",0
"693141",0
"284680",7
"400793",18
"117157",3
"127933",798
"6675",824
"4921",5314
"51478",316
"339512",6
"5999",50
"8490",966
"101928404",0
"83540",35
"100422212",0
"5087",730
"100505795",0
"4009",8
"6258",15
"400794",0
"440699",0
"4259",1074
"223",510
"440700",0
"54499",1907
"100147773",0
"7371",160
"100500832",0
"149297",7
"100126349",2
"116123",0
"57645",354
"117143",203
"387597",5
"84944",4
"10223",4
"92235",23
"101928484",0
"5451",697
"919",161
"8804",131
"92241",499
"100189211",0
"100189019",0
"9019",583
"55811",107
"25874",158
"55827",2675
"100313835",0
"23432",80
"261726",498
"375035",589
"84832",543
"9095",278
"693142",1
"100505918",0
"101928565",0
"6846",14
"6375",12
"1805",323
"79100",0
"101978719",0
"101928596",0
"481",297
"29922",234
"8548",355
"57821",38
"10560",325
"2153",870
"6403",242
"6402",92
"6401",9
"92342",29
"55732",457
"57147",268
"22920",1101
"149281",1
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",941
"5396",2481
"80133",38
"2328",136
"100302178",2
"100847009",0
"388714",24
"2327",237
"2326",243
"2329",235
"7151",0
"23215",17501
"4653",113
"8674",215
"51603",297
"26052",605
"100874284",0
"100628315",27
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",13
"5279",51
"51430",933
"356",20
"8995",2
"7292",23
"100506023",0
"101928673",0
"9588",542
"284525",4
"730159",2
"339416",5
"27252",673
"91687",27
"55157",708
"100506046",0
"60674",59
"26769",28
"26802",56
"26774",19
"26770",5
"692198",15
"26806",58
"692197",15
"692196",93
"692195",13
"619498",26
"84614",458
"462",15
"149041",2353
"102724601",0
"9910",2194
"9293",181
"101928696",0
"27101",362
"63931",26
"63923",20
"9674",77
"7143",18
"101928727",0
"101928751",0
"64326",1592
"677679",97
"60676",17
"460",5
"574441",0
"57795",2
"102724661",0
"101928778",0
"89866",407
"730102",3
"100302401",3
"9462",3073
"400797",0
"84066",5
"105373472",0
"400798",19
"100616328",0
"55103",337
"9068",488
"9917",257
"64222",217
"27",1297
"6646",1340
"126859",13
"7827",4
"163589",3
"148753",0
"163590",474
"26092",1429
"9857",6465
"5768",397
"200058",10
"89884",25
"100527964",9
"84320",644
"100423032",0
"148756",0
"9213",837
"57710",153
"10228",255
"3140",209
"51278",130
"101928973",0
"100287948",0
"777",35
"127665",0
"400799",0
"2752",14773
"127670",12
"388719",0
"353299",11
"6041",418
"6004",91
"284648",0
"85397",2
"80896",1063
"1660",3555
"81626",0
"3915",8007
"3918",162
