"","14925.Aligned.sortedByCoord.out.bam"
"26279",10
"64600",1
"391013",1
"127733",17
"101928017",0
"127731",22
"339505",0
"55450",66
"79594",177
"163933",4
"978",44
"65018",1129
"102464833",0
"100861548",28
"1650",1569
"57576",106
"400745",3
"50809",5809
"8672",5863
"100302155",0
"1889",6999
"100506801",35
"84224",1748
"249",74
"5909",31
"84196",4128
"401944",198
"3339",58749
"23436",24
"10136",23
"101928043",0
"29092",3
"998",3265
"54361",83
"100616433",0
"9923",3799
"2046",10
"102466615",0
"712",2489
"714",1150
"713",2057
"2048",233
"100616391",0
"100422914",0
"646262",0
"729059",0
"23028",2183
"100422866",0
"100616177",0
"7798",1538
"3352",4
"100996511",2
"10236",4251
"80818",969
"148898",29
"6920",1150
"55616",1119
"1870",2
"101928163",0
"3399",513
"259283",11
"6135",17585
"6924",1524
"100506963",0
"57095",537
"11313",245
"2582",162
"3155",925
"2517",1232
"1269",3
"100616492",0
"55629",2102
"10772",1784
"127294",100
"58985",11
"163702",18
"284632",0
"57822",2
"90529",68
"57185",65
"100750325",0
"11123",41
"100506985",0
"400746",24
"10250",10718
"25932",6231
"864",39
"102465437",0
"100616365",0
"25949",2344
"57035",2401
"6007",908
"23585",735
"6006",428
"55219",926
"26119",662
"57134",752
"57190",1845
"56181",769
"646471",49
"79000",41
"164091",94
"3925",447
"100500808",0
"5051",106
"2134",16
"7780",8
"105376910",0
"84676",22
"149420",110
"79927",2
"105376887",0
"51042",20
"10256",274
"378807",16
"101928303",1
"64793",151
"83442",251
"91544",342
"1043",29
"55057",7
"257101",17
"79727",6
"79947",850
"101928324",3
"3151",6277
"6195",304
"100302190",0
"101928728",1
"8289",7651
"55650",281
"84243",228
"2810",6
"54707",204
"63906",374
"10726",4772
"8431",5
"126695",8
"388610",2
"115572",180
"6548",829
"23038",1206
"84065",118
"644961",61
"100887744",0
"84958",68
"9064",937
"8547",7
"388611",3
"2827",3
"10163",8306
"27245",860
"2268",163
"2537",96
"199870",513
"23673",1164
"5511",618
"677774",398
"9473",162
"6118",434
"27293",13
"55113",39
"2140",1422
"5724",89
"22826",4987
"93974",432
"83667",66
"54797",66
"65979",2659
"1104",131
"8420",36
"6080",17557
"26768",26736
"54952",369
"85028",15
"692212",43
"677838",341
"677825",47
"692073",25
"115273",11
"6883",224
"26824",0
"10691",381
"105376911",0
"51441",765
"4985",2
"2035",2110
"399474",34
"6429",3517
"51102",318
"10076",623
"101928460",0
"101929406",0
"4146",13
"100129196",0
"7805",736
"100616164",0
"400748",0
"9672",430
"9698",3605
"692234",184
"692235",184
"692200",3
"79570",3
"9410",647
"51538",823
"2170",870
"347735",43
"149086",0
"284551",1
"64129",3030
"3061",59
"553115",330
"1307",2486
"576",24
"100423028",0
"90853",8
"8073",1600
"10657",1801
"55116",155
"100847018",0
"23633",1541
"200081",1382
"79140",117
"56063",196
"55721",133
"149069",83
"8668",1054
"339483",2
"84734",1
"3932",98
"3065",1594
"65108",28
"100128071",0
"81629",184
"55108",616
"728116",4
"653121",257
"339487",663
"5928",2381
"81493",465
"57648",75
"8565",1096
"64766",1041
"252995",68
"3208",5
"113452",19
"127544",514
"204",9619
"113451",69
"55223",121
"149076",1195
"127550",17
"1912",737
"100500853",0
"101929464",0
"7579",155
"114784",106
"127540",2
"402779",0
"84970",3
"693137",0
"2709",24
"127534",9
"2707",49
"2701",489
"113444",455
"58512",34
"653160",31
"100506144",36
"9204",1945
"79830",972
"6421",10123
"9202",5551
"79932",1584
"23154",222
"339488",90
"5690",852
"127703",60
"63967",229
"192670",2003
"26523",1640
"192669",2608
"27285",56
"54936",81
"1296",414
"27095",395
"55700",2566
"9967",5795
"79729",104
"55194",27
"83931",876
"84967",165
"127700",147
"64960",624
"1441",427
"2899",140
"100422898",0
"728431",0
"80149",154
"102465438",0
"64769",794
"100847010",0
"79753",255
"7802",256
"29889",1686
"284654",13
"54955",57
"55143",36
"284656",13
"149175",38
"79693",60
"127687",54
"4520",839
"3633",2288
"10946",2590
"2275",75
"51118",764
"5453",4
"100500801",0
"339442",1
"64121",915
"100527950",79
"26292",0
"81025",0
"54933",106
"79647",615
"4725",1793
"23499",135712
"643314",3354
"105378950",1
"353500",49
"728448",22
"8761",2320
"101929516",0
"677834",34
"26508",688
"84618",77
"51440",7
"10450",774
"656",40
"64064",26
"105378951",1
"101929536",0
"54802",434
"4610",17
"84879",23
"10487",6393
"5538",1550
"6018",3133
"127391",4
"10269",1208
"1298",229
"64744",1090
"65243",121
"339559",470
"64789",172
"127396",155
"9783",243
"100130557",0
"4802",1066
"407034",18
"407031",0
"9132",405
"163732",0
"1503",1905
"100507178",6
"200172",24
"22955",2878
"100132074",46
"1907",4
"59269",434
"2981",4
"2980",0
"22887",1587
"284716",15
"84217",20
"79717",726
"728621",378
"10465",314
"4904",14453
"149461",12
"64175",828
"79078",104
"100129924",7
"374969",132
"114625",295
"51058",280
"339539",1
"6513",326
"440584",0
"105378684",0
"440585",6
"10969",621
"102465439",0
"149465",95
"128218",0
"149466",1
"7075",487
"4352",140
"991",40
"64834",619
"102466723",1
"112950",406
"23334",3709
"102465440",0
"81888",0
"5792",1266
"9682",1643
"100132774",1
"6487",1225
"101929592",0
"102464830",0
"9048",19
"9670",714
"1802",117
"533",426
"8704",195
"149473",127
"6536",276
"128209",7
"105378952",0
"55929",391
"79033",571
"100874278",2
"55182",869
"100847089",0
"79639",25
"339541",37
"26828",0
"26830",0
"11004",43
"6202",3941
"26811",5
"94161",19
"94162",15
"94163",14
"266675",8
"1263",436
"343521",4
"149478",212
"8643",374
"8891",779
"79654",1161
"7389",1215
"57643",327
"400752",0
"84842",19
"4595",703
"114034",265
"10420",470
"126661",114
"25974",76
"5052",1357
"10327",773
"4678",4542
"149483",74
"60313",2469
"728963",22
"51249",292
"3652",644
"23139",3061
"8503",608
"101929626",0
"10103",48
"55624",1685
"541468",1
"8438",257
"10489",585
"7388",989
"387338",240
"2166",229
"729041",0
"101929651",0
"127343",0
"100507423",2
"148930",5
"8569",1723
"148932",378
"64756",569
"374973",12
"100130197",5
"9813",3182
"1580",308
"163720",168
"1579",79
"260293",645
"199974",221
"284541",55
"100874253",0
"10158",6
"6886",54
"6491",197
"51727",3737
"102724077",0
"2301",7
"84793",0
"2306",65
"388630",750
"391037",0
"200010",308
"54558",1256
"84871",22
"79656",126
"101929721",0
"100874313",0
"1996",25
"63950",2
"11124",2400
"1031",377
"100616189",0
"102466656",0
"284546",9
"26994",1351
"22996",28
"102724097",0
"2060",7955
"114883",5770
"4898",9550
"100313892",0
"5865",1
"51060",451
"112970",0
"104355143",1
"91408",640
"9372",2839
"200014",1113
"4998",121
"84950",1438
"23318",7592
"105378722",0
"2882",55
"348378",13
"65260",96
"79699",1168
"440590",23
"55268",2140
"6342",3291
"100616156",0
"100616458",0
"100616145",0
"127435",3204
"6512",152
"1376",1048
"54987",494
"4116",576
"100507564",0
"7804",213
"163742",0
"63948",2
"148979",15
"105369175",0
"55706",379
"54432",305
"1733",62
"51668",384
"115353",247
"388633",2
"9528",2344
"127428",82
"100616315",0
"200008",5
"606495",129
"51253",467
"23648",3505
"619518",27
"26027",689
"338094",64
"374977",61
"100527960",46
"7268",3
"25973",23
"55001",13
"163747",3
"1718",192
"100126514",0
"199964",6
"7809",9
"255738",9
"23358",7640
"100507634",1
"100616272",0
"8613",1066
"5563",1157
"199920",34
"731",15
"732",31
"1600",298
"101926890",0
"115209",1325
"4070",7
"114803",2214
"3725",860
"100131060",1
"101926925",0
"729467",0
"55277",557
"100616409",0
"101926944",0
"51361",43
"1573",18
"127795",25
"101926964",0
"100996570",0
"4774",7115
"645030",0
"414927",1
"83941",785
"10207",4550
"100422902",0
"100422946",0
"54596",130
"163782",74
"7398",1972
"85440",4241
"27329",386
"84938",742
"199899",0
"100996301",0
"27022",16
"102464823",0
"29929",779
"23421",133
"84455",412
"79469",7
"5236",1093
"4919",1625
"101927034",2
"148581",15
"57685",973
"100616338",0
"55225",377
"3716",6427
"101927084",1
"105378775",2
"100500854",0
"406893",7
"205",494
"9829",641
"54741",414
"3953",4022
"5142",520
"101927139",0
"84251",2443
"100422871",0
"200132",9
"10022",12
"79819",1377
"57708",5537
"23169",560
"400757",12
"149233",16
"3595",583
"26135",5624
"1647",380
"55970",201
"100289178",0
"9077",48
"79971",2032
"100302279",4
"6121",32
"55635",35
"101927220",0
"57554",239
"5301",2
"55631",787
"9295",16660
"81573",1444
"11147",72
"1491",218
"101927244",0
"5733",187
"100132618",9
"9406",7337
"406962",43
"100852410",0
"257194",1003
"100852409",0
"101927295",0
"127255",9
"100526835",4
"8790",603
"51086",10
"105378804",3
"105378803",12
"127254",61
"101927320",0
"1429",913
"127253",774
"431707",29
"204962",109
"34",3396
"1744",210
"5876",1266
"692085",35
"26805",27
"26804",11
"4438",130
"127247",11
"101927342",0
"256435",88
"81849",175
"102466995",0
"10026",1210
"26289",1065
"26009",2539
"23032",3473
"374986",1242
"374987",1
"91624",32812
"8880",4303
"11080",2425
"54810",217
"149047",0
"5737",234
"10964",645
"10561",1002
"64123",1381
"101927412",1
"23266",3898
"101927434",0
"101927498",0
"101927587",1
"101927560",1
"79739",11897
"5567",1584
"148418",12
"391051",0
"58511",11
"80135",583
"2787",426
"100505741",265
"1486",490
"103695366",0
"439927",0
"117178",507
"23566",4
"255231",89
"55283",123
"126820",62
"100616481",0
"84144",986
"148423",310
"8915",454
"646626",0
"23576",345
"3491",4134
"54680",1388
"255631",1028
"57489",924
"102465842",0
"9635",24
"1179",32
"22802",16
"9629",10
"105378828",0
"51100",3261
"9403",474
"9653",407
"339524",59
"101927844",1
"105378832",0
"8543",498
"100505768",0
"101927891",0
"5586",3555
"2959",538
"56267",645
"494115",1658
"2635",4841
"2633",5014
"2634",7467
"388646",111
"115361",977
"115362",600
"729930",0
"163351",4
"400759",152
"23507",646
"84230",927
"400761",1
"55144",421
"105378846",0
"492303",3
"284695",3271
"343472",9
"84146",12426
"164045",309
"8317",142
"7049",8862
"676",25
"253152",11
"646817",496
"284697",216
"23285",803
"388649",6
"11146",624
"79871",1255
"2672",9
"7813",3103
"6125",15916
"388650",406
"6083",44
"26782",100
"22823",823
"50999",916
"343099",1247
"100131564",16
"1810",531
"54874",593
"100126520",0
"8412",595
"100129046",0
"100126348",3
"100189133",0
"30836",2761
"2730",99
"24",157
"9411",10755
"5825",3883
"2152",1567
"101928079",2
"100616321",0
"126969",280
"1266",3417
"105378862",4
"729970",85
"199857",131
"101928098",0
"148534",71
"100527978",4
"101928118",1
"25950",96
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",2225
"1806",5044
"100873932",1
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",1297
"163404",2
"100129620",0
"9890",398
"101928270",0
"54873",1357
"391059",493
"178",6937
"23443",781
"64645",1878
"163786",421
"54482",751
"127495",106
"1629",1713
"100506007",0
"8634",662
"693138",69
"8556",532
"54112",10
"100128787",0
"7412",1659
"2135",147
"148867",853
"51611",312
"102606465",0
"101928334",0
"101928370",0
"1901",389
"104355286",0
"118427",3
"94236",0
"1301",206
"101928436",0
"55599",4200
"280",19891
"648740",18
"279",6655
"276",7978
"277",7974
"278",7997
"100129138",8
"101928476",0
"55170",52
"22854",110
"10451",448
"102465839",0
"100873946",0
"29957",1190
"148545",649
"653149",654
"284611",482
"113802",114
"55119",5177
"163479",29
"6814",2492
"254268",49
"642864",0
"29899",792
"23155",1411
"22911",1081
"6884",385
"56900",246
"677766",11743
"127003",46
"57535",54
"6301",3280
"1952",466
"84722",15
"343263",14
"6272",8161
"5686",656
"284612",89
"127002",98
"284613",37
"57463",130
"83873",5
"2773",717
"406974",22
"2780",391
"271",642
"2948",2705
"2946",4068
"2944",3250
"2949",1476
"2947",400
"79574",47
"1435",347
"10768",2757
"85369",1336
"257",30
"104355139",0
"164153",3
"388662",485
"100873974",0
"3749",552
"440600",0
"64783",1455
"9122",1141
"10542",268
"101410535",0
"84432",13
"643160",0
"440602",0
"3744",6
"3737",210
"3738",31
"963",795
"55791",451
"128338",1098
"10390",1173
"79961",246
"1117",90
"149620",1
"27159",13
"128344",16
"441897",0
"5016",155
"79084",234
"515",1296
"128346",736
"57413",45
"140",60
"100129269",13
"5906",5788
"55924",126
"100506343",0
"101928718",1
"11218",843
"3752",773
"100874295",0
"100873995",0
"643355",9
"55917",1592
"100422976",0
"7482",125
"54879",956
"829",1819
"4343",1355
"389",1858
"333926",60
"284467",0
"100996702",1
"6566",481
"246182",19
"100506392",0
"100996251",3
"9860",1458
"643441",0
"260425",2415
"10745",1040
"54665",996
"100287722",30
"26191",418
"440603",25
"10717",800
"64858",280
"101928846",1
"204851",5301
"56944",376
"148281",5
"51592",4485
"10286",1040
"163259",431
"270",47
"4893",511
"7812",38933
"80143",371
"6847",51
"7252",45
"10100",1141
"4803",151
"81839",870
"845",11659
"4808",2
"101928995",1
"101928977",0
"55356",206
"126868",8
"476",4834
"84852",14
"101929023",1
"965",732
"100616384",0
"3321",76
"100302117",0
"388667",1
"914",167
"5738",376
"9398",75
"101929099",0
"8458",861
"100126331",2
"80263",159
"79679",4
"104355292",0
"10905",6142
"100996263",0
"54855",274
"54834",1883
"10885",1487
"200162",88
"6913",2189
"10352",415
"104472716",0
"101929147",6
"51179",5
"100874270",0
"3284",28
"3283",26
"128102",33
"644242",2
"90874",276
"26227",2210
"3158",28
"83998",4
"343505",659
"11085",32
"4853",19692
"9554",441
"105378954",205
"728841",67749
"767846",10
"100996724",18759
"101929796",1276
"101060684",73535
"100189005",0
"101954277",0
"653505",242
"728855",158
"101954264",0
"100189257",0
"105369199",3
"100996721",224
"100126488",0
"101929798",1
"2210",1708
"100996318",4
"337875",800
"653820",257
"653464",9044
"100873165",6
"647121",412
"101929815",337
"100189261",0
"101954269",0
"26863",9
"791227",0
"105369140",10
"388692",35
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",1665
"100996713",3
"554282",277
"100996712",8468
"101060524",6
"730262",358
"101954267",0
"100189323",0
"284565",54819
"100189127",0
"728945",358
"105371215",0
"1818",6
"645166",65
"647135",9477
"728833",300
"101929805",0
"102724235",294
"103091866",224
"645142",296
"101954266",0
"7214",0
"100288142",117256
"100126510",0
"101060254",564
"101929780",27228
"653519",4607
"5174",1469
"11126",140
"27246",1781
"10623",888
"200035",69
"10401",1060
"102466191",0
"148741",140
"8515",2105
"8799",96
"114814",12
"9939",1552
"128077",1119
"84265",1896
"284615",34
"10628",8550
"148738",17
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",16
"100132406",137610
"388677",3413
"170688",1222
"105371242",239
"102724558",1
"100288805",1177
"105373468",4
"149013",93454
"728989",288
"100189334",0
"101447996",0
"644861",267
"5565",557
"171423",2952
"2330",319
"9557",1218
"100289211",0
"607",1842
"51205",414
"2702",979
"2703",7
"51463",4672
"100034743",1274
"100189140",0
"26864",8
"100189193",0
"200030",56375
"101927468",1
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",1
"100132057",7
"101954272",0
"388685",279
"644591",717
"25832",196019
"100996763",3471
"440672",1222
"9659",22026
"400818",57118
"653513",3109
"100996761",574
"101060226",36495
"653598",807
"57234",601
"644634",36
"100189228",0
"102723955",0
"100189059",0
"440689",1831
"2209",1672
"101927767",3
"653604",54
"8370",287
"105371405",0
"126961",59
"8337",2320
"337873",459
"723790",2320
"333932",62
"554313",287
"8349",1937
"8338",2046
"317772",44
"51027",10
"9900",158
"10262",694
"10903",1185
"56957",1496
"105373477",0
"11311",1684
"51177",1824
"81611",4314
"23632",46
"51107",408
"79630",1029
"148523",99
"54460",567
"9129",6469
"23248",4528
"80222",557
"102465529",0
"1893",451
"100874054",0
"54507",2237
"105371437",86
"100422997",0
"574406",2
"4170",2262
"2029",506
"55204",487
"84072",78
"1520",1634
"1513",1749
"405",3094
"9869",1972
"29956",1488
"8416",79
"55793",434
"58497",424
"149428",59
"54964",42
"56882",789
"10962",18
"126626",1435
"10500",380
"100534012",0
"79626",22
"388695",302
"79005",6
"29765",59
"6944",569
"8394",2254
"5710",3845
"57592",388
"5298",1911
"5993",1835
"8991",912
"5692",1669
"23126",6038
"57530",48
"7286",256
"693139",11
"81609",1502
"11189",15
"284485",8
"65005",506
"51686",89
"11022",193
"339398",2
"6097",10
"100191040",1
"100132111",1
"284486",35
"117145",177
"6281",402
"441908",88
"6282",921
"100131107",46
"126637",11
"7062",107
"126638",19
"388697",11898
"2312",5262
"339400",8
"388698",257
"49860",2
"254910",4
"54544",0
"353145",1
"84648",1
"353144",0
"353143",0
"353142",0
"353141",1
"353140",3
"26239",1
"353139",0
"199834",4
"100129271",0
"448834",13
"353137",0
"353135",1
"353134",2
"353133",0
"353132",0
"353131",0
"448835",0
"4184",0
"3713",0
"163778",1
"6698",7
"6707",0
"6699",4
"6703",6
"6700",9
"6701",8
"6704",7
"6705",1
"6702",0
"6706",6
"101928009",0
"149018",1
"574414",0
"4014",1
"114771",4
"57115",4
"6280",88
"6283",1
"6279",78
"338324",5
"645922",0
"6278",2
"6277",3091
"6276",18
"6275",1205
"101928034",0
"6274",21
"6273",9
"140576",115
"57402",3
"6284",331
"6271",25
"26097",628
"23557",173
"3608",1862
"100189015",0
"4881",1542
"102466879",0
"65123",7705
"11000",818
"343052",0
"105371448",4
"57459",1844
"9909",1105
"200186",895
"27173",137
"102465441",0
"148327",140
"10899",457
"5872",2689
"6232",5470
"91181",196
"100847024",0
"7170",4207
"100126346",0
"388701",30
"25912",1126
"9898",9273
"10456",1855
"89872",4
"57198",5206
"3570",557
"126669",419
"126668",131
"55585",1033
"100874097",1
"1141",31
"103",11314
"3782",418
"10654",190
"57326",3703
"90780",48
"101928120",0
"6464",1998
"1163",238
"100423020",0
"80308",391
"55891",2
"51043",183
"127579",88
"149095",27
"100505666",3
"8751",1401
"1945",10
"1944",5
"1942",126
"55974",291
"54344",38
"200185",1193
"80128",38
"4582",1019
"693235",0
"7059",2560
"4580",535
"2630",1526
"2629",2217
"10712",236
"10067",382
"1196",2577
"57657",30
"5313",39
"2224",786
"284618",20
"23623",802
"55870",22445
"693140",0
"645682",211
"645676",223
"55154",2486
"55249",7797
"7818",1862
"100129405",1949
"54856",14404
"23208",660
"6016",554
"22889",3191
"677823",87
"677771",159
"339403",7
"9181",4474
"102465442",1
"105371729",0
"6746",1110
"56893",207
"28956",923
"57111",7
"92312",13
"4000",12087
"64218",396
"9673",123
"11243",31
"100527963",0
"632",1
"79957",41
"23381",2389
"84283",86
"112770",379
"391104",2
"7203",2510
"128229",4
"57127",4
"10485",2
"407046",0
"4209",2220
"128239",77
"164118",7
"128240",553
"54865",979
"101928177",0
"60484",26
"63827",22
"10763",2462
"1382",43
"81875",440
"51093",261
"79590",582
"3068",2028
"5546",997
"9047",12
"4914",83
"3645",107
"375033",787
"149499",66
"9826",3486
"768220",24
"440695",134
"2117",527
"360155",2
"83416",41
"83417",12
"115352",36
"79368",21
"115350",29
"922",6
"55243",2801
"646268",0
"912",51
"909",5
"911",56
"910",7
"913",6
"128360",4
"391107",27
"391109",25
"343406",8
"391112",9
"128366",9
"128367",6
"128368",8
"6708",254
"81448",2
"391114",4
"128371",5
"128372",1
"81442",0
"4332",416
"149628",248
"3428",13171
"9447",40
"100189166",0
"57863",65
"100131825",10
"2532",291
"2205",116
"441911",6
"26476",4
"127385",3
"325",9
"1401",8
"54935",73
"343413",42
"56833",77
"284677",70
"391123",166
"25790",138
"100422852",0
"8407",1266
"57549",16
"89886",7
"100505633",4
"93183",271
"3766",4
"3765",6
"93185",311
"477",7235
"480",113
"844",62
"729867",0
"8682",2078
"50717",3301
"5824",3225
"4807",1
"1314",6857
"474338",746
"23385",2707
"57216",65
"114836",62
"8832",406
"6504",99
"962",159
"57823",112
"4063",47
"51744",41
"55600",3418
"101928372",0
"142683",291
"50848",361
"100131187",160
"7391",465
"257106",1464
"81607",18
"126823",44
"5202",289
"4817",493
"9191",668
"51506",1402
"27005",549
"5498",1076
"8703",391
"9507",78
"4720",2688
"2207",439
"336",15
"84134",136
"100847090",0
"9970",30
"654790",70
"4359",303
"6391",1015
"257177",1031
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",3271
"100189380",0
"3310",578
"100189018",0
"100189011",0
"100189126",0
"2214",1584
"9103",4502
"3311",796
"100189003",0
"2215",512
"2213",2876
"641311",0
"84824",1
"127943",8
"11266",345
"102724329",0
"22926",3374
"25903",983
"9722",159
"100616386",0
"693141",1
"284680",19
"400793",42
"117157",1
"127933",1326
"6675",1007
"4921",6418
"51478",481
"339512",368
"5999",303
"8490",6173
"101928404",0
"83540",29
"100422212",0
"5087",2563
"100505795",0
"4009",13
"6258",61
"400794",0
"440699",10
"4259",1930
"223",782
"440700",0
"54499",3788
"100147773",1
"7371",145
"100500832",0
"149297",11
"100126349",5
"116123",6
"57645",807
"117143",464
"387597",24
"84944",30
"10223",9
"92235",107
"101928484",0
"5451",1280
"919",104
"8804",203
"92241",599
"100189211",0
"100189019",0
"9019",783
"55811",292
"25874",413
"55827",5557
"100313835",0
"23432",157
"261726",925
"375035",791
"84832",730
"9095",286
"693142",1
"100505918",0
"101928565",1
"6846",9
"6375",11
"1805",155
"79100",0
"101978719",3
"101928596",0
"481",799
"29922",523
"8548",1218
"57821",150
"10560",217
"2153",2977
"6403",1026
"6402",151
"6401",103
"92342",104
"55732",669
"57147",547
"22920",3702
"149281",4
"100423010",0
"100422839",0
"284688",0
"101928650",1
"92344",1812
"5396",6330
"80133",53
"2328",116
"100302178",3
"100847009",0
"388714",14
"2327",918
"2326",46
"2329",421
"7151",1
"23215",32124
"4653",1328
"8674",884
"51603",414
"26052",1061
"100874284",1
"100628315",29
"406996",0
"100422882",0
"406977",0
"102724541",1
"92346",36
"5279",109
"51430",2210
"356",17
"8995",4
"7292",21
"100506023",0
"101928673",0
"9588",937
"284525",27
"730159",10
"339416",24
"27252",1297
"91687",32
"55157",1027
"100506046",2
"60674",86
"26769",41
"26802",48
"26774",26
"26770",8
"692198",16
"26806",58
"692197",10
"692196",115
"692195",16
"619498",16
"84614",709
"462",33
"149041",4238
"102724601",0
"9910",4148
"9293",222
"101928696",0
"27101",1080
"63931",63
"63923",38
"9674",137
"7143",12
"101928727",0
"101928751",0
"64326",2458
"677679",40
"60676",68
"460",21
"574441",2
"57795",5
"102724661",0
"101928778",0
"89866",474
"730102",5
"100302401",22
"9462",5760
"400797",0
"84066",8
"105373472",0
"400798",18
"100616328",0
"55103",251
"9068",1405
"9917",1144
"64222",233
"27",1486
"6646",1317
"126859",50
"7827",27
"163589",16
"148753",5
"163590",1011
"26092",3512
"9857",11508
"5768",862
"200058",49
"89884",66
