"","16187.Aligned.sortedByCoord.out.bam"
"4725",1695
"23499",99599
"643314",2777
"105378950",0
"353500",113
"728448",26
"8761",4219
"101929516",3
"677834",136
"26508",222
"84618",5
"51440",3
"10450",745
"656",73
"64064",34
"105378951",1
"101929536",0
"54802",512
"4610",98
"84879",229
"10487",9875
"5538",4726
"6018",3952
"127391",5
"10269",856
"1298",587
"64744",8426
"65243",239
"339559",376
"64789",313
"127396",176
"9783",105
"100130557",0
"4802",1938
"407034",13
"407031",3
"9132",93
"163732",0
"1503",1468
"100507178",3
"200172",30
"22955",2147
"100132074",14
"1907",1
"59269",1550
"2981",0
"2980",0
"22887",2026
"284716",12
"84217",17
"79717",638
"728621",236
"10465",450
"4904",12600
"149461",4
"64175",1481
"79078",123
"100129924",8
"374969",117
"114625",408
"51058",274
"339539",2
"6513",913
"440584",0
"105378684",0
"440585",5
"10969",440
"102465439",0
"149465",29
"128218",0
"149466",0
"7075",811
"4352",97
"991",82
"64834",1061
"102466723",0
"112950",508
"23334",7810
"102465440",0
"81888",0
"5792",1747
"9682",2603
"100132774",1
"6487",1002
"101929592",1
"102464830",0
"9048",3
"9670",1158
"1802",243
"533",1623
"8704",308
"149473",128
"6536",199
"128209",1
"105378952",0
"55929",556
"79033",496
"100874278",1
"55182",1931
"100847089",0
"79639",30
"339541",226
"26828",0
"26830",0
"11004",129
"6202",4892
"26811",16
"94161",97
"94162",40
"94163",28
"266675",10
"1263",2471
"343521",16
"149478",613
"8643",552
"8891",703
"79654",1718
"7389",2044
"57643",161
"400752",1
"84842",5
"4595",946
"114034",459
"10420",465
"126661",79
"25974",98
"5052",3552
"10327",3128
"4678",3677
"149483",153
"60313",2760
"728963",25
"51249",362
"3652",481
"23139",3866
"8503",426
"101929626",0
"10103",21
"55624",2196
"541468",0
"8438",303
"10489",885
"7388",1288
"387338",556
"2166",360
"729041",0
"101929651",0
"127343",0
"100507423",0
"148930",0
"8569",2385
"148932",646
"64756",311
"374973",20
"100130197",6
"9813",2968
"1580",36
"163720",9
"1579",4
"260293",85
"199974",9
"284541",4
"100874253",0
"10158",4
"6886",49
"6491",326
"51727",2460
"102724077",0
"2301",4
"84793",0
"2306",107
"388630",216
"391037",0
"200010",151
"54558",599
"84871",3
"79656",59
"101929721",0
"100874313",0
"1996",35
"63950",0
"11124",2172
"1031",151
"100616189",0
"102466656",0
"284546",1
"26994",833
"22996",33
"102724097",0
"2060",8853
"114883",3935
"4898",9489
"100313892",0
"5865",5
"51060",724
"112970",0
"104355143",0
"91408",719
"9372",1468
"200014",1576
"4998",177
"84950",1513
"23318",5907
"105378722",0
"2882",78
"348378",97
"65260",188
"79699",1241
"440590",4
"55268",1299
"6342",4565
"100616156",1
"100616458",0
"100616145",0
"127435",5855
"6512",173
"1376",1341
"54987",450
"4116",495
"100507564",0
"7804",632
"163742",0
"63948",1
"148979",21
"105369175",0
"55706",458
"54432",453
"1733",53
"51668",381
"115353",358
"388633",0
"9528",2597
"127428",104
"100616315",0
"200008",6
"606495",127
"51253",679
"23648",1628
"619518",32
"26027",867
"338094",89
"374977",74
"100527960",15
"7268",7
"25973",46
"55001",73
"163747",12
"1718",920
"100126514",0
"199964",2
"7809",0
"255738",5
"23358",10596
"100507634",1
"100616272",0
"8613",889
"5563",97
"199920",1
"731",0
"732",5
"1600",30
"101926890",0
"115209",1343
"4070",14
"114803",2217
"3725",3054
"100131060",12
"101926925",0
"729467",0
"55277",685
"100616409",0
"101926944",0
"51361",73
"1573",9
"127795",0
"101926964",0
"100996570",0
"4774",2895
"645030",0
"414927",0
"83941",692
"10207",3488
"100422902",0
"100422946",0
"54596",19
"163782",19
"7398",1483
"85440",4237
"27329",319
"84938",816
"199899",0
"100996301",0
"27022",3
"102464823",0
"29929",1349
"23421",199
"84455",255
"79469",10
"5236",1734
"4919",818
"101927034",0
"148581",0
"57685",917
"100616338",0
"55225",214
"3716",11523
"101927084",2
"105378775",0
"100500854",0
"406893",2
"205",608
"9829",167
"54741",373
"3953",1943
"5142",1815
"101927139",0
"84251",1401
"100422871",0
"200132",3
"10022",0
"79819",361
"57708",3782
"23169",408
"400757",1
"149233",28
"3595",768
"26135",4278
"1647",631
"55970",127
"100289178",0
"9077",3
"79971",1058
"100302279",6
"6121",4
"55635",30
"101927220",0
"57554",38
"5301",0
"55631",673
"9295",10734
"81573",1173
"11147",66
"1491",90
"101927244",0
"5733",83
"100132618",1
"9406",4256
"406962",31
"100852410",0
"257194",320
"100852409",0
"101927295",0
"127255",6
"100526835",2
"8790",442
"51086",3
"105378804",2
"105378803",3
"127254",16
"101927320",0
"1429",468
"127253",385
"431707",0
"204962",39
"34",2275
"1744",213
"5876",1637
"692085",113
"26805",70
"26804",28
"4438",56
"127247",2
"101927342",0
"256435",78
"81849",29
"102466995",0
"10026",764
"26289",116
"26009",2074
"23032",3164
"374986",1198
"374987",1
"91624",3795
"8880",5391
"11080",947
"54810",94
"149047",0
"5737",64
"10964",425
"10561",1154
"64123",1051
"101927412",0
"23266",2553
"101927434",0
"101927498",0
"101927587",0
"101927560",0
"79739",1230
"5567",2011
"148418",18
"391051",0
"58511",189
"80135",721
"2787",818
"100505741",148
"1486",703
"103695366",0
"439927",0
"117178",287
"23566",8
"255231",1384
"55283",337
"126820",98
"100616481",0
"84144",201
"148423",403
"8915",771
"646626",0
"23576",154
"3491",21192
"54680",930
"255631",874
"57489",1066
"102465842",0
"9635",9
"1179",0
"22802",12
"9629",11
"105378828",0
"51100",4399
"9403",770
"9653",653
"339524",34
"101927844",0
"105378832",0
"8543",600
"100505768",0
"101927891",0
"5586",3594
"2959",936
"56267",682
"494115",1592
"2635",9953
"2633",24568
"2634",15831
"388646",363
"115361",4654
"115362",9719
"729930",1
"163351",12
"400759",619
"23507",1412
"84230",2040
"400761",0
"55144",1490
"105378846",0
"492303",0
"284695",2289
"343472",0
"84146",8956
"164045",149
"8317",395
"7049",7836
"676",4
"253152",18
"646817",427
"284697",154
"23285",472
"388649",13
"11146",725
"79871",951
"2672",368
"7813",1871
"6125",14384
"388650",349
"6083",105
"26782",205
"22823",1240
"50999",1310
"343099",1662
"100131564",7
"1810",955
"54874",780
"100126520",0
"8412",593
"100129046",0
"100126348",6
"100189133",0
"30836",2064
"2730",199
"24",80
"9411",2906
"5825",2730
"2152",1535
"101928079",0
"100616321",0
"126969",189
"1266",2490
"105378862",1
"729970",29
"199857",148
"101928098",0
"148534",10
"100527978",1
"101928118",0
"25950",45
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",1719
"1806",14270
"100873932",0
"100873933",1
"400765",1
"100616452",0
"406928",0
"729987",0
"51375",454
"163404",4
"100129620",0
"9890",95
"101928270",0
"54873",681
"391059",598
"178",4326
"23443",745
"64645",2152
"163786",319
"54482",816
"127495",53
"1629",1065
"100506007",1
"8634",964
"693138",89
"8556",2336
"54112",12
"100128787",0
"7412",3806
"2135",131
"148867",1978
"51611",354
"102606465",0
"101928334",0
"101928370",0
"1901",660
"104355286",0
"118427",0
"94236",1
"1301",891
"101928436",0
"55599",3137
"280",17182
"648740",46
"279",6081
"276",6568
"277",6573
"278",6583
"100129138",6
"101928476",0
"55170",86
"22854",95
"10451",1603
"102465839",0
"100873946",0
"29957",1600
"148545",44
"653149",43
"284611",862
"113802",247
"55119",4434
"163479",5
"6814",2354
"254268",15
"642864",0
"29899",634
"23155",1286
"22911",933
"6884",196
"56900",354
"677766",27487
"127003",14
"57535",222
"6301",2510
"1952",367
"84722",33
"343263",6
"6272",4302
"5686",1487
"284612",38
"127002",194
"284613",81
"57463",73
"83873",1
"2773",1131
"406974",36
"2780",676
"271",1727
"2948",3728
"2946",4917
"2944",7648
"2949",2609
"2947",304
"79574",10
"1435",1138
"10768",3957
"85369",1994
"257",36
"104355139",0
"164153",1
"388662",35
"100873974",0
"3749",303
"440600",0
"64783",2013
"9122",676
"10542",416
"101410535",0
"84432",1
"643160",0
"440602",0
"3744",35
"3737",146
"3738",673
"963",9842
"55791",753
"128338",3247
"10390",2449
"79961",2696
"1117",963
"149620",1
"27159",1
"128344",7
"441897",0
"5016",220
"79084",337
"515",1503
"128346",3001
"57413",68
"140",184
"100129269",0
"5906",2813
"55924",120
"100506343",0
"101928718",0
"11218",876
"3752",329
"100874295",0
"100873995",0
"643355",4
"55917",2766
"100422976",0
"7482",221
"54879",727
"829",4689
"4343",4095
"389",2637
"333926",32
"284467",0
"100996702",0
"6566",788
"246182",60
"100506392",1
"100996251",5
"9860",1860
"643441",0
"260425",1017
"10745",1295
"54665",1100
"100287722",40
"26191",2924
"440603",7
"10717",1245
"64858",473
"101928846",0
"204851",6008
"56944",639
"148281",4
"51592",4606
"10286",967
"163259",268
"270",126
"4893",944
"7812",19000
"80143",298
"6847",4
"7252",6
"10100",409
"4803",68
"81839",628
"845",907
"4808",0
"101928995",0
"101928977",0
"55356",921
"126868",33
"476",10906
"84852",13
"101929023",1
"965",1692
"100616384",0
"3321",39
"100302117",0
"388667",0
"914",3241
"5738",791
"9398",176
"101929099",0
"8458",1318
"100126331",4
"80263",82
"79679",0
"104355292",0
"10905",3967
"100996263",0
"54855",907
"54834",1731
"10885",1558
"200162",13
"6913",1391
"10352",364
"104472716",0
"101929147",0
"51179",7
"100874270",0
"3284",9
"3283",2
"128102",47
"644242",2
"90874",406
"26227",469
"3158",0
"83998",0
"343505",905
"11085",2
"4853",39960
"9554",629
"105378954",650
"728841",95848
"767846",7
"100996724",18706
"101929796",3182
"101060684",81366
"100189005",0
"101954277",0
"653505",477
"728855",317
"101954264",0
"100189257",0
"105369199",6
"100996721",477
"100126488",0
"101929798",0
"2210",2989
"100996318",3
"337875",1239
"653820",775
"653464",14670
"100873165",5
"647121",1103
"101929815",337
"100189261",0
"101954269",0
"26863",49
"791227",0
"105369140",11
"388692",95
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",2915
"100996713",4
"554282",845
"100996712",13537
"101060524",0
"730262",475
"101954267",0
"100189323",0
"284565",73977
"100189127",0
"728945",475
"105371215",0
"1818",0
"645166",295
"647135",16247
"728833",847
"101929805",0
"102724235",629
"103091866",496
"645142",374
"101954266",0
"7214",0
"100288142",132242
"100126510",0
"101060254",545
"101929780",36329
"653519",5664
"5174",1118
"11126",161
"27246",1998
"10623",1290
"200035",98
"10401",1122
"102466191",2
"148741",103
"8515",904
"8799",194
"114814",14
"9939",2093
"128077",1169
"84265",1383
"284615",42
"10628",30529
"148738",41
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",1
"100132406",289689
"388677",7005
"170688",1303
"105371242",568
"102724558",0
"100288805",181
"105373468",0
"149013",112793
"728989",617
"100189334",0
"101447996",0
"644861",210
"5565",347
"171423",4136
"2330",423
"9557",2278
"100289211",0
"607",1149
"51205",184
"2702",557
"2703",0
"51463",5668
"100034743",942
"100189140",0
"26864",50
"100189193",0
"200030",72534
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",3
"100132057",5
"101954272",0
"388685",560
"644591",1595
"25832",376102
"100996763",6623
"440672",1304
"9659",24281
"400818",82934
"653513",4972
"100996761",621
"101060226",62267
"653598",1707
"57234",872
"644634",95
"100189228",0
"102723955",0
"100189059",0
"440689",3247
"2209",3097
"101927767",1
"653604",288
"8370",1084
"105371405",0
"126961",433
"8337",5392
"337873",743
"723790",5393
"333932",506
"554313",1084
"8349",2854
"8338",3673
"317772",56
"51027",5
"9900",81
"10262",747
"10903",459
"56957",699
"105373477",1
"11311",1388
"51177",2900
"81611",2052
"23632",44
"51107",1385
"79630",1044
"148523",123
"54460",669
"9129",6795
"23248",3640
"80222",1030
"102465529",0
"1893",2188
"100874054",0
"54507",4442
"105371437",124
"100422997",0
"574406",22
"4170",8623
"2029",569
"55204",549
"84072",284
"1520",23673
"1513",13351
"405",3491
"9869",3437
"29956",1852
"8416",38
"55793",422
"58497",539
"149428",34
"54964",31
"56882",1959
"10962",60
"126626",927
"10500",327
"100534012",0
"79626",108
"388695",131
"79005",3
"29765",77
"6944",697
"8394",2647
"5710",3478
"57592",734
"5298",2661
"5993",3556
"8991",381
"5692",3368
"23126",5642
"57530",10
"7286",217
"693139",5
"81609",2199
"11189",18
"284485",1
"65005",492
"51686",81
"11022",258
"339398",5
"6097",51
"100191040",6
"100132111",0
"284486",177
"117145",370
"6281",1233
"441908",128
"6282",3135
"100131107",74
"126637",0
"7062",72
"126638",2
"388697",18786
"2312",5782
"339400",3
"388698",257
"49860",1
"254910",0
"54544",0
"353145",0
"84648",0
"353144",0
"353143",0
"353142",0
"353141",0
"353140",0
"26239",0
"353139",0
"199834",0
"100129271",0
"448834",1
"353137",0
"353135",0
"353134",0
"353133",0
"353132",0
"353131",0
"448835",0
"4184",2
"3713",1
"163778",0
"6698",3
"6707",5
"6699",0
"6703",8
"6700",9
"6701",9
"6704",8
"6705",0
"6702",1
"6706",7
"101928009",1
"149018",0
"574414",0
"4014",0
"114771",0
"57115",0
"6280",280
"6283",15
"6279",166
"338324",0
"645922",0
"6278",0
"6277",3228
"6276",2
"6275",2862
"101928034",0
"6274",9
"6273",2
"140576",159
"57402",1
"6284",316
"6271",46
"26097",1175
"23557",288
"3608",2495
"100189015",0
"4881",582
"102466879",0
"65123",6404
"11000",1418
"343052",0
"105371448",2
"57459",2367
"9909",3551
"200186",1723
"27173",422
"102465441",0
"148327",233
"10899",920
"5872",3333
"6232",12635
"91181",108
"100847024",0
"7170",11810
"100126346",0
"388701",15
"25912",1385
"9898",12100
"10456",2469
"89872",1
"57198",5278
"3570",1232
"126669",249
"126668",71
"55585",1490
"100874097",0
"1141",43
"103",18571
"3782",202
"10654",201
"57326",1848
"90780",83
"101928120",0
"6464",2390
"1163",297
"100423020",0
"80308",916
"55891",6
"51043",443
"127579",81
"149095",26
"100505666",0
"8751",1921
"1945",31
"1944",16
"1942",144
"55974",632
"54344",51
"200185",2027
"80128",166
"4582",580
"693235",0
"7059",2666
"4580",1293
"2630",3733
"2629",6503
"10712",191
"10067",649
"1196",3645
"57657",86
"5313",3
"2224",1303
"284618",27
"23623",569
"55870",18240
"693140",0
"645682",332
"645676",401
"55154",3709
"55249",8071
"7818",3154
"100129405",2886
"54856",16386
"23208",572
"6016",892
"22889",3203
"677823",359
"677771",758
"339403",26
"9181",5183
"102465442",0
"105371729",0
"6746",2196
"56893",416
"28956",1770
"57111",3
"92312",18
"4000",13541
"64218",2755
"9673",300
"11243",50
"100527963",0
"632",2
"79957",56
"23381",3885
"84283",175
"112770",1141
"391104",0
"7203",2687
"128229",0
"57127",1
"10485",3
"407046",0
"4209",1912
"128239",218
"164118",59
"128240",872
"54865",724
"101928177",0
"60484",0
"63827",15
"10763",1854
"1382",241
"81875",523
"51093",417
"79590",475
"3068",2357
"5546",1663
"9047",226
"4914",550
"3645",36
"375033",898
"149499",64
"9826",5964
"768220",40
"440695",183
"2117",664
"360155",1
"83416",408
"83417",0
"115352",892
"79368",143
"115350",238
"922",18
"55243",2350
"646268",0
"912",52
"909",14
"911",150
"910",35
"913",30
"128360",0
"391107",0
"391109",0
"343406",1
"391112",0
"128366",0
"128367",1
"128368",0
"6708",179
"81448",0
"391114",0
"128371",1
"128372",0
"81442",3
"4332",716
"149628",1043
"3428",27941
"9447",572
"100189166",0
"57863",33
"100131825",5
"2532",380
"2205",18
"441911",0
"26476",10
"127385",1
"325",0
"1401",2
"54935",122
"343413",482
"56833",2493
"284677",82
"391123",143
"25790",55
"100422852",0
"8407",2202
"57549",8
"89886",31
"100505633",2
"93183",258
"3766",59
"3765",2
"93185",358
"477",1087
"480",37
"844",101
"729867",0
"8682",3450
"50717",3115
"5824",2102
"4807",2
"1314",10226
"474338",619
"23385",5728
"57216",80
"114836",1355
"8832",4323
"6504",1091
"962",2358
"57823",3668
"4063",902
"51744",246
"55600",9
"101928372",0
"142683",1
"50848",832
"100131187",133
"7391",1168
"257106",6858
"81607",253
"126823",23
"5202",334
"4817",894
"9191",845
"51506",2057
"27005",648
"5498",1318
"8703",787
"9507",208
"4720",4789
"2207",4456
"336",81
"84134",348
"100847090",0
"9970",46
"654790",20
"4359",69
"6391",1518
"257177",622
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",26230
"100189380",0
"3310",3888
"100189018",0
"100189011",0
"100189126",0
"2214",9095
"9103",34628
"3311",5131
"100189003",0
"2215",2647
"2213",22941
"641311",9
"84824",25
"127943",9
"11266",384
"102724329",0
"22926",5270
"25903",1724
"9722",267
"100616386",0
"693141",2
"284680",31
"400793",74
"117157",3
"127933",2579
"6675",857
"4921",5176
"51478",768
"339512",18
"5999",103
"8490",1112
"101928404",1
"83540",72
"100422212",0
"5087",998
"100505795",0
"4009",7
"6258",22
"400794",0
"440699",0
"4259",2625
"223",1593
"440700",0
"54499",3130
"100147773",0
"7371",423
"100500832",0
"149297",21
"100126349",2
"116123",0
"57645",979
"117143",426
"387597",9
"84944",1
"10223",22
"92235",33
"101928484",0
"5451",1257
"919",1330
"8804",343
"92241",1566
"100189211",0
"100189019",0
"9019",1110
"55811",135
"25874",489
"55827",4859
"100313835",0
"23432",178
"261726",975
"375035",1916
"84832",998
"9095",569
"693142",0
"100505918",0
"101928565",0
"6846",70
"6375",127
"1805",377
"79100",0
"101978719",0
"101928596",1
"481",1320
"29922",343
"8548",736
"57821",46
"10560",589
"2153",1740
"6403",576
"6402",803
"6401",92
"92342",64
"55732",871
"57147",563
"22920",1831
"149281",0
"100423010",0
"100422839",0
"284688",0
"101928650",2
"92344",2369
"5396",3881
"80133",36
"2328",188
"100302178",1
"100847009",0
"388714",17
"2327",836
"2326",270
"2329",267
"7151",1
"23215",42234
"4653",40
"8674",488
"51603",828
"26052",817
"100874284",0
"100628315",28
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",18
"5279",142
"51430",2192
"356",168
"8995",4
"7292",37
"100506023",2
"101928673",4
"9588",1020
"284525",1
"730159",0
"339416",7
"27252",1442
"91687",43
"55157",1188
"100506046",0
"60674",96
"26769",52
"26802",111
"26774",57
"26770",15
"692198",56
"26806",143
"692197",28
"692196",196
"692195",17
"619498",29
"84614",1012
"462",22
"149041",5114
"102724601",0
"9910",5601
"9293",493
"101928696",1
"27101",1044
"63931",72
"63923",25
"9674",216
"7143",12
"101928727",0
"101928751",0
"64326",3624
"677679",140
"60676",21
"460",1
"574441",0
"57795",0
"102724661",0
"101928778",0
"89866",553
"730102",4
"100302401",5
"9462",4779
"400797",0
"84066",0
"105373472",0
"400798",28
"100616328",0
"55103",717
"9068",567
