"","16649.Aligned.sortedByCoord.out.bam"
"644997",28
"101929074",0
"22883",3609
"56998",46
"84328",356
"64802",135
"100847055",0
"105376719",0
"116362",138
"10277",4407
"23095",7581
"100422970",1
"5226",519
"100526739",0
"378708",0
"1325",0
"1676",255
"5195",468
"54897",597
"148345",4
"23435",3523
"10747",165
"6723",200
"5394",1929
"2475",3815
"100873935",0
"10218",225
"29914",759
"57540",11
"101929181",1
"26232",8
"93611",90
"26270",65
"10459",108
"374946",3
"57085",99
"284498",1
"102724659",0
"4524",901
"1185",689
"100379251",0
"4878",16
"4879",0
"26829",4
"90231",550
"5351",2273
"9927",4480
"60672",140
"102466982",0
"943",4
"102465836",0
"7133",263
"100616438",0
"55187",21850
"677885",172
"9249",657
"102466722",0
"343066",1
"126767",0
"93190",0
"390999",0
"65121",0
"440560",38
"343069",235
"65122",1
"400735",26
"343071",3
"441871",5
"440561",47
"653606",1
"102724742",0
"101929983",41
"649330",16
"441873",62
"649324",3
"440563",18
"645354",3
"645359",50
"101060301",16
"343070",46
"400736",1
"391003",5
"343068",40
"391002",5
"645382",3
"653619",51
"729528",3
"645414",6
"391004",8
"645425",14
"126755",4
"10630",23
"7799",4166
"23254",85
"200197",1
"55092",97
"727684",102
"114827",28
"101927417",0
"79180",418
"11330",7
"63036",18
"51032",44
"842",252
"23341",645
"79814",20
"84301",541
"6248",128
"23207",1554
"284723",6
"388595",17
"54751",1034
"440567",252
"729614",0
"23013",7648
"7709",299
"101928566",0
"149563",0
"27129",744
"1187",29
"1188",35
"348487",1
"1969",369
"128272",28
"101927546",0
"79363",26
"54455",1147
"26099",606
"374955",14
"55707",399
"114819",311
"26871",18
"100126512",0
"100126517",0
"102724970",74
"100133301",2
"7195",0
"55672",105186
"84809",309
"11209",303
"26869",18
"729574",13
"100126533",0
"284729",15
"100189045",0
"102723383",13
"6060",18
"11223",193
"100500876",0
"100189298",0
"7193",0
"791226",0
"9696",917
"26870",18
"4237",265
"23400",866
"6390",1578
"11240",10
"29943",0
"51702",3
"100616188",0
"23569",12
"353238",2
"55920",426
"55160",3663
"81569",1
"101927876",0
"84966",91
"127707",0
"5081",1
"80834",1
"8659",270
"100616120",0
"100302276",2
"126917",420
"23352",17715
"23065",1521
"51154",188
"246181",92
"22977",76
"100506730",0
"8574",995
"54896",70
"832",3339
"100532736",0
"440574",196
"644068",80
"4681",30
"3362",3
"255104",221
"54546",0
"23252",205
"30814",0
"5320",393
"5322",96
"26279",1
"64600",5
"391013",1
"127733",5
"101928017",0
"127731",0
"339505",0
"55450",46
"79594",97
"163933",1
"978",93
"65018",1528
"102464833",0
"100861548",41
"1650",1370
"57576",69
"400745",0
"50809",3805
"8672",3227
"100302155",0
"1889",5421
"100506801",18
"84224",2399
"249",40
"5909",20
"84196",2299
"401944",177
"3339",82685
"23436",1
"10136",1
"101928043",0
"29092",0
"998",2778
"54361",77
"100616433",0
"9923",3378
"2046",0
"102466615",0
"712",1444
"714",636
"713",1012
"2048",104
"100616391",0
"100422914",0
"646262",0
"729059",2
"23028",1480
"100422866",1
"100616177",0
"7798",664
"3352",5
"100996511",2
"10236",2519
"80818",484
"148898",26
"6920",626
"55616",495
"1870",1
"101928163",0
"3399",197
"259283",6
"6135",15644
"6924",1129
"100506963",0
"57095",430
"11313",247
"2582",120
"3155",729
"2517",672
"1269",3
"100616492",0
"55629",1072
"10772",1014
"127294",93
"58985",15
"163702",7
"284632",0
"57822",4
"90529",64
"57185",126
"100750325",0
"11123",18
"100506985",0
"400746",5
"10250",6165
"25932",5651
"864",58
"102465437",0
"100616365",0
"25949",1435
"57035",1537
"6007",120
"23585",531
"6006",49
"55219",686
"26119",574
"57134",468
"57190",2212
"56181",705
"646471",62
"79000",19
"164091",86
"3925",213
"100500808",0
"5051",137
"2134",6
"7780",0
"105376910",0
"84676",1
"149420",86
"79927",3
"105376887",0
"51042",29
"10256",153
"378807",5
"101928303",0
"64793",106
"83442",287
"91544",157
"1043",26
"55057",0
"257101",14
"79727",1
"79947",677
"101928324",3
"3151",4538
"6195",252
"100302190",0
"101928728",0
"8289",5729
"55650",261
"84243",277
"2810",0
"54707",178
"63906",246
"10726",3423
"8431",3
"126695",4
"388610",2
"115572",463
"6548",718
"23038",1304
"84065",107
"644961",54
"100887744",0
"84958",61
"9064",1346
"8547",4
"388611",1
"2827",0
"10163",6040
"27245",865
"2268",261
"2537",65
"199870",363
"23673",947
"5511",464
"677774",356
"9473",88
"6118",342
"27293",3
"55113",38
"2140",830
"5724",59
"22826",3066
"93974",352
"83667",76
"54797",69
"65979",1354
"1104",85
"8420",15
"6080",22883
"26768",41456
"54952",274
"85028",3
"692212",14
"677838",266
"677825",61
"692073",41
"115273",2
"6883",157
"26824",1
"10691",317
"105376911",0
"51441",609
"4985",0
"2035",1336
"399474",24
"6429",2014
"51102",229
"10076",502
"101928460",0
"101929406",0
"4146",0
"100129196",0
"7805",978
"100616164",0
"400748",0
"9672",299
"9698",3052
"692234",156
"692235",156
"692200",6
"79570",1
"9410",479
"51538",455
"2170",880
"347735",28
"149086",0
"284551",0
"64129",3169
"3061",30
"553115",282
"1307",2888
"576",17
"100423028",0
"90853",7
"8073",964
"10657",1359
"55116",119
"100847018",0
"23633",1439
"200081",930
"79140",42
"56063",127
"55721",113
"149069",59
"8668",1088
"339483",0
"84734",1
"3932",107
"3065",1360
"65108",8
"100128071",1
"81629",125
"55108",572
"728116",2
"653121",242
"339487",339
"5928",2047
"81493",371
"57648",63
"8565",835
"64766",778
"252995",39
"3208",3
"113452",25
"127544",351
"204",5658
"113451",38
"55223",121
"149076",1140
"127550",3
"1912",862
"100500853",0
"101929464",0
"7579",148
"114784",119
"127540",0
"402779",0
"84970",4
"693137",0
"2709",14
"127534",11
"2707",44
"2701",350
"113444",314
"58512",4
"653160",16
"100506144",40
"9204",1084
"79830",523
"6421",4994
"9202",3906
"79932",996
"23154",219
"339488",70
"5690",724
"127703",65
"63967",90
"192670",1319
"26523",1756
"192669",2048
"27285",5
"54936",97
"1296",599
"27095",312
"55700",1996
"9967",3342
"79729",85
"55194",33
"83931",734
"84967",145
"127700",135
"64960",451
"1441",262
"2899",121
"100422898",0
"728431",0
"80149",103
"102465438",0
"64769",547
"100847010",0
"79753",153
"7802",109
"29889",957
"284654",3
"54955",41
"55143",28
"284656",6
"149175",37
"79693",72
"127687",57
"4520",599
"3633",2063
"10946",1854
"2275",100
"51118",450
"5453",4
"100500801",0
"339442",2
"64121",654
"100527950",30
"26292",0
"81025",0
"54933",42
"79647",448
"4725",1265
"23499",101188
"643314",2262
"105378950",0
"353500",53
"728448",28
"8761",1935
"101929516",0
"677834",38
"26508",693
"84618",85
"51440",7
"10450",613
"656",46
"64064",21
"105378951",1
"101929536",0
"54802",242
"4610",14
"84879",16
"10487",5659
"5538",1381
"6018",1875
"127391",2
"10269",798
"1298",212
"64744",1515
"65243",40
"339559",229
"64789",87
"127396",79
"9783",316
"100130557",2
"4802",898
"407034",9
"407031",1
"9132",346
"163732",1
"1503",2012
"100507178",8
"200172",38
"22955",2438
"100132074",12
"1907",1
"59269",141
"2981",0
"2980",1
"22887",1136
"284716",4
"84217",11
"79717",422
"728621",279
"10465",220
"4904",8646
"149461",12
"64175",598
"79078",91
"100129924",5
"374969",70
"114625",262
"51058",191
"339539",1
"6513",397
"440584",0
"105378684",1
"440585",3
"10969",367
"102465439",0
"149465",15
"128218",0
"149466",0
"7075",418
"4352",63
"991",15
"64834",519
"102466723",0
"112950",253
"23334",3592
"102465440",3
"81888",0
"5792",1388
"9682",1245
"100132774",0
"6487",1333
"101929592",0
"102464830",0
"9048",24
"9670",743
"1802",99
"533",409
"8704",271
"149473",66
"6536",112
"128209",0
"105378952",0
"55929",347
"79033",426
"100874278",0
"55182",905
"100847089",0
"79639",11
"339541",26
"26828",0
"26830",0
"11004",40
"6202",2508
"26811",0
"94161",16
"94162",24
"94163",9
"266675",1
"1263",280
"343521",1
"149478",153
"8643",166
"8891",470
"79654",850
"7389",1195
"57643",237
"400752",0
"84842",11
"4595",519
"114034",235
"10420",408
"126661",83
"25974",56
"5052",1292
"10327",696
"4678",2588
"149483",70
"60313",1872
"728963",15
"51249",154
"3652",474
"23139",2831
"8503",303
"101929626",0
"10103",29
"55624",1602
"541468",1
"8438",137
"10489",576
"7388",729
"387338",208
"2166",238
"729041",0
"101929651",0
"127343",0
"100507423",1
"148930",2
"8569",858
"148932",206
"64756",369
"374973",14
"100130197",3
"9813",2070
"1580",859
"163720",170
"1579",100
"260293",545
"199974",134
"284541",45
"100874253",0
"10158",8
"6886",40
"6491",77
"51727",2072
"102724077",0
"2301",0
"84793",0
"2306",125
"388630",935
"391037",0
"200010",138
"54558",770
"84871",4
"79656",60
"101929721",0
"100874313",0
"1996",6
"63950",0
"11124",1683
"1031",266
"100616189",0
"102466656",0
"284546",1
"26994",1126
"22996",15
"102724097",0
"2060",5497
"114883",4398
"4898",5545
"100313892",0
"5865",4
"51060",301
"112970",0
"104355143",0
"91408",362
"9372",2240
"200014",772
"4998",51
"84950",929
"23318",3700
"105378722",0
"2882",73
"348378",10
"65260",76
"79699",1088
"440590",2
"55268",1833
"6342",3134
"100616156",0
"100616458",0
"100616145",0
"127435",4442
"6512",59
"1376",959
"54987",439
"4116",339
"100507564",0
"7804",138
"163742",0
"63948",1
"148979",12
"105369175",0
"55706",229
"54432",178
"1733",19
"51668",229
"115353",162
"388633",1
"9528",2142
"127428",54
"100616315",0
"200008",5
"606495",92
"51253",430
"23648",2642
"619518",38
"26027",696
"338094",49
"374977",85
"100527960",13
"7268",2
"25973",28
"55001",3
"163747",1
"1718",101
"100126514",0
"199964",13
"7809",0
"255738",1
"23358",4742
"100507634",0
"100616272",0
"8613",1269
"5563",781
"199920",3
"731",2
"732",3
"1600",90
"101926890",0
"115209",803
"4070",8
"114803",1166
"3725",518
"100131060",7
"101926925",0
"729467",0
"55277",521
"100616409",0
"101926944",1
"51361",7
"1573",10
"127795",9
"101926964",0
"100996570",0
"4774",6225
"645030",0
"414927",0
"83941",554
"10207",3855
"100422902",0
"100422946",0
"54596",24
"163782",36
"7398",978
"85440",2344
"27329",114
"84938",402
"199899",0
"100996301",0
"27022",9
"102464823",0
"29929",455
"23421",164
"84455",256
"79469",11
"5236",1332
"4919",1070
"101927034",0
"148581",0
"57685",533
"100616338",0
"55225",318
"3716",5063
"101927084",1
"105378775",0
"100500854",0
"406893",2
"205",343
"9829",368
"54741",295
"3953",3373
"5142",103
"101927139",0
"84251",1110
"100422871",0
"200132",4
"10022",0
"79819",621
"57708",2995
"23169",371
"400757",2
"149233",3
"3595",155
"26135",3499
"1647",364
"55970",168
"100289178",2
"9077",17
"79971",1845
"100302279",1
"6121",9
"55635",29
"101927220",0
"57554",135
"5301",1
"55631",511
"9295",7471
"81573",810
"11147",46
"1491",287
"101927244",0
"5733",56
"100132618",1
"9406",3393
"406962",26
"100852410",3
"257194",736
"100852409",0
"101927295",0
"127255",4
"100526835",1
"8790",302
"51086",7
"105378804",2
"105378803",8
"127254",18
"101927320",0
"1429",603
"127253",356
"431707",5
"204962",88
"34",2292
"1744",196
"5876",938
"692085",23
"26805",15
"26804",9
"4438",86
"127247",0
"101927342",0
"256435",113
"81849",105
"102466995",0
"10026",928
"26289",719
"26009",1326
"23032",2225
"374986",1006
"374987",0
"91624",27332
"8880",2256
"11080",1948
"54810",69
"149047",0
"5737",73
"10964",295
"10561",422
"64123",891
"101927412",0
"23266",2625
"101927434",0
"101927498",0
"101927587",0
"101927560",1
"79739",7348
"5567",1279
"148418",17
"391051",0
"58511",0
"80135",381
"2787",354
"100505741",104
"1486",311
"103695366",0
"439927",0
"117178",195
"23566",1
"255231",45
"55283",98
"126820",13
"100616481",0
"84144",553
"148423",228
"8915",266
"646626",0
"23576",234
"3491",3224
"54680",718
"255631",324
"57489",382
"102465842",0
"9635",6
"1179",2
"22802",5
"9629",4
"105378828",1
"51100",2185
"9403",371
"9653",216
"339524",19
"101927844",0
"105378832",0
"8543",458
"100505768",0
"101927891",0
"5586",2409
"2959",454
"56267",456
"494115",993
"2635",2011
"2633",2468
"2634",5068
"388646",15
"115361",458
"115362",270
"729930",2
"163351",12
"400759",61
"23507",727
"84230",731
"400761",0
"55144",317
"105378846",1
"492303",2
"284695",1748
"343472",0
"84146",6593
"164045",46
"8317",43
"7049",5948
"676",4
"253152",12
"646817",228
"284697",167
"23285",611
"388649",8
"11146",408
"79871",601
"2672",17
"7813",1673
"6125",12369
"388650",208
"6083",27
"26782",78
"22823",573
"50999",568
"343099",554
"100131564",6
"1810",408
"54874",485
"100126520",0
"8412",357
"100129046",0
"100126348",2
"100189133",0
"30836",1619
"2730",57
"24",22
"9411",5034
"5825",2645
"2152",961
"101928079",0
"100616321",0
"126969",111
"1266",1967
"105378862",1
"729970",48
"199857",105
"101928098",0
"148534",91
"100527978",3
"101928118",0
"25950",56
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",1553
"1806",3453
"100873932",0
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",847
"163404",0
"100129620",0
"9890",232
"101928270",0
"54873",682
"391059",247
"178",5098
"23443",494
"64645",1444
"163786",210
"54482",428
"127495",38
"1629",1264
"100506007",0
"8634",451
"693138",25
"8556",395
"54112",3
"100128787",0
"7412",241
"2135",106
"148867",592
"51611",228
"102606465",0
"101928334",0
"101928370",0
"1901",318
"104355286",0
"118427",1
"94236",0
"1301",168
"101928436",0
"55599",3069
"280",19230
"648740",35
"279",6585
"276",7301
"277",7310
"278",7323
"100129138",6
"101928476",1
"55170",37
"22854",15
"10451",244
"102465839",0
"100873946",0
"29957",735
"148545",423
"653149",422
"284611",322
"113802",77
"55119",1949
"163479",7
"6814",1615
"254268",19
"642864",0
"29899",562
"23155",976
"22911",768
"6884",255
"56900",197
"677766",11272
"127003",13
"57535",32
"6301",2100
"1952",583
"84722",13
"343263",15
"6272",9666
"5686",542
"284612",102
"127002",80
"284613",63
"57463",92
"83873",0
"2773",531
"406974",12
"2780",334
"271",591
"2948",2351
"2946",4842
"2944",1872
"2949",1153
"2947",320
"79574",6
"1435",249
"10768",3137
"85369",1032
"257",15
"104355139",0
"164153",0
"388662",364
"100873974",0
"3749",435
"440600",0
"64783",909
"9122",798
"10542",235
"101410535",0
"84432",3
"643160",0
"440602",0
"3744",2
"3737",201
"3738",33
"963",750
"55791",317
"128338",867
"10390",733
"79961",195
"1117",40
"149620",0
"27159",3
"128344",8
"441897",0
"5016",109
"79084",197
"515",980
"128346",473
"57413",20
"140",104
"100129269",1
"5906",3817
"55924",134
"100506343",0
"101928718",0
"11218",446
"3752",468
"100874295",0
"100873995",0
"643355",0
"55917",1182
"100422976",0
"7482",82
"54879",538
"829",1426
"4343",1082
"389",1751
"333926",27
"284467",0
"100996702",0
"6566",277
"246182",14
"100506392",0
"100996251",0
"9860",918
"643441",0
"260425",1386
"10745",548
"54665",696
"100287722",30
"26191",239
"440603",10
"10717",652
"64858",220
"101928846",0
"204851",4514
"56944",315
"148281",4
"51592",2512
"10286",623
"163259",218
"270",1
"4893",296
"7812",26253
"80143",200
"6847",6
"7252",27
"10100",1155
"4803",84
"81839",512
"845",11365
"4808",0
"101928995",0
"101928977",0
"55356",185
"126868",7
"476",6854
"84852",18
"101929023",0
"965",442
"100616384",0
"3321",60
"100302117",0
"388667",1
"914",223
"5738",300
"9398",33
"101929099",0
"8458",535
"100126331",0
"80263",104
"79679",1
"104355292",0
"10905",3330
"100996263",0
"54855",431
"54834",1098
"10885",914
"200162",14
"6913",2580
"10352",276
"104472716",0
"101929147",2
"51179",1
"100874270",0
"3284",7
"3283",1
"128102",10
"644242",1
"90874",101
"26227",1336
"3158",2
"83998",1
"343505",761
"11085",3
"4853",20511
"9554",330
"105378954",177
"728841",57432
"767846",2
"100996724",18599
"101929796",1610
"101060684",74372
"100189005",0
"101954277",0
"653505",149
"728855",95
"101954264",0
"100189257",0
"105369199",0
"100996721",191
"100126488",0
"101929798",1
"2210",800
"100996318",0
"337875",842
"653820",116
"653464",6398
"100873165",6
"647121",159
"101929815",194
"100189261",0
"101954269",0
"26863",18
"791227",0
"105369140",1
"388692",34
"100189142",0
"100189326",0
"199882",2
"100189356",0
"100132417",774
"100996713",1
"554282",119
"100996712",6365
"101060524",0
"730262",154
"101954267",0
"100189323",0
"284565",43191
"100189127",0
"728945",154
"105371215",0
"1818",0
"645166",56
"647135",7439
"728833",136
"101929805",1
"102724235",234
"103091866",202
"645142",125
"101954266",0
"7214",0
"100288142",71451
"100126510",0
"101060254",531
"101929780",26626
"653519",3444
"5174",847
"11126",148
"27246",1674
"10623",621
"200035",46
"10401",838
"102466191",2
"148741",77
"8515",2897
"8799",90
"114814",9
"9939",1075
"128077",845
"84265",997
"284615",17
"10628",13927
"148738",12
"100189384",1
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",1
"100132406",176127
"388677",3120
"170688",1537
"105371242",163
"102724558",0
"100288805",326
"105373468",3
"149013",82785
"728989",366
"100189334",0
"101447996",0
"644861",175
"5565",400
"171423",2074
"2330",213
"9557",848
"100289211",0
"607",1473
"51205",241
"2702",1364
"2703",0
"51463",3470
"100034743",754
"100189140",0
"26864",17
"100189193",0
"200030",52264
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",1
"100132057",0
"101954272",0
"388685",178
"644591",787
"25832",195201
"100996763",2968
"440672",1537
"9659",22682
"400818",47076
"653513",3714
"100996761",596
"101060226",31720
"653598",811
"57234",324
"644634",34
"100189228",0
"102723955",2
"100189059",0
"440689",1855
"2209",806
"101927767",0
"653604",69
"8370",446
"105371405",0
"126961",42
"8337",2714
"337873",500
"723790",2714
"333932",47
"554313",446
"8349",2051
"8338",2452
"317772",50
"51027",6
"9900",110
"10262",411
"10903",780
"56957",1244
"105373477",1
"11311",1243
"51177",1503
"81611",1950
"23632",35
"51107",446
"79630",883
"148523",510
"54460",374
"9129",3704
"23248",3336
"80222",398
"102465529",0
"1893",496
"100874054",0
"54507",1754
"105371437",27
"100422997",0
"574406",5
"4170",2052
"2029",340
"55204",328
"84072",12
"1520",845
"1513",1703
"405",2135
"9869",1636
"29956",1264
"8416",35
"55793",373
"58497",452
"149428",14
"54964",39
"56882",570
"10962",12
"126626",778
"10500",268
"100534012",0
"79626",23
"388695",195
"79005",2
"29765",21
"6944",435
"8394",1722
"5710",3353
"57592",396
"5298",1562
"5993",1163
"8991",833
"5692",1884
"23126",4968
"57530",15
"7286",293
"693139",3
"81609",1053
"11189",10
"284485",5
"65005",331
"51686",60
"11022",102
"339398",2
"6097",3
"100191040",0
"100132111",0
"284486",37
"117145",145
"6281",351
"441908",121
"6282",735
"100131107",30
"126637",0
"7062",46
"126638",7
"388697",62493
"2312",4507
"339400",1
"388698",222
"49860",4
"254910",0
"54544",0
"353145",0
"84648",1
"353144",0
"353143",0
"353142",0
"353141",1
"353140",1
"26239",0
"353139",0
"199834",1
"100129271",0
"448834",2
"353137",1
"353135",0
"353134",0
"353133",0
"353132",0
"353131",0
"448835",0
"4184",0
"3713",0
"163778",0
"6698",0
"6707",0
"6699",0
"6703",0
"6700",0
"6701",0
"6704",0
"6705",0
"6702",0
"6706",0
"101928009",0
"149018",3
"574414",0
"4014",0
"114771",0
"57115",1
"6280",20
"6283",1
"6279",13
"338324",0
"645922",0
"6278",1
"6277",2930
"6276",3
"6275",1336
"101928034",0
"6274",3
"6273",6
"140576",103
"57402",0
"6284",262
"6271",12
"26097",514
"23557",216
"3608",1206
"100189015",0
"4881",1679
"102466879",0
"65123",5962
"11000",600
"343052",0
"105371448",1
"57459",1353
"9909",856
"200186",762
"27173",171
"102465441",0
"148327",146
"10899",366
"5872",1990
"6232",5847
"91181",69
"100847024",0
"7170",2343
"100126346",3
"388701",3
"25912",992
"9898",7244
"10456",1870
"89872",2
"57198",4631
"3570",602
"126669",177
"126668",73
"55585",689
"100874097",0
"1141",5
"103",7374
"3782",273
"10654",190
"57326",3168
"90780",56
"101928120",0
"6464",1234
"1163",237
"100423020",0
"80308",311
"55891",4
"51043",213
"127579",66
"149095",11
"100505666",2
"8751",1220
"1945",10
"1944",3
"1942",130
"55974",194
"54344",41
"200185",1101
"80128",21
"4582",357
"693235",0
"7059",1776
"4580",518
"2630",1365
"2629",2268
"10712",228
"10067",264
"1196",1779
"57657",29
"5313",2
"2224",706
"284618",5
"23623",631
"55870",13846
"693140",0
"645682",178
"645676",169
"55154",1561
"55249",4880
"7818",1069
"100129405",1171
"54856",9117
"23208",728
"6016",396
"22889",1973
"677823",162
"677771",263
"339403",6
"9181",3149
"102465442",0
"105371729",0
"6746",875
"56893",203
"28956",877
"57111",5
"92312",6
"4000",9107
"64218",212
"9673",128
"11243",17
"100527963",0
"632",0
"79957",40
"23381",1875
"84283",36
"112770",284
"391104",0
"7203",2035
"128229",0
"57127",1
"10485",0
"407046",0
"4209",2425
"128239",26
"164118",3
"128240",781
"54865",564
"101928177",1
"60484",32
"63827",12
"10763",1975
"1382",24
"81875",222
"51093",259
"79590",474
"3068",1265
"5546",753
"9047",12
"4914",9
"3645",5
"375033",1130
"149499",38
"9826",2509
"768220",18
"440695",153
"2117",456
"360155",1
"83416",16
"83417",3
"115352",17
"79368",6
"115350",4
"922",0
"55243",2007
"646268",0
"912",24
"909",4
"911",43
"910",3
"913",19
"128360",0
"391107",4
"391109",10
"343406",0
"391112",5
"128366",1
"128367",0
"128368",1
"6708",63
"81448",3
"391114",0
"128371",0
"128372",0
"81442",0
"4332",134
"149628",105
"3428",5475
"9447",30
"100189166",0
"57863",71
"100131825",5
"2532",203
"2205",12
"441911",1
"26476",1
"127385",1
"325",1
"1401",6
"54935",34
"343413",44
"56833",86
"284677",31
"391123",78
"25790",31
"100422852",0
"8407",811
"57549",6
"89886",0
"100505633",0
"93183",177
"3766",10
"3765",2
"93185",443
"477",15729
"480",299
"844",74
"729867",1
"8682",2146
"50717",2455
"5824",2351
"4807",1
"1314",5079
"474338",412
"23385",2573
"57216",24
"114836",87
"8832",223
"6504",54
"962",125
"57823",64
"4063",63
"51744",39
"55600",1188
"101928372",0
"142683",110
"50848",195
"100131187",64
"7391",400
"257106",658
"81607",6
"126823",36
"5202",161
"4817",392
"9191",570
"51506",1427
"27005",443
"5498",828
"8703",322
"9507",15
"4720",2481
"2207",206
"336",7
"84134",162
"100847090",0
"9970",12
"654790",153
"4359",261
"6391",1020
"257177",573
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",1
"100189394",0
"100189366",0
"100189091",1
"100189260",0
"100189235",1
"100189009",0
"100189252",0
"100189385",1
"100189141",0
"100189290",1
"100189316",0
"100189230",0
"100189259",1
"100189188",0
"100189134",1
"100189364",0
"100189160",0
"100189017",1
"100189039",0
"100189120",1
"100189139",0
"100189274",0
"2212",2809
"100189380",0
"3310",448
"100189018",0
"100189011",0
"100189126",0
"2214",692
"9103",3016
"3311",585
"100189003",0
"2215",169
"2213",1674
"641311",7
"84824",0
"127943",1
"11266",190
"102724329",0
"22926",2342
"25903",800
"9722",183
"100616386",0
"693141",1
"284680",9
"400793",57
"117157",1
"127933",1096
"6675",617
"4921",8220
"51478",354
"339512",231
"5999",87
"8490",5128
"101928404",0
"83540",10
"100422212",0
"5087",1935
"100505795",0
"4009",5
"6258",32
"400794",0
"440699",5
"4259",1864
"223",826
"440700",0
"54499",2032
"100147773",0
"7371",171
"100500832",0
"149297",8
"100126349",1
"116123",4
"57645",507
"117143",258
"387597",16
"84944",16
"10223",1
"92235",181
"101928484",0
"5451",989
"919",131
"8804",121
"92241",512
"100189211",0
"100189019",0
"9019",657
"55811",66
"25874",314
"55827",3895
"100313835",0
"23432",209
"261726",577
"375035",667
"84832",419
"9095",185
"693142",1
"100505918",0
"101928565",0
"6846",7
"6375",12
"1805",178
"79100",0
"101978719",0
"101928596",0
"481",746
"29922",296
"8548",729
"57821",54
"10560",258
"2153",2050
"6403",368
"6402",54
"6401",1
"92342",44
"55732",389
"57147",300
"22920",1979
"149281",0
"100423010",0
"100422839",0
"284688",0
"101928650",2
"92344",783
"5396",3836
"80133",37
"2328",162
"100302178",3
"100847009",0
"388714",9
"2327",1252
"2326",22
"2329",391
"7151",0
"23215",20400
"4653",1494
"8674",484
"51603",399
"26052",516
"100874284",0
"100628315",21
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",9
"5279",77
"51430",1137
"356",12
"8995",0
"7292",12
"100506023",2
"101928673",0
"9588",886
"284525",6
"730159",3
"339416",3
"27252",1029
"91687",31
"55157",628
"100506046",0
"60674",28
"26769",16
"26802",15
"26774",22
"26770",4
"692198",10
"26806",20
"692197",2
"692196",48
"692195",7
"619498",9
"84614",478
"462",14
"149041",2862
"102724601",0
"9910",2296
"9293",138
"101928696",0
"27101",564
"63931",52
"63923",7
"9674",72
"7143",3
"101928727",0
"101928751",0
"64326",1472
"677679",43
"60676",23
"460",11
"574441",0
"57795",1
"102724661",0
"101928778",0
"89866",358
"730102",1
"100302401",11
"9462",5381
"400797",0
"84066",1
"105373472",0
"400798",20
"100616328",0
"55103",181
"9068",1605
"9917",1306
"64222",192
"27",886
"6646",850
"126859",7
"7827",3
"163589",9
"148753",0
"163590",648
"26092",3181
"9857",7597
"5768",1224
"200058",44
"89884",37
"100527964",23
"84320",809
"100423032",0
"148756",0
"9213",1051
"57710",211
"10228",307
"3140",428
"51278",166
"101928973",0
"100287948",0
"777",6
"127665",0
"400799",0
