"","16111.Aligned.sortedByCoord.out.bam"
"339505",0
"55450",24
"79594",45
"163933",0
"978",15
"65018",443
"102464833",0
"100861548",12
"1650",1008
"57576",36
"400745",0
"50809",2001
"8672",2283
"100302155",0
"1889",2640
"100506801",11
"84224",893
"249",74
"5909",3
"84196",1310
"401944",30
"3339",23231
"23436",6
"10136",6
"101928043",0
"29092",0
"998",1387
"54361",17
"100616433",0
"9923",1752
"2046",0
"102466615",0
"712",2527
"714",1489
"713",2046
"2048",193
"100616391",0
"100422914",0
"646262",0
"729059",0
"23028",737
"100422866",0
"100616177",0
"7798",563
"3352",2
"100996511",1
"10236",1567
"80818",320
"148898",7
"6920",284
"55616",542
"1870",5
"101928163",0
"3399",267
"259283",9
"6135",6427
"6924",541
"100506963",0
"57095",199
"11313",148
"2582",71
"3155",351
"2517",511
"1269",0
"100616492",0
"55629",502
"10772",603
"127294",26
"58985",5
"163702",8
"284632",0
"57822",3
"90529",31
"57185",66
"100750325",0
"11123",31
"100506985",0
"400746",7
"10250",3093
"25932",1988
"864",72
"102465437",0
"100616365",0
"25949",632
"57035",754
"6007",607
"23585",342
"6006",278
"55219",284
"26119",362
"57134",540
"57190",1196
"56181",211
"646471",16
"79000",6
"164091",32
"3925",121
"100500808",0
"5051",53
"2134",3
"7780",0
"105376910",0
"84676",3
"149420",35
"79927",4
"105376887",0
"51042",16
"10256",58
"378807",1
"101928303",0
"64793",97
"83442",238
"91544",124
"1043",43
"55057",4
"257101",10
"79727",1
"79947",306
"101928324",1
"3151",1728
"6195",377
"100302190",0
"101928728",0
"8289",3474
"55650",120
"84243",177
"2810",4
"54707",73
"63906",138
"10726",1176
"8431",1
"126695",3
"388610",0
"115572",66
"6548",409
"23038",555
"84065",55
"644961",24
"100887744",0
"84958",58
"9064",891
"8547",5
"388611",0
"2827",5
"10163",2589
"27245",385
"2268",241
"2537",60
"199870",137
"23673",579
"5511",218
"677774",315
"9473",161
"6118",191
"27293",2
"55113",18
"2140",506
"5724",97
"22826",1460
"93974",153
"83667",23
"54797",23
"65979",685
"1104",102
"8420",12
"6080",26230
"26768",37931
"54952",141
"85028",1
"692212",29
"677838",508
"677825",114
"692073",37
"115273",10
"6883",101
"26824",1
"10691",172
"105376911",0
"51441",447
"4985",0
"2035",830
"399474",17
"6429",1027
"51102",131
"10076",249
"101928460",0
"101929406",0
"4146",0
"100129196",0
"7805",1958
"100616164",0
"400748",0
"9672",192
"9698",1493
"692234",144
"692235",144
"692200",3
"79570",0
"9410",243
"51538",198
"2170",240
"347735",22
"149086",0
"284551",0
"64129",1009
"3061",13
"553115",104
"1307",1451
"576",10
"100423028",0
"90853",61
"8073",690
"10657",731
"55116",78
"100847018",0
"23633",496
"200081",649
"79140",22
"56063",52
"55721",56
"149069",46
"8668",490
"339483",0
"84734",1
"3932",133
"3065",557
"65108",26
"100128071",0
"81629",59
"55108",284
"728116",0
"653121",98
"339487",222
"5928",940
"81493",118
"57648",31
"8565",646
"64766",378
"252995",7
"3208",0
"113452",14
"127544",297
"204",3790
"113451",34
"55223",44
"149076",364
"127550",5
"1912",596
"100500853",0
"101929464",0
"7579",62
"114784",93
"127540",1
"402779",0
"84970",2
"693137",0
"2709",3
"127534",1
"2707",16
"2701",142
"113444",131
"58512",4
"653160",8
"100506144",23
"9204",717
"79830",250
"6421",3743
"9202",1730
"79932",644
"23154",115
"339488",41
"5690",407
"127703",26
"63967",135
"192670",599
"26523",547
"192669",949
"27285",2
"54936",31
"1296",208
"27095",151
"55700",790
"9967",1792
"79729",59
"55194",43
"83931",263
"84967",55
"127700",56
"64960",196
"1441",283
"2899",27
"100422898",0
"728431",0
"80149",69
"102465438",0
"64769",287
"100847010",0
"79753",102
"7802",44
"29889",700
"284654",1
"54955",38
"55143",19
"284656",3
"149175",22
"79693",40
"127687",34
"4520",394
"3633",1103
"10946",1238
"2275",97
"51118",282
"5453",3
"100500801",0
"339442",1
"64121",415
"100527950",21
"26292",0
"81025",0
"54933",49
"79647",233
"4725",490
"23499",39053
"643314",902
"105378950",1
"353500",23
"728448",8
"8761",997
"101929516",0
"677834",60
"26508",250
"84618",15
"51440",0
"10450",215
"656",13
"64064",16
"105378951",0
"101929536",0
"54802",186
"4610",11
"84879",10
"10487",2856
"5538",1187
"6018",1081
"127391",0
"10269",296
"1298",41
"64744",1279
"65243",57
"339559",178
"64789",59
"127396",49
"9783",36
"100130557",1
"4802",539
"407034",4
"407031",0
"9132",73
"163732",0
"1503",576
"100507178",1
"200172",13
"22955",977
"100132074",4
"1907",1
"59269",231
"2981",0
"2980",0
"22887",670
"284716",1
"84217",5
"79717",205
"728621",89
"10465",101
"4904",3804
"149461",4
"64175",453
"79078",35
"100129924",3
"374969",35
"114625",112
"51058",65
"339539",0
"6513",257
"440584",0
"105378684",0
"440585",0
"10969",201
"102465439",0
"149465",11
"128218",0
"149466",1
"7075",217
"4352",24
"991",28
"64834",345
"102466723",0
"112950",155
"23334",1721
"102465440",0
"81888",0
"5792",460
"9682",741
"100132774",0
"6487",374
"101929592",0
"102464830",0
"9048",7
"9670",318
"1802",52
"533",270
"8704",113
"149473",31
"6536",74
"128209",1
"105378952",0
"55929",135
"79033",209
"100874278",0
"55182",392
"100847089",0
"79639",5
"339541",28
"26828",0
"26830",0
"11004",38
"6202",1382
"26811",5
"94161",29
"94162",8
"94163",10
"266675",5
"1263",311
"343521",3
"149478",75
"8643",138
"8891",320
"79654",474
"7389",523
"57643",72
"400752",0
"84842",4
"4595",230
"114034",86
"10420",128
"126661",29
"25974",39
"5052",585
"10327",545
"4678",1362
"149483",24
"60313",778
"728963",10
"51249",104
"3652",225
"23139",1570
"8503",373
"101929626",0
"10103",8
"55624",765
"541468",0
"8438",72
"10489",262
"7388",322
"387338",111
"2166",111
"729041",0
"101929651",0
"127343",0
"100507423",0
"148930",3
"8569",734
"148932",153
"64756",155
"374973",4
"100130197",4
"9813",996
"1580",178
"163720",108
"1579",29
"260293",134
"199974",83
"284541",17
"100874253",0
"10158",6
"6886",16
"6491",96
"51727",1035
"102724077",0
"2301",1
"84793",1
"2306",46
"388630",234
"391037",0
"200010",61
"54558",389
"84871",0
"79656",24
"101929721",0
"100874313",0
"1996",21
"63950",0
"11124",803
"1031",71
"100616189",0
"102466656",0
"284546",1
"26994",338
"22996",18
"102724097",0
"2060",3101
"114883",1675
"4898",3634
"100313892",0
"5865",2
"51060",202
"112970",0
"104355143",0
"91408",246
"9372",747
"200014",411
"4998",42
"84950",395
"23318",2044
"105378722",0
"2882",35
"348378",7
"65260",55
"79699",412
"440590",2
"55268",676
"6342",1310
"100616156",0
"100616458",0
"100616145",0
"127435",3247
"6512",62
"1376",435
"54987",164
"4116",218
"100507564",0
"7804",109
"163742",0
"63948",0
"148979",7
"105369175",0
"55706",130
"54432",131
"1733",25
"51668",128
"115353",120
"388633",0
"9528",1044
"127428",15
"100616315",0
"200008",7
"606495",50
"51253",241
"23648",915
"619518",12
"26027",191
"338094",30
"374977",24
"100527960",5
"7268",2
"25973",9
"55001",12
"163747",2
"1718",171
"100126514",0
"199964",0
"7809",0
"255738",6
"23358",3197
"100507634",0
"100616272",0
"8613",504
"5563",147
"199920",2
"731",2
"732",1
"1600",22
"101926890",0
"115209",323
"4070",3
"114803",793
"3725",849
"100131060",2
"101926925",0
"729467",0
"55277",171
"100616409",0
"101926944",0
"51361",8
"1573",5
"127795",5
"101926964",0
"100996570",0
"4774",2207
"645030",0
"414927",0
"83941",251
"10207",1344
"100422902",0
"100422946",0
"54596",28
"163782",17
"7398",487
"85440",1499
"27329",133
"84938",212
"199899",0
"100996301",0
"27022",1
"102464823",0
"29929",331
"23421",45
"84455",88
"79469",4
"5236",452
"4919",498
"101927034",1
"148581",0
"57685",366
"100616338",0
"55225",116
"3716",3163
"101927084",0
"105378775",1
"100500854",0
"406893",1
"205",121
"9829",92
"54741",138
"3953",1479
"5142",197
"101927139",0
"84251",896
"100422871",0
"200132",9
"10022",0
"79819",205
"57708",1402
"23169",164
"400757",2
"149233",2
"3595",199
"26135",1782
"1647",267
"55970",75
"100289178",0
"9077",5
"79971",618
"100302279",1
"6121",4
"55635",8
"101927220",0
"57554",89
"5301",0
"55631",276
"9295",4339
"81573",443
"11147",26
"1491",49
"101927244",0
"5733",62
"100132618",1
"9406",1683
"406962",20
"100852410",0
"257194",326
"100852409",0
"101927295",0
"127255",3
"100526835",0
"8790",161
"51086",0
"105378804",0
"105378803",3
"127254",25
"101927320",0
"1429",125
"127253",164
"431707",6
"204962",32
"34",835
"1744",63
"5876",486
"692085",48
"26805",26
"26804",7
"4438",19
"127247",0
"101927342",0
"256435",46
"81849",35
"102466995",0
"10026",397
"26289",109
"26009",781
"23032",1220
"374986",416
"374987",0
"91624",5324
"8880",1644
"11080",559
"54810",41
"149047",0
"5737",38
"10964",236
"10561",360
"64123",546
"101927412",0
"23266",1329
"101927434",0
"101927498",1
"101927587",1
"101927560",0
"79739",1987
"5567",488
"148418",5
"391051",0
"58511",3
"80135",220
"2787",243
"100505741",98
"1486",263
"103695366",0
"439927",0
"117178",112
"23566",4
"255231",61
"55283",60
"126820",22
"100616481",0
"84144",175
"148423",102
"8915",225
"646626",0
"23576",92
"3491",7642
"54680",405
"255631",389
"57489",384
"102465842",0
"9635",6
"1179",4
"22802",6
"9629",8
"105378828",0
"51100",1609
"9403",228
"9653",250
"339524",10
"101927844",2
"105378832",0
"8543",139
"100505768",0
"101927891",0
"5586",1171
"2959",236
"56267",236
"494115",515
"2635",1319
"2633",3150
"2634",3871
"388646",6
"115361",390
"115362",540
"729930",0
"163351",9
"400759",77
"23507",272
"84230",441
"400761",0
"55144",249
"105378846",0
"492303",0
"284695",928
"343472",1
"84146",3013
"164045",30
"8317",63
"7049",4204
"676",8
"253152",10
"646817",195
"284697",37
"23285",206
"388649",3
"11146",244
"79871",335
"2672",34
"7813",900
"6125",5453
"388650",93
"6083",50
"26782",50
"22823",316
"50999",415
"343099",413
"100131564",0
"1810",256
"54874",343
"100126520",0
"8412",211
"100129046",0
"100126348",3
"100189133",0
"30836",712
"2730",49
"24",29
"9411",1981
"5825",966
"2152",740
"101928079",0
"100616321",0
"126969",84
"1266",1527
"105378862",0
"729970",29
"199857",57
"101928098",0
"148534",18
"100527978",2
"101928118",0
"25950",26
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",637
"1806",3139
"100873932",0
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",337
"163404",0
"100129620",0
"9890",69
"101928270",0
"54873",322
"391059",226
"178",1855
"23443",256
"64645",642
"163786",97
"54482",192
"127495",13
"1629",459
"100506007",0
"8634",222
"693138",21
"8556",352
"54112",8
"100128787",0
"7412",1532
"2135",79
"148867",540
"51611",143
"102606465",0
"101928334",0
"101928370",0
"1901",285
"104355286",0
"118427",1
"94236",0
"1301",609
"101928436",0
"55599",1206
"280",5554
"648740",28
"279",2125
"276",2205
"277",2205
"278",2207
"100129138",3
"101928476",0
"55170",16
"22854",53
"10451",378
"102465839",0
"100873946",0
"29957",540
"148545",21
"653149",25
"284611",221
"113802",77
"55119",1512
"163479",4
"6814",737
"254268",13
"642864",0
"29899",320
"23155",483
"22911",398
"6884",124
"56900",92
"677766",4370
"127003",8
"57535",18
"6301",859
"1952",155
"84722",12
"343263",4
"6272",2791
"5686",310
"284612",17
"127002",40
"284613",23
"57463",26
"83873",1
"2773",331
"406974",10
"2780",177
"271",380
"2948",917
"2946",1353
"2944",1222
"2949",452
"2947",158
"79574",2
"1435",236
"10768",1151
"85369",512
"257",6
"104355139",0
"164153",0
"388662",67
"100873974",0
"3749",133
"440600",0
"64783",566
"9122",420
"10542",148
"101410535",0
"84432",1
"643160",0
"440602",0
"3744",1
"3737",15
"3738",63
"963",1124
"55791",211
"128338",630
"10390",488
"79961",340
"1117",476
"149620",0
"27159",1
"128344",7
"441897",0
"5016",83
"79084",136
"515",465
"128346",407
"57413",93
"140",87
"100129269",2
"5906",1144
"55924",51
"100506343",0
"101928718",0
"11218",297
"3752",312
"100874295",0
"100873995",0
"643355",0
"55917",828
"100422976",0
"7482",48
"54879",292
"829",1155
"4343",774
"389",939
"333926",13
"284467",0
"100996702",0
"6566",209
"246182",8
"100506392",0
"100996251",2
"9860",513
"643441",0
"260425",608
"10745",399
"54665",328
"100287722",7
"26191",364
"440603",3
"10717",321
"64858",80
"101928846",0
"204851",1720
"56944",242
"148281",1
"51592",1250
"10286",331
"163259",80
"270",4
"4893",216
"7812",8872
"80143",125
"6847",3
"7252",10
"10100",273
"4803",35
"81839",269
"845",2397
"4808",0
"101928995",0
"101928977",0
"55356",119
"126868",4
"476",4063
"84852",2
"101929023",0
"965",357
"100616384",0
"3321",37
"100302117",0
"388667",0
"914",354
"5738",199
"9398",30
"101929099",0
"8458",321
"100126331",2
"80263",41
"79679",1
"104355292",0
"10905",1436
"100996263",0
"54855",98
"54834",633
"10885",514
"200162",24
"6913",1056
"10352",163
"104472716",0
"101929147",1
"51179",4
"100874270",0
"3284",2
"3283",1
"128102",5
"644242",0
"90874",71
"26227",490
"3158",2
"83998",1
"343505",212
"11085",1
"4853",9666
"9554",149
"105378954",105
"728841",21814
"767846",1
"100996724",4578
"101929796",679
"101060684",23086
"100189005",0
"101954277",0
"653505",76
"728855",71
"101954264",0
"100189257",0
"105369199",0
"100996721",82
"100126488",0
"101929798",0
"2210",1422
"100996318",1
"337875",372
"653820",132
"653464",4126
"100873165",0
"647121",260
"101929815",107
"100189261",0
"101954269",0
"26863",12
"791227",0
"105369140",4
"388692",21
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",1381
"100996713",1
"554282",120
"100996712",3945
"101060524",1
"730262",78
"101954267",0
"100189323",0
"284565",18962
"100189127",0
"728945",78
"105371215",0
"1818",1
"645166",41
"647135",4792
"728833",126
"101929805",0
"102724235",115
"103091866",97
"645142",75
"101954266",0
"7214",0
"100288142",40678
"100126510",0
"101060254",147
"101929780",9982
"653519",1665
"5174",396
"11126",30
"27246",677
"10623",352
"200035",22
"10401",433
"102466191",0
"148741",67
"8515",1271
"8799",62
"114814",4
"9939",537
"128077",406
"84265",550
"284615",11
"10628",5965
"148738",7
"100189384",10
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",0
"100132406",74448
"388677",1341
"170688",762
"105371242",89
"102724558",0
"100288805",230
"105373468",2
"149013",28952
"728989",74
"100189334",0
"101447996",0
"644861",74
"5565",134
"171423",1259
"2330",159
"9557",637
"100289211",0
"607",549
"51205",83
"2702",426
"2703",2
"51463",1676
"100034743",354
"100189140",0
"26864",12
"100189193",0
"200030",18824
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",1
"100132057",0
"101954272",0
"388685",106
"644591",395
"25832",73055
"100996763",1277
"440672",761
"9659",5634
"400818",19593
"653513",1024
"100996761",157
"101060226",12672
"653598",403
"57234",215
"644634",21
"100189228",0
"102723955",0
"100189059",0
"440689",862
"2209",1470
"101927767",1
"653604",72
"8370",257
"105371405",0
"126961",98
"8337",1312
"337873",133
"723790",1312
"333932",112
"554313",257
"8349",866
"8338",932
"317772",21
"51027",0
"9900",55
"10262",283
"10903",281
"56957",377
"105373477",1
"11311",497
"51177",561
"81611",953
"23632",16
"51107",233
"79630",210
"148523",187
"54460",211
"9129",1969
"23248",1267
"80222",230
"102465529",0
"1893",452
"100874054",0
"54507",1269
"105371437",30
"100422997",0
"574406",3
"4170",2000
"2029",194
"55204",191
"84072",13
"1520",1360
"1513",3188
"405",1376
"9869",874
"29956",629
"8416",13
"55793",134
"58497",165
"149428",10
"54964",16
"56882",544
"10962",14
"126626",330
"10500",148
"100534012",0
"79626",22
"388695",89
"79005",0
"29765",9
"6944",242
"8394",757
"5710",1080
"57592",189
"5298",722
"5993",771
"8991",258
"5692",810
"23126",2116
"57530",12
"7286",77
"693139",4
"81609",536
"11189",3
"284485",0
"65005",179
"51686",29
"11022",43
"339398",1
"6097",2
"100191040",0
"100132111",0
"284486",23
"117145",115
"6281",303
"441908",47
"6282",824
"100131107",6
"126637",4
"7062",36
"126638",8
"388697",5434
"2312",1871
"339400",5
"388698",88
"49860",0
"254910",0
"54544",0
"353145",0
"84648",0
"353144",0
"353143",0
"353142",0
"353141",1
"353140",1
"26239",0
"353139",0
"199834",0
"100129271",6
"448834",0
"353137",0
"353135",0
"353134",0
"353133",1
"353132",0
"353131",0
"448835",0
"4184",0
"3713",0
"163778",0
"6698",0
"6707",0
"6699",0
"6703",0
"6700",1
"6701",1
"6704",1
"6705",0
"6702",0
"6706",1
"101928009",0
"149018",0
"574414",0
"4014",0
"114771",1
"57115",0
"6280",69
"6283",10
"6279",44
"338324",0
"645922",0
"6278",0
"6277",1229
"6276",4
"6275",798
"101928034",0
"6274",10
"6273",2
"140576",98
"57402",0
"6284",180
"6271",11
"26097",211
"23557",74
"3608",876
"100189015",0
"4881",584
"102466879",0
"65123",2351
"11000",304
"343052",0
"105371448",0
"57459",682
"9909",675
"200186",476
"27173",131
"102465441",0
"148327",81
"10899",237
"5872",1206
"6232",2851
"91181",58
"100847024",0
"7170",2738
"100126346",0
"388701",0
"25912",481
"9898",3689
"10456",692
"89872",1
"57198",1975
"3570",232
"126669",134
"126668",47
"55585",446
"100874097",0
"1141",16
"103",5000
"3782",135
"10654",72
"57326",722
"90780",23
"101928120",0
"6464",1073
"1163",92
"100423020",0
"80308",257
"55891",0
"51043",86
"127579",44
"149095",7
"100505666",1
"8751",577
"1945",5
"1944",4
"1942",100
"55974",189
"54344",12
"200185",594
"80128",34
"4582",396
"693235",0
"7059",1229
"4580",225
"2630",868
"2629",1386
"10712",103
"10067",184
"1196",1061
"57657",14
"5313",2
"2224",360
"284618",2
"23623",225
"55870",6834
"693140",0
"645682",70
"645676",85
"55154",933
"55249",2740
"7818",790
"100129405",736
"54856",5341
"23208",288
"6016",224
"22889",1105
"677823",148
"677771",237
"339403",2
"9181",1316
"102465442",0
"105371729",0
"6746",617
"56893",113
"28956",299
"57111",2
"92312",4
"4000",4038
"64218",214
"9673",77
"11243",7
"100527963",0
"632",0
"79957",15
"23381",996
"84283",27
"112770",280
"391104",0
"7203",923
"128229",0
"57127",4
"10485",2
"407046",0
"4209",792
"128239",80
"164118",3
"128240",286
"54865",321
"101928177",0
"60484",3
"63827",1
"10763",973
"1382",41
"81875",141
"51093",115
"79590",200
"3068",604
"5546",392
"9047",14
"4914",41
"3645",10
"375033",428
"149499",8
"9826",1419
"768220",9
"440695",63
"2117",215
"360155",1
"83416",30
"83417",2
"115352",111
"79368",13
"115350",15
"922",1
"55243",1181
"646268",0
"912",10
"909",2
"911",5
"910",0
"913",5
"128360",0
"391107",5
"391109",8
"343406",0
"391112",1
"128366",3
"128367",0
"128368",0
"6708",86
"81448",2
"391114",1
"128371",0
"128372",2
"81442",0
"4332",169
"149628",136
"3428",8591
"9447",34
"100189166",0
"57863",20
"100131825",2
"2532",147
"2205",5
"441911",2
"26476",1
"127385",1
"325",0
"1401",1
"54935",34
"343413",46
"56833",195
"284677",25
"391123",39
"25790",34
"100422852",0
"8407",695
"57549",0
"89886",0
"100505633",0
"93183",99
"3766",0
"3765",2
"93185",106
"477",1330
"480",31
"844",16
"729867",0
"8682",1163
"50717",1005
"5824",860
"4807",0
"1314",3021
"474338",224
"23385",1142
"57216",25
"114836",184
"8832",468
"6504",102
"962",178
"57823",132
"4063",72
"51744",42
"55600",71
"101928372",0
"142683",5
"50848",178
"100131187",45
"7391",243
"257106",1094
"81607",14
"126823",3
"5202",104
"4817",203
"9191",230
"51506",550
"27005",177
"5498",303
"8703",176
"9507",159
"4720",1150
"2207",529
"336",9
"84134",74
"100847090",0
"9970",11
"654790",38
"4359",81
"6391",442
"257177",190
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",5252
"100189380",0
"3310",480
"100189018",0
"100189011",0
"100189126",0
"2214",2078
"9103",5209
"3311",601
"100189003",0
"2215",628
"2213",3210
"641311",4
"84824",1
"127943",1
"11266",141
"102724329",0
"22926",1509
"25903",685
"9722",44
"100616386",0
"693141",0
"284680",2
"400793",13
"117157",0
"127933",616
"6675",674
"4921",2698
"51478",179
"339512",17
"5999",74
"8490",1936
"101928404",1
"83540",25
"100422212",0
"5087",577
"100505795",0
"4009",3
"6258",5
"400794",0
"440699",3
"4259",718
"223",372
"440700",0
"54499",1356
"100147773",0
"7371",105
"100500832",0
"149297",7
"100126349",1
"116123",0
"57645",248
"117143",127
"387597",6
"84944",1
"10223",5
"92235",18
"101928484",0
"5451",376
"919",103
"8804",82
"92241",346
"100189211",0
"100189019",0
"9019",454
"55811",36
"25874",141
"55827",1537
"100313835",0
"23432",74
"261726",299
"375035",378
"84832",322
"9095",126
"693142",1
"100505918",0
"101928565",0
"6846",16
"6375",27
"1805",175
"79100",0
"101978719",0
"101928596",0
"481",205
"29922",182
"8548",290
"57821",37
"10560",203
"2153",1000
"6403",203
"6402",147
"6401",8
"92342",16
"55732",246
"57147",201
"22920",923
"149281",0
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",550
"5396",1911
"80133",14
"2328",77
"100302178",5
"100847009",0
"388714",15
"2327",414
"2326",39
"2329",123
"7151",0
"23215",12006
"4653",79
"8674",250
"51603",185
"26052",309
"100874284",0
"100628315",7
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",4
"5279",50
"51430",626
"356",15
"8995",0
"7292",8
"100506023",0
"101928673",1
"9588",350
"284525",6
"730159",0
"339416",4
"27252",476
"91687",15
"55157",406
"100506046",0
"60674",46
"26769",43
"26802",38
"26774",8
"26770",4
"692198",17
"26806",41
"692197",10
"692196",84
"692195",9
"619498",9
"84614",306
"462",10
"149041",1488
"102724601",0
"9910",1401
"9293",110
"101928696",0
"27101",308
"63931",16
"63923",17
"9674",59
"7143",6
"101928727",0
"101928751",0
"64326",1113
"677679",36
"60676",27
"460",1
"574441",0
"57795",1
"102724661",0
"101928778",0
"89866",220
"730102",1
"100302401",7
"9462",1823
"400797",1
"84066",1
"105373472",0
"400798",9
"100616328",0
"55103",100
"9068",402
"9917",263
"64222",76
"27",983
"6646",812
"126859",3
"7827",2
"163589",2
"148753",0
"163590",380
"26092",1122
"9857",3750
"5768",424
"200058",11
"89884",28
"100527964",5
"84320",492
"100423032",0
"148756",0
"9213",459
"57710",97
"10228",185
"3140",205
"51278",108
"101928973",0
"100287948",0
"777",5
"127665",4
"400799",0
"2752",7572
"127670",3
"388719",0
"353299",9
"6041",320
"6004",113
"284648",0
"85397",5
"80896",540
"1660",2554
"81626",0
"3915",6370
"3918",54
"23057",56
"284649",0
"9887",1544
"4688",881
"10092",317
"23179",1440
"403314",26
"23127",35
