"","16167.Aligned.sortedByCoord.out.bam"
"102465836",0
"7133",587
"100616438",0
"55187",9724
"677885",131
"9249",313
"102466722",0
"343066",0
"126767",0
"93190",1
"390999",0
"65121",2
"440560",6
"343069",141
"65122",1
"400735",14
"343071",3
"441871",0
"440561",14
"653606",0
"102724742",7
"101929983",12
"649330",4
"441873",14
"649324",2
"440563",7
"645354",2
"645359",14
"101060301",4
"343070",12
"400736",7
"391003",2
"343068",14
"391002",0
"645382",1
"653619",13
"729528",14
"645414",2
"391004",3
"645425",7
"126755",0
"10630",274
"7799",2728
"23254",133
"200197",1
"55092",80
"727684",112
"114827",386
"101927417",0
"79180",734
"11330",6
"63036",14
"51032",36
"842",228
"23341",582
"79814",34
"84301",574
"6248",130
"23207",1861
"284723",8
"388595",3
"54751",458
"440567",198
"729614",0
"23013",4177
"7709",267
"101928566",0
"149563",0
"27129",171
"1187",32
"1188",9
"348487",1
"1969",380
"128272",55
"101927546",0
"79363",19
"54455",1048
"26099",438
"374955",29
"55707",615
"114819",142
"26871",8
"100126512",0
"100126517",0
"102724970",3
"100133301",0
"7195",0
"55672",39443
"84809",154
"11209",246
"26869",8
"729574",5
"100126533",0
"284729",0
"100189045",0
"102723383",5
"6060",8
"11223",191
"100500876",0
"100189298",0
"7193",0
"791226",0
"9696",519
"26870",8
"4237",317
"23400",905
"6390",1173
"11240",127
"29943",0
"51702",1
"100616188",0
"23569",6
"353238",0
"55920",770
"55160",1492
"81569",0
"101927876",0
"84966",55
"127707",0
"5081",0
"80834",2
"8659",87
"100616120",0
"100302276",1
"126917",299
"23352",16929
"23065",860
"51154",111
"246181",88
"22977",61
"100506730",1
"8574",771
"54896",86
"832",2728
"100532736",0
"440574",98
"644068",74
"4681",23
"3362",5
"255104",262
"54546",0
"23252",131
"30814",0
"5320",404
"5322",63
"26279",50
"64600",0
"391013",1
"127733",6
"101928017",0
"127731",3
"339505",1
"55450",19
"79594",63
"163933",0
"978",88
"65018",626
"102464833",0
"100861548",26
"1650",1353
"57576",148
"400745",0
"50809",3282
"8672",3639
"100302155",0
"1889",3525
"100506801",20
"84224",1303
"249",77
"5909",16
"84196",2088
"401944",44
"3339",36451
"23436",0
"10136",0
"101928043",1
"29092",0
"998",1777
"54361",58
"100616433",0
"9923",2389
"2046",1
"102466615",0
"712",6785
"714",3535
"713",7348
"2048",152
"100616391",0
"100422914",1
"646262",1
"729059",1
"23028",1158
"100422866",0
"100616177",0
"7798",926
"3352",1
"100996511",4
"10236",1773
"80818",425
"148898",25
"6920",299
"55616",557
"1870",6
"101928163",0
"3399",434
"259283",10
"6135",9899
"6924",789
"100506963",0
"57095",254
"11313",228
"2582",143
"3155",395
"2517",1291
"1269",5
"100616492",0
"55629",668
"10772",628
"127294",46
"58985",4
"163702",30
"284632",0
"57822",3
"90529",62
"57185",140
"100750325",0
"11123",83
"100506985",0
"400746",4
"10250",4055
"25932",1416
"864",208
"102465437",0
"100616365",0
"25949",815
"57035",1545
"6007",1031
"23585",454
"6006",547
"55219",580
"26119",516
"57134",407
"57190",1463
"56181",272
"646471",42
"79000",12
"164091",55
"3925",291
"100500808",0
"5051",99
"2134",7
"7780",0
"105376910",0
"84676",3
"149420",64
"79927",0
"105376887",0
"51042",17
"10256",65
"378807",1
"101928303",0
"64793",241
"83442",337
"91544",396
"1043",110
"55057",3
"257101",19
"79727",0
"79947",485
"101928324",0
"3151",2529
"6195",872
"100302190",0
"101928728",1
"8289",4935
"55650",230
"84243",231
"2810",0
"54707",121
"63906",150
"10726",1363
"8431",0
"126695",6
"388610",0
"115572",36
"6548",531
"23038",733
"84065",103
"644961",32
"100887744",0
"84958",160
"9064",530
"8547",15
"388611",0
"2827",2
"10163",3846
"27245",344
"2268",887
"2537",96
"199870",218
"23673",899
"5511",262
"677774",559
"9473",590
"6118",451
"27293",3
"55113",14
"2140",1021
"5724",404
"22826",1521
"93974",188
"83667",99
"54797",53
"65979",1097
"1104",192
"8420",15
"6080",44103
"26768",57919
"54952",268
"85028",0
"692212",17
"677838",574
"677825",163
"692073",38
"115273",12
"6883",230
"26824",3
"10691",247
"105376911",0
"51441",572
"4985",0
"2035",2468
"399474",11
"6429",1523
"51102",125
"10076",290
"101928460",0
"101929406",0
"4146",1
"100129196",0
"7805",4392
"100616164",0
"400748",0
"9672",505
"9698",2321
"692234",177
"692235",177
"692200",4
"79570",0
"9410",369
"51538",303
"2170",210
"347735",65
"149086",0
"284551",0
"64129",1101
"3061",17
"553115",166
"1307",2139
"576",31
"100423028",0
"90853",22
"8073",917
"10657",934
"55116",95
"100847018",0
"23633",703
"200081",659
"79140",30
"56063",104
"55721",93
"149069",53
"8668",751
"339483",0
"84734",0
"3932",431
"3065",989
"65108",18
"100128071",1
"81629",128
"55108",451
"728116",0
"653121",125
"339487",341
"5928",1372
"81493",115
"57648",39
"8565",1000
"64766",794
"252995",14
"3208",4
"113452",14
"127544",559
"204",4262
"113451",48
"55223",90
"149076",424
"127550",11
"1912",544
"100500853",0
"101929464",0
"7579",90
"114784",112
"127540",0
"402779",0
"84970",0
"693137",0
"2709",10
"127534",3
"2707",22
"2701",136
"113444",155
"58512",7
"653160",28
"100506144",26
"9204",1263
"79830",379
"6421",4051
"9202",2366
"79932",1254
"23154",175
"339488",67
"5690",680
"127703",33
"63967",176
"192670",1095
"26523",892
"192669",1257
"27285",14
"54936",54
"1296",103
"27095",222
"55700",985
"9967",2361
"79729",202
"55194",44
"83931",429
"84967",132
"127700",68
"64960",270
"1441",1014
"2899",49
"100422898",0
"728431",0
"80149",188
"102465438",0
"64769",349
"100847010",0
"79753",114
"7802",77
"29889",970
"284654",1
"54955",22
"55143",51
"284656",3
"149175",21
"79693",72
"127687",32
"4520",608
"3633",1642
"10946",1569
"2275",145
"51118",385
"5453",0
"100500801",0
"339442",0
"64121",514
"100527950",44
"26292",0
"81025",0
"54933",92
"79647",356
"4725",489
"23499",43709
"643314",1330
"105378950",0
"353500",29
"728448",5
"8761",2408
"101929516",0
"677834",100
"26508",331
"84618",7
"51440",3
"10450",327
"656",40
"64064",19
"105378951",0
"101929536",0
"54802",235
"4610",12
"84879",36
"10487",3610
"5538",1861
"6018",1359
"127391",2
"10269",448
"1298",209
"64744",3444
"65243",57
"339559",212
"64789",95
"127396",73
"9783",32
"100130557",0
"4802",811
"407034",1
"407031",0
"9132",30
"163732",0
"1503",801
"100507178",1
"200172",18
"22955",964
"100132074",3
"1907",0
"59269",351
"2981",0
"2980",0
"22887",1038
"284716",2
"84217",19
"79717",249
"728621",117
"10465",139
"4904",4841
"149461",18
"64175",680
"79078",57
"100129924",5
"374969",80
"114625",240
"51058",93
"339539",0
"6513",207
"440584",0
"105378684",0
"440585",0
"10969",206
"102465439",0
"149465",32
"128218",0
"149466",0
"7075",480
"4352",45
"991",66
"64834",572
"102466723",0
"112950",226
"23334",2305
"102465440",0
"81888",0
"5792",431
"9682",1073
"100132774",1
"6487",374
"101929592",0
"102464830",0
"9048",3
"9670",471
"1802",51
"533",522
"8704",84
"149473",46
"6536",69
"128209",3
"105378952",0
"55929",184
"79033",288
"100874278",0
"55182",628
"100847089",0
"79639",22
"339541",44
"26828",0
"26830",0
"11004",70
"6202",2260
"26811",3
"94161",47
"94162",8
"94163",14
"266675",3
"1263",1132
"343521",1
"149478",402
"8643",146
"8891",320
"79654",711
"7389",654
"57643",42
"400752",0
"84842",3
"4595",358
"114034",122
"10420",199
"126661",35
"25974",21
"5052",910
"10327",775
"4678",2053
"149483",59
"60313",1270
"728963",10
"51249",169
"3652",282
"23139",1905
"8503",305
"101929626",0
"10103",14
"55624",788
"541468",0
"8438",191
"10489",461
"7388",568
"387338",162
"2166",162
"729041",1
"101929651",0
"127343",0
"100507423",0
"148930",0
"8569",1128
"148932",193
"64756",167
"374973",20
"100130197",8
"9813",1444
"1580",50
"163720",19
"1579",12
"260293",67
"199974",12
"284541",10
"100874253",0
"10158",6
"6886",32
"6491",243
"51727",1367
"102724077",0
"2301",8
"84793",0
"2306",30
"388630",175
"391037",0
"200010",72
"54558",513
"84871",0
"79656",47
"101929721",0
"100874313",0
"1996",3
"63950",0
"11124",1061
"1031",93
"100616189",0
"102466656",0
"284546",3
"26994",363
"22996",4
"102724097",0
"2060",5237
"114883",2379
"4898",4551
"100313892",0
"5865",1
"51060",351
"112970",0
"104355143",0
"91408",322
"9372",763
"200014",845
"4998",133
"84950",643
"23318",3422
"105378722",0
"2882",45
"348378",28
"65260",82
"79699",594
"440590",6
"55268",582
"6342",1571
"100616156",0
"100616458",0
"100616145",0
"127435",1972
"6512",61
"1376",523
"54987",212
"4116",277
"100507564",0
"7804",219
"163742",0
"63948",0
"148979",23
"105369175",0
"55706",230
"54432",200
"1733",22
"51668",226
"115353",142
"388633",0
"9528",1322
"127428",29
"100616315",0
"200008",2
"606495",67
"51253",270
"23648",1134
"619518",9
"26027",166
"338094",21
"374977",17
"100527960",3
"7268",4
"25973",16
"55001",11
"163747",4
"1718",312
"100126514",0
"199964",0
"7809",0
"255738",0
"23358",4893
"100507634",0
"100616272",0
"8613",490
"5563",90
"199920",0
"731",0
"732",1
"1600",3
"101926890",0
"115209",726
"4070",7
"114803",1300
"3725",1974
"100131060",6
"101926925",1
"729467",0
"55277",248
"100616409",0
"101926944",0
"51361",19
"1573",1
"127795",0
"101926964",0
"100996570",0
"4774",1550
"645030",0
"414927",0
"83941",412
"10207",1575
"100422902",0
"100422946",0
"54596",43
"163782",17
"7398",713
"85440",1637
"27329",136
"84938",367
"199899",0
"100996301",0
"27022",0
"102464823",0
"29929",661
"23421",64
"84455",156
"79469",5
"5236",465
"4919",457
"101927034",2
"148581",1
"57685",443
"100616338",0
"55225",134
"3716",6338
"101927084",0
"105378775",1
"100500854",0
"406893",0
"205",81
"9829",64
"54741",225
"3953",746
"5142",467
"101927139",0
"84251",826
"100422871",0
"200132",2
"10022",0
"79819",291
"57708",2027
"23169",318
"400757",0
"149233",1
"3595",217
"26135",2144
"1647",193
"55970",91
"100289178",0
"9077",13
"79971",583
"100302279",4
"6121",4
"55635",28
"101927220",0
"57554",29
"5301",1
"55631",441
"9295",7424
"81573",671
"11147",17
"1491",124
"101927244",0
"5733",19
"100132618",1
"9406",2308
"406962",22
"100852410",0
"257194",187
"100852409",0
"101927295",0
"127255",3
"100526835",1
"8790",170
"51086",4
"105378804",0
"105378803",4
"127254",9
"101927320",0
"1429",163
"127253",197
"431707",12
"204962",13
"34",1196
"1744",98
"5876",555
"692085",35
"26805",23
"26804",10
"4438",26
"127247",1
"101927342",0
"256435",108
"81849",22
"102466995",0
"10026",401
"26289",70
"26009",980
"23032",1996
"374986",575
"374987",1
"91624",5972
"8880",2210
"11080",787
"54810",26
"149047",0
"5737",38
"10964",484
"10561",613
"64123",1003
"101927412",0
"23266",1559
"101927434",0
"101927498",1
"101927587",0
"101927560",0
"79739",1392
"5567",868
"148418",13
"391051",0
"58511",29
"80135",267
"2787",378
"100505741",109
"1486",378
"103695366",0
"439927",0
"117178",112
"23566",1
"255231",424
"55283",77
"126820",34
"100616481",0
"84144",122
"148423",212
"8915",359
"646626",0
"23576",144
"3491",7451
"54680",366
"255631",326
"57489",630
"102465842",0
"9635",4
"1179",0
"22802",6
"9629",3
"105378828",0
"51100",1910
"9403",313
"9653",323
"339524",11
"101927844",0
"105378832",0
"8543",181
"100505768",0
"101927891",0
"5586",1844
"2959",422
"56267",525
"494115",737
"2635",3070
"2633",4975
"2634",6316
"388646",63
"115361",842
"115362",1326
"729930",3
"163351",7
"400759",127
"23507",584
"84230",916
"400761",0
"55144",484
"105378846",0
"492303",1
"284695",1358
"343472",0
"84146",4496
"164045",33
"8317",155
"7049",4361
"676",4
"253152",9
"646817",155
"284697",66
"23285",310
"388649",8
"11146",452
"79871",470
"2672",70
"7813",1256
"6125",6728
"388650",190
"6083",57
"26782",91
"22823",521
"50999",597
"343099",793
"100131564",5
"1810",386
"54874",615
"100126520",1
"8412",246
"100129046",0
"100126348",1
"100189133",0
"30836",933
"2730",69
"24",26
"9411",2801
"5825",1416
"2152",440
"101928079",2
"100616321",0
"126969",151
"1266",1811
"105378862",1
"729970",16
"199857",76
"101928098",0
"148534",15
"100527978",0
"101928118",0
"25950",28
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",969
"1806",5864
"100873932",0
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",383
"163404",2
"100129620",0
"9890",55
"101928270",0
"54873",680
"391059",331
"178",2075
"23443",339
"64645",892
"163786",231
"54482",299
"127495",58
"1629",768
"100506007",0
"8634",481
"693138",33
"8556",921
"54112",1
"100128787",0
"7412",897
"2135",82
"148867",652
"51611",200
"102606465",0
"101928334",0
"101928370",0
"1901",315
"104355286",0
"118427",0
"94236",0
"1301",2836
"101928436",0
"55599",1997
"280",7800
"648740",24
"279",3143
"276",3105
"277",3102
"278",3138
"100129138",4
"101928476",0
"55170",25
"22854",8
"10451",900
"102465839",0
"100873946",0
"29957",734
"148545",18
"653149",18
"284611",348
"113802",178
"55119",2384
"163479",3
"6814",1082
"254268",15
"642864",0
"29899",460
"23155",685
"22911",585
"6884",89
"56900",177
"677766",9031
"127003",7
"57535",43
"6301",1225
"1952",231
"84722",25
"343263",1
"6272",3207
"5686",625
"284612",16
"127002",82
"284613",21
"57463",55
"83873",0
"2773",411
"406974",20
"2780",395
"271",527
"2948",667
"2946",1452
"2944",624
"2949",307
"2947",126
"79574",1
"1435",203
"10768",1823
"85369",745
"257",14
"104355139",0
"164153",0
"388662",21
"100873974",0
"3749",120
"440600",0
"64783",797
"9122",440
"10542",170
"101410535",0
"84432",0
"643160",0
"440602",0
"3744",6
"3737",48
"3738",302
"963",3022
"55791",342
"128338",1164
"10390",983
"79961",1012
"1117",179
"149620",0
"27159",6
"128344",4
"441897",0
"5016",142
"79084",174
"515",611
"128346",1397
"57413",130
"140",264
"100129269",1
"5906",1132
"55924",110
"100506343",0
"101928718",0
"11218",373
"3752",98
"100874295",0
"100873995",0
"643355",1
"55917",1206
"100422976",0
"7482",118
"54879",383
"829",1824
"4343",1319
"389",1235
"333926",17
"284467",0
"100996702",0
"6566",328
"246182",18
"100506392",0
"100996251",1
"9860",768
"643441",0
"260425",670
"10745",718
"54665",500
"100287722",12
"26191",1462
"440603",7
"10717",516
"64858",168
"101928846",0
"204851",2800
"56944",351
"148281",4
"51592",2708
"10286",382
"163259",134
"270",16
"4893",450
"7812",9543
"80143",151
"6847",0
"7252",16
"10100",218
"4803",27
"81839",406
"845",571
"4808",0
"101928995",0
"101928977",0
"55356",418
"126868",10
"476",4218
"84852",11
"101929023",0
"965",544
"100616384",0
"3321",16
"100302117",0
"388667",0
"914",900
"5738",228
"9398",25
"101929099",0
"8458",456
"100126331",7
"80263",31
"79679",0
"104355292",0
"10905",2282
"100996263",0
"54855",464
"54834",875
"10885",553
"200162",17
"6913",1152
"10352",234
"104472716",0
"101929147",5
"51179",10
"100874270",0
"3284",1
"3283",3
"128102",20
"644242",0
"90874",113
"26227",212
"3158",1
"83998",0
"343505",401
"11085",2
"4853",16191
"9554",266
"105378954",143
"728841",44511
"767846",7
"100996724",9514
"101929796",1207
"101060684",41458
"100189005",0
"101954277",1
"653505",210
"728855",116
"101954264",0
"100189257",0
"105369199",0
"100996721",140
"100126488",0
"101929798",0
"2210",1623
"100996318",5
"337875",440
"653820",310
"653464",5742
"100873165",6
"647121",537
"101929815",142
"100189261",0
"101954269",0
"26863",8
"791227",0
"105369140",4
"388692",35
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",1479
"100996713",5
"554282",336
"100996712",5194
"101060524",0
"730262",206
"101954267",0
"100189323",0
"284565",31317
"100189127",0
"728945",206
"105371215",0
"1818",0
"645166",44
"647135",6598
"728833",362
"101929805",0
"102724235",207
"103091866",189
"645142",169
"101954266",0
"7214",0
"100288142",59409
"100126510",0
"101060254",311
"101929780",16672
"653519",3158
"5174",695
"11126",93
"27246",839
"10623",626
"200035",48
"10401",434
"102466191",0
"148741",41
"8515",1932
"8799",76
"114814",1
"9939",620
"128077",360
"84265",714
"284615",8
"10628",10799
"148738",6
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",3
"100132406",120055
"388677",2322
"170688",982
"105371242",293
"102724558",0
"100288805",381
"105373468",1
"149013",61563
"728989",177
"100189334",0
"101447996",0
"644861",103
"5565",200
"171423",1684
"2330",207
"9557",872
"100289211",0
"607",586
"51205",156
"2702",278
"2703",0
"51463",3159
"100034743",585
"100189140",0
"26864",8
"100189193",0
"200030",35141
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",1
"100132057",0
"101954272",0
"388685",217
"644591",596
"25832",159479
"100996763",2308
"440672",982
"9659",11527
"400818",37058
"653513",2049
"100996761",354
"101060226",21949
"653598",651
"57234",329
"644634",35
"100189228",0
"102723955",0
"100189059",0
"440689",1204
"2209",1768
"101927767",4
"653604",151
"8370",415
"105371405",0
"126961",214
"8337",1965
"337873",203
"723790",1964
"333932",263
"554313",415
"8349",1185
"8338",1337
"317772",21
"51027",1
"9900",29
"10262",379
"10903",354
"56957",522
"105373477",1
"11311",601
"51177",796
"81611",813
"23632",25
"51107",620
"79630",314
"148523",30
"54460",276
"9129",2707
"23248",1707
"80222",328
"102465529",0
"1893",667
"100874054",0
"54507",1915
"105371437",64
"100422997",0
"574406",14
"4170",5325
"2029",269
"55204",307
"84072",80
"1520",5170
"1513",9909
"405",2098
"9869",1298
"29956",1029
"8416",23
"55793",257
"58497",206
"149428",13
"54964",23
"56882",798
"10962",23
"126626",491
"10500",266
"100534012",0
"79626",29
"388695",119
"79005",0
"29765",21
"6944",299
"8394",1214
"5710",1239
"57592",268
"5298",1184
"5993",1136
"8991",215
"5692",1010
"23126",3203
"57530",4
"7286",67
"693139",8
"81609",883
"11189",2
"284485",2
"65005",193
"51686",27
"11022",57
"339398",1
"6097",4
"100191040",1
"100132111",0
"284486",60
"117145",171
"6281",444
"441908",83
"6282",1091
"100131107",23
"126637",0
"7062",106
"126638",6
"388697",16317
"2312",1613
"339400",2
"388698",59
"49860",2
"254910",0
"54544",0
"353145",0
"84648",0
"353144",0
"353143",0
"353142",0
"353141",0
"353140",0
"26239",1
"353139",0
"199834",0
"100129271",1
"448834",0
"353137",0
"353135",1
"353134",0
"353133",1
"353132",0
"353131",0
"448835",0
"4184",0
"3713",0
"163778",0
"6698",0
"6707",0
"6699",0
"6703",0
"6700",0
"6701",0
"6704",0
"6705",0
"6702",1
"6706",0
"101928009",0
"149018",0
"574414",0
"4014",0
"114771",0
"57115",0
"6280",190
"6283",3
"6279",90
"338324",0
"645922",0
"6278",0
"6277",1047
"6276",2
"6275",917
"101928034",0
"6274",1
"6273",2
"140576",69
"57402",0
"6284",161
"6271",16
"26097",355
"23557",100
"3608",1214
"100189015",0
"4881",417
"102466879",0
"65123",3032
"11000",433
"343052",0
"105371448",0
"57459",1177
"9909",1317
"200186",820
"27173",128
"102465441",0
"148327",118
"10899",325
"5872",1477
"6232",4044
"91181",464
"100847024",0
"7170",4618
"100126346",0
"388701",6
"25912",691
"9898",4704
"10456",860
"89872",1
"57198",2369
"3570",410
"126669",166
"126668",50
"55585",724
"100874097",0
"1141",8
"103",8230
"3782",332
"10654",116
"57326",1040
"90780",29
"101928120",0
"6464",1178
"1163",89
"100423020",0
"80308",260
"55891",1
"51043",118
"127579",52
"149095",11
"100505666",0
"8751",931
"1945",8
"1944",11
"1942",57
"55974",193
"54344",25
"200185",836
"80128",53
"4582",397
"693235",0
"7059",1538
"4580",437
"2630",1517
"2629",2571
"10712",101
"10067",246
"1196",1606
"57657",39
"5313",6
"2224",562
"284618",12
"23623",257
"55870",9238
"693140",0
"645682",135
"645676",140
"55154",1079
"55249",4103
"7818",1079
"100129405",756
"54856",8037
"23208",251
"6016",348
"22889",1466
"677823",191
"677771",335
"339403",8
"9181",2428
"102465442",0
"105371729",0
"6746",964
"56893",121
"28956",474
"57111",3
"92312",8
"4000",12177
"64218",721
"9673",107
"11243",24
"100527963",0
"632",0
"79957",56
"23381",1735
"84283",37
"112770",777
"391104",0
"7203",1289
"128229",0
"57127",0
"10485",1
"407046",0
"4209",1345
"128239",87
"164118",39
"128240",313
"54865",233
"101928177",0
"60484",3
"63827",1
"10763",1076
"1382",38
"81875",254
"51093",190
"79590",175
"3068",825
"5546",567
"9047",87
"4914",66
"3645",16
"375033",486
"149499",37
"9826",2301
"768220",17
"440695",102
"2117",323
"360155",1
"83416",163
"83417",1
"115352",332
"79368",46
"115350",36
"922",0
"55243",990
"646268",0
"912",11
"909",5
"911",27
"910",0
"913",1
"128360",0
"391107",0
"391109",0
"343406",1
"391112",0
"128366",0
"128367",0
"128368",4
"6708",43
"81448",0
"391114",0
"128371",0
"128372",0
"81442",0
"4332",313
"149628",547
"3428",9023
"9447",103
"100189166",0
"57863",19
"100131825",5
"2532",70
"2205",5
"441911",0
"26476",1
"127385",0
"325",0
"1401",0
"54935",37
"343413",122
"56833",419
"284677",32
"391123",63
"25790",56
"100422852",0
"8407",1097
"57549",3
"89886",0
"100505633",0
"93183",161
"3766",10
"3765",1
"93185",137
"477",695
"480",30
"844",8
"729867",0
"8682",766
"50717",1677
"5824",1113
"4807",2
"1314",4315
"474338",384
"23385",1868
"57216",32
"114836",554
"8832",1586
"6504",206
"962",632
"57823",393
"4063",269
"51744",171
"55600",18
"101928372",0
"142683",0
"50848",408
"100131187",79
"7391",417
"257106",2376
"81607",27
"126823",11
"5202",90
"4817",266
"9191",452
"51506",761
"27005",272
"5498",579
"8703",353
"9507",266
"4720",1695
"2207",1123
"336",31
"84134",71
"100847090",0
"9970",23
"654790",21
"4359",155
"6391",622
"257177",241
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",6901
"100189380",0
"3310",743
"100189018",0
"100189011",0
"100189126",0
"2214",3765
"9103",7916
"3311",1090
"100189003",0
"2215",891
"2213",4493
"641311",2
"84824",5
"127943",3
"11266",144
"102724329",0
"22926",2426
"25903",1072
"9722",43
"100616386",0
"693141",0
"284680",4
"400793",13
"117157",1
"127933",884
"6675",512
"4921",2918
"51478",367
"339512",55
"5999",137
"8490",1046
"101928404",0
"83540",54
"100422212",0
"5087",505
"100505795",0
"4009",0
"6258",8
"400794",0
"440699",1
"4259",1066
"223",609
"440700",0
"54499",1713
"100147773",0
"7371",103
"100500832",0
"149297",12
"100126349",0
"116123",0
"57645",306
"117143",151
"387597",5
"84944",2
"10223",14
"92235",7
"101928484",0
"5451",658
"919",441
"8804",235
"92241",767
"100189211",0
"100189019",0
"9019",454
"55811",66
"25874",207
"55827",2296
"100313835",0
"23432",119
"261726",415
"375035",558
"84832",522
"9095",174
"693142",3
"100505918",0
"101928565",0
"6846",21
"6375",25
"1805",136
"79100",0
"101978719",0
"101928596",0
"481",448
"29922",166
"8548",295
"57821",34
"10560",455
"2153",523
"6403",233
"6402",511
"6401",137
"92342",40
"55732",428
"57147",270
"22920",984
"149281",0
"100423010",0
"100422839",0
"284688",0
"101928650",1
"92344",746
"5396",2223
"80133",18
"2328",86
"100302178",0
"100847009",0
"388714",9
"2327",470
"2326",67
"2329",230
"7151",0
"23215",17392
"4653",9
"8674",278
"51603",256
"26052",455
"100874284",1
"100628315",27
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",2
"5279",64
"51430",964
"356",68
"8995",1
"7292",13
"100506023",0
"101928673",4
"9588",465
"284525",2
"730159",0
"339416",2
"27252",605
"91687",24
"55157",540
"100506046",0
"60674",41
"26769",30
"26802",39
"26774",17
"26770",8
"692198",20
"26806",44
"692197",7
"692196",87
"692195",9
"619498",14
"84614",331
"462",18
"149041",2717
"102724601",0
"9910",2813
"9293",236
"101928696",0
"27101",421
"63931",20
"63923",25
"9674",92
"7143",6
"101928727",0
"101928751",0
"64326",1635
"677679",80
"60676",8
"460",0
"574441",0
"57795",1
"102724661",0
"101928778",0
"89866",251
"730102",2
"100302401",2
"9462",2039
"400797",0
"84066",2
"105373472",0
"400798",17
"100616328",0
"55103",183
"9068",323
"9917",206
"64222",221
"27",1786
"6646",2199
"126859",20
"7827",2
"163589",3
"148753",0
"163590",505
"26092",1374
"9857",6531
"5768",418
"200058",9
"89884",28
"100527964",25
"84320",740
"100423032",0
"148756",0
"9213",743
"57710",101
"10228",326
"3140",329
"51278",204
"101928973",0
"100287948",0
"777",10
"127665",0
"400799",0
"2752",13803
"127670",11
"388719",0
"353299",4
"6041",457
"6004",251
"284648",0
"85397",0
"80896",2680
"1660",3543
