"","16137.Aligned.sortedByCoord.out.bam"
"388630",86
"391037",0
"200010",55
"54558",329
"84871",1
"79656",13
"101929721",0
"100874313",0
"1996",8
"63950",0
"11124",678
"1031",70
"100616189",0
"102466656",0
"284546",3
"26994",353
"22996",18
"102724097",0
"2060",3179
"114883",1778
"4898",3637
"100313892",0
"5865",0
"51060",223
"112970",0
"104355143",0
"91408",256
"9372",771
"200014",430
"4998",83
"84950",497
"23318",2117
"105378722",0
"2882",31
"348378",10
"65260",47
"79699",654
"440590",6
"55268",351
"6342",1423
"100616156",0
"100616458",0
"100616145",0
"127435",2002
"6512",99
"1376",488
"54987",113
"4116",148
"100507564",0
"7804",118
"163742",0
"63948",0
"148979",2
"105369175",0
"55706",144
"54432",124
"1733",20
"51668",113
"115353",146
"388633",0
"9528",1105
"127428",29
"100616315",0
"200008",2
"606495",33
"51253",279
"23648",570
"619518",1
"26027",177
"338094",18
"374977",16
"100527960",4
"7268",0
"25973",7
"55001",6
"163747",5
"1718",420
"100126514",0
"199964",0
"7809",0
"255738",5
"23358",2806
"100507634",0
"100616272",0
"8613",342
"5563",139
"199920",1
"731",1
"732",2
"1600",7
"101926890",0
"115209",293
"4070",10
"114803",808
"3725",1275
"100131060",2
"101926925",0
"729467",0
"55277",220
"100616409",0
"101926944",0
"51361",14
"1573",24
"127795",2
"101926964",0
"100996570",0
"4774",1375
"645030",0
"414927",0
"83941",230
"10207",1158
"100422902",0
"100422946",0
"54596",18
"163782",6
"7398",590
"85440",1237
"27329",99
"84938",425
"199899",0
"100996301",0
"27022",2
"102464823",0
"29929",435
"23421",52
"84455",92
"79469",6
"5236",882
"4919",324
"101927034",0
"148581",0
"57685",371
"100616338",0
"55225",113
"3716",3714
"101927084",0
"105378775",1
"100500854",0
"406893",0
"205",159
"9829",62
"54741",183
"3953",1306
"5142",589
"101927139",0
"84251",378
"100422871",0
"200132",0
"10022",1
"79819",125
"57708",1430
"23169",166
"400757",1
"149233",2
"3595",137
"26135",1284
"1647",163
"55970",46
"100289178",0
"9077",4
"79971",472
"100302279",0
"6121",2
"55635",10
"101927220",0
"57554",25
"5301",0
"55631",257
"9295",4319
"81573",464
"11147",18
"1491",183
"101927244",0
"5733",22
"100132618",1
"9406",1085
"406962",5
"100852410",0
"257194",292
"100852409",0
"101927295",0
"127255",0
"100526835",0
"8790",185
"51086",0
"105378804",0
"105378803",1
"127254",3
"101927320",0
"1429",141
"127253",159
"431707",0
"204962",23
"34",1042
"1744",53
"5876",709
"692085",38
"26805",26
"26804",5
"4438",18
"127247",1
"101927342",0
"256435",81
"81849",9
"102466995",0
"10026",234
"26289",68
"26009",574
"23032",1409
"374986",611
"374987",1
"91624",4910
"8880",989
"11080",869
"54810",63
"149047",0
"5737",43
"10964",160
"10561",450
"64123",519
"101927412",0
"23266",1191
"101927434",0
"101927498",0
"101927587",0
"101927560",0
"79739",665
"5567",640
"148418",10
"391051",0
"58511",24
"80135",196
"2787",231
"100505741",54
"1486",295
"103695366",0
"439927",0
"117178",92
"23566",3
"255231",136
"55283",49
"126820",25
"100616481",0
"84144",86
"148423",88
"8915",275
"646626",0
"23576",91
"3491",11061
"54680",200
"255631",163
"57489",381
"102465842",0
"9635",2
"1179",0
"22802",135
"9629",0
"105378828",0
"51100",2156
"9403",237
"9653",280
"339524",30
"101927844",0
"105378832",0
"8543",190
"100505768",0
"101927891",0
"5586",1588
"2959",364
"56267",231
"494115",434
"2635",1267
"2633",1554
"2634",2728
"388646",0
"115361",296
"115362",504
"729930",2
"163351",1
"400759",26
"23507",467
"84230",638
"400761",1
"55144",435
"105378846",0
"492303",2
"284695",902
"343472",0
"84146",2923
"164045",44
"8317",113
"7049",3391
"676",2
"253152",5
"646817",147
"284697",66
"23285",253
"388649",4
"11146",235
"79871",345
"2672",49
"7813",776
"6125",6535
"388650",126
"6083",47
"26782",62
"22823",450
"50999",439
"343099",731
"100131564",4
"1810",312
"54874",407
"100126520",0
"8412",152
"100129046",0
"100126348",0
"100189133",0
"30836",702
"2730",55
"24",19
"9411",1686
"5825",1429
"2152",652
"101928079",0
"100616321",0
"126969",55
"1266",889
"105378862",3
"729970",10
"199857",39
"101928098",0
"148534",17
"100527978",0
"101928118",0
"25950",20
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",663
"1806",4073
"100873932",0
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",353
"163404",0
"100129620",0
"9890",29
"101928270",0
"54873",444
"391059",271
"178",3114
"23443",296
"64645",744
"163786",98
"54482",209
"127495",106
"1629",372
"100506007",0
"8634",368
"693138",21
"8556",645
"54112",0
"100128787",0
"7412",554
"2135",55
"148867",576
"51611",127
"102606465",0
"101928334",0
"101928370",1
"1901",220
"104355286",0
"118427",0
"94236",0
"1301",858
"101928436",0
"55599",1389
"280",10188
"648740",11
"279",3676
"276",3949
"277",3947
"278",3956
"100129138",5
"101928476",0
"55170",12
"22854",16
"10451",480
"102465839",0
"100873946",0
"29957",476
"148545",27
"653149",27
"284611",281
"113802",83
"55119",1248
"163479",10
"6814",1088
"254268",9
"642864",0
"29899",579
"23155",337
"22911",417
"6884",82
"56900",98
"677766",3840
"127003",2
"57535",55
"6301",879
"1952",195
"84722",4
"343263",6
"6272",2682
"5686",291
"284612",77
"127002",56
"284613",24
"57463",26
"83873",0
"2773",431
"406974",22
"2780",449
"271",735
"2948",856
"2946",1393
"2944",499
"2949",367
"2947",81
"79574",12
"1435",294
"10768",1540
"85369",559
"257",8
"104355139",0
"164153",0
"388662",10
"100873974",0
"3749",80
"440600",0
"64783",597
"9122",231
"10542",112
"101410535",0
"84432",0
"643160",0
"440602",0
"3744",2
"3737",18
"3738",74
"963",1678
"55791",241
"128338",764
"10390",632
"79961",323
"1117",20
"149620",0
"27159",0
"128344",1
"441897",0
"5016",109
"79084",96
"515",575
"128346",1293
"57413",34
"140",84
"100129269",0
"5906",1030
"55924",49
"100506343",0
"101928718",0
"11218",299
"3752",88
"100874295",0
"100873995",0
"643355",0
"55917",1002
"100422976",0
"7482",84
"54879",221
"829",1616
"4343",708
"389",722
"333926",11
"284467",0
"100996702",0
"6566",325
"246182",20
"100506392",1
"100996251",0
"9860",744
"643441",0
"260425",565
"10745",395
"54665",320
"100287722",11
"26191",891
"440603",9
"10717",262
"64858",182
"101928846",0
"204851",2224
"56944",298
"148281",0
"51592",1206
"10286",270
"163259",142
"270",137
"4893",238
"7812",8709
"80143",118
"6847",1
"7252",5
"10100",127
"4803",31
"81839",255
"845",1519
"4808",0
"101928995",0
"101928977",0
"55356",313
"126868",11
"476",4256
"84852",11
"101929023",0
"965",339
"100616384",0
"3321",24
"100302117",0
"388667",0
"914",426
"5738",318
"9398",54
"101929099",0
"8458",313
"100126331",0
"80263",20
"79679",0
"104355292",0
"10905",1602
"100996263",0
"54855",314
"54834",607
"10885",491
"200162",5
"6913",621
"10352",145
"104472716",0
"101929147",0
"51179",1
"100874270",0
"3284",1
"3283",1
"128102",6
"644242",1
"90874",98
"26227",228
"3158",4
"83998",0
"343505",245
"11085",1
"4853",11595
"9554",187
"105378954",85
"728841",31637
"767846",1
"100996724",9206
"101929796",810
"101060684",27088
"100189005",0
"101954277",0
"653505",48
"728855",62
"101954264",0
"100189257",0
"105369199",1
"100996721",81
"100126488",0
"101929798",0
"2210",693
"100996318",1
"337875",287
"653820",272
"653464",6515
"100873165",1
"647121",464
"101929815",101
"100189261",0
"101954269",0
"26863",15
"791227",0
"105369140",0
"388692",17
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",683
"100996713",2
"554282",254
"100996712",5779
"101060524",0
"730262",48
"101954267",0
"100189323",0
"284565",22931
"100189127",0
"728945",48
"105371215",0
"1818",0
"645166",75
"647135",6747
"728833",272
"101929805",0
"102724235",98
"103091866",99
"645142",35
"101954266",0
"7214",0
"100288142",37139
"100126510",0
"101060254",275
"101929780",11275
"653519",2093
"5174",298
"11126",39
"27246",865
"10623",337
"200035",20
"10401",348
"102466191",0
"148741",52
"8515",869
"8799",54
"114814",2
"9939",488
"128077",345
"84265",424
"284615",10
"10628",9935
"148738",81
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",1
"100132406",95797
"388677",1738
"170688",694
"105371242",43
"102724558",0
"100288805",181
"105373468",0
"149013",37915
"728989",160
"100189334",0
"101447996",0
"644861",143
"5565",119
"171423",1188
"2330",141
"9557",793
"100289211",0
"607",395
"51205",72
"2702",154
"2703",0
"51463",2088
"100034743",250
"100189140",0
"26864",15
"100189193",0
"200030",23188
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",1
"100132057",0
"101954272",0
"388685",115
"644591",418
"25832",123233
"100996763",1672
"440672",694
"9659",12033
"400818",25776
"653513",2474
"100996761",245
"101060226",18922
"653598",429
"57234",171
"644634",17
"100189228",0
"102723955",0
"100189059",0
"440689",755
"2209",759
"101927767",0
"653604",70
"8370",282
"105371405",3
"126961",125
"8337",1500
"337873",183
"723790",1500
"333932",142
"554313",282
"8349",760
"8338",1126
"317772",15
"51027",0
"9900",18
"10262",223
"10903",215
"56957",245
"105373477",0
"11311",461
"51177",813
"81611",445
"23632",14
"51107",309
"79630",371
"148523",48
"54460",187
"9129",1865
"23248",1274
"80222",315
"102465529",0
"1893",690
"100874054",0
"54507",1956
"105371437",55
"100422997",0
"574406",5
"4170",4149
"2029",139
"55204",152
"84072",47
"1520",3777
"1513",2947
"405",1417
"9869",1117
"29956",622
"8416",18
"55793",125
"58497",124
"149428",6
"54964",8
"56882",515
"10962",41
"126626",246
"10500",245
"100534012",0
"79626",10
"388695",70
"79005",1
"29765",99
"6944",172
"8394",995
"5710",1149
"57592",226
"5298",763
"5993",484
"8991",167
"5692",871
"23126",1613
"57530",21
"7286",102
"693139",4
"81609",740
"11189",6
"284485",1
"65005",131
"51686",17
"11022",45
"339398",0
"6097",7
"100191040",1
"100132111",0
"284486",55
"117145",110
"6281",570
"441908",56
"6282",749
"100131107",14
"126637",1
"7062",60
"126638",5
"388697",9256
"2312",4499
"339400",4
"388698",129
"49860",0
"254910",0
"54544",0
"353145",0
"84648",0
"353144",0
"353143",0
"353142",0
"353141",0
"353140",0
"26239",0
"353139",0
"199834",0
"100129271",0
"448834",0
"353137",0
"353135",0
"353134",2
"353133",0
"353132",0
"353131",0
"448835",0
"4184",0
"3713",1
"163778",0
"6698",0
"6707",0
"6699",0
"6703",0
"6700",0
"6701",0
"6704",0
"6705",0
"6702",0
"6706",0
"101928009",0
"149018",0
"574414",1
"4014",0
"114771",2
"57115",0
"6280",102
"6283",4
"6279",83
"338324",0
"645922",0
"6278",0
"6277",1132
"6276",0
"6275",705
"101928034",0
"6274",2
"6273",0
"140576",66
"57402",0
"6284",126
"6271",45
"26097",228
"23557",98
"3608",692
"100189015",0
"4881",408
"102466879",0
"65123",2136
"11000",340
"343052",0
"105371448",0
"57459",591
"9909",901
"200186",407
"27173",81
"102465441",0
"148327",76
"10899",236
"5872",1313
"6232",4618
"91181",45
"100847024",0
"7170",6941
"100126346",0
"388701",9
"25912",524
"9898",3768
"10456",813
"89872",4
"57198",1944
"3570",326
"126669",118
"126668",81
"55585",469
"100874097",0
"1141",5
"103",3668
"3782",106
"10654",65
"57326",428
"90780",33
"101928120",0
"6464",731
"1163",64
"100423020",0
"80308",190
"55891",1
"51043",107
"127579",31
"149095",5
"100505666",0
"8751",915
"1945",6
"1944",6
"1942",63
"55974",168
"54344",9
"200185",434
