"","14914.Aligned.sortedByCoord.out.bam"
"7193",0
"791226",0
"9696",440
"26870",6
"4237",248
"23400",662
"6390",1101
"11240",148
"29943",48
"51702",38
"100616188",0
"23569",61
"353238",40
"55920",896
"55160",1618
"81569",9
"101927876",1
"84966",88
"127707",20
"5081",29
"80834",83
"8659",141
"100616120",1
"100302276",4
"126917",285
"23352",12490
"23065",765
"51154",173
"246181",138
"22977",114
"100506730",0
"8574",587
"54896",92
"832",1993
"100532736",0
"440574",83
"644068",83
"4681",22
"3362",12
"255104",155
"54546",8
"23252",127
"30814",3
"5320",472
"5322",63
"26279",150
"64600",11
"391013",16
"127733",22
"101928017",0
"127731",83
"339505",0
"55450",41
"79594",109
"163933",18
"978",178
"65018",634
"102464833",0
"100861548",31
"1650",961
"57576",301
"400745",18
"50809",2261
"8672",2763
"100302155",0
"1889",2506
"100506801",12
"84224",1174
"249",59
"5909",68
"84196",1891
"401944",40
"3339",22505
"23436",99
"10136",66
"101928043",0
"29092",0
"998",2103
"54361",82
"100616433",0
"9923",2159
"2046",39
"102466615",0
"712",4545
"714",2127
"713",5058
"2048",475
"100616391",0
"100422914",1
"646262",17
"729059",4
"23028",1038
"100422866",3
"100616177",0
"7798",780
"3352",22
"100996511",1
"10236",2021
"80818",362
"148898",24
"6920",342
"55616",450
"1870",21
"101928163",0
"3399",234
"259283",60
"6135",10782
"6924",762
"100506963",0
"57095",270
"11313",204
"2582",109
"3155",464
"2517",870
"1269",12
"100616492",0
"55629",658
"10772",513
"127294",122
"58985",24
"163702",34
"284632",0
"57822",50
"90529",95
"57185",102
"100750325",0
"11123",54
"100506985",0
"400746",15
"10250",4859
"25932",1761
"864",109
"102465437",1
"100616365",0
"25949",896
"57035",937
"6007",683
"23585",395
"6006",474
"55219",536
"26119",437
"57134",468
"57190",1948
"56181",220
"646471",33
"79000",52
"164091",54
"3925",190
"100500808",0
"5051",118
"2134",28
"7780",15
"105376910",0
"84676",13
"149420",80
"79927",9
"105376887",0
"51042",32
"10256",258
"378807",67
"101928303",0
"64793",220
"83442",801
"91544",327
"1043",116
"55057",46
"257101",68
"79727",8
"79947",410
"101928324",0
"3151",2307
"6195",1037
"100302190",0
"101928728",0
"8289",5271
"55650",214
"84243",258
"2810",7
"54707",122
"63906",188
"10726",1486
"8431",12
"126695",17
"388610",0
"115572",72
"6548",665
"23038",560
"84065",77
"644961",16
"100887744",0
"84958",127
"9064",456
"8547",13
"388611",8
"2827",16
"10163",3409
"27245",374
"2268",780
"2537",65
"199870",253
"23673",728
"5511",259
"677774",306
"9473",333
"6118",342
"27293",51
"55113",18
"2140",1076
"5724",439
"22826",1813
"93974",239
"83667",84
"54797",54
"65979",1061
"1104",136
"8420",24
"6080",16993
"26768",37952
"54952",189
"85028",4
"692212",45
"677838",349
"677825",82
"692073",35
"115273",18
"6883",139
"26824",7
"10691",270
"105376911",0
"51441",550
"4985",6
"2035",1671
"399474",20
"6429",1282
"51102",139
"10076",382
"101928460",1
"101929406",1
"4146",11
"100129196",1
"7805",3190
"100616164",0
"400748",1
"9672",175
"9698",2009
"692234",140
"692235",140
"692200",2
"79570",12
"9410",375
"51538",309
"2170",431
"347735",67
"149086",4
"284551",0
"64129",884
"3061",45
"553115",106
"1307",1394
"576",82
"100423028",0
"90853",67
"8073",965
"10657",926
"55116",91
"100847018",0
"23633",684
"200081",710
"79140",30
"56063",85
"55721",51
"149069",29
"8668",578
"339483",2
"84734",4
"3932",233
"3065",643
"65108",29
"100128071",1
"81629",81
"55108",238
"728116",24
"653121",110
"339487",377
"5928",1305
"81493",131
"57648",100
"8565",919
"64766",450
"252995",36
"3208",10
"113452",12
"127544",672
"204",6159
"113451",106
"55223",83
"149076",507
"127550",24
"1912",330
"100500853",0
"101929464",0
"7579",85
"114784",370
"127540",8
"402779",0
"84970",33
"693137",0
"2709",26
"127534",17
"2707",56
"2701",97
"113444",149
"58512",89
"653160",18
"100506144",34
"9204",1212
"79830",379
"6421",3750
"9202",2639
"79932",928
"23154",164
"339488",76
"5690",680
"127703",27
"63967",349
"192670",1047
"26523",1003
"192669",1278
"27285",110
"54936",77
"1296",269
"27095",240
"55700",1046
"9967",2573
"79729",232
"55194",46
"83931",423
"84967",92
"127700",121
"64960",265
"1441",494
"2899",99
"100422898",0
"728431",1
"80149",161
"102465438",0
"64769",330
"100847010",0
"79753",134
"7802",59
"29889",1105
"284654",28
"54955",46
"55143",78
"284656",49
"149175",59
"79693",50
"127687",31
"4520",572
"3633",1106
"10946",1872
"2275",196
"51118",387
"5453",5
"100500801",0
"339442",10
"64121",625
"100527950",49
"26292",2
"81025",0
"54933",99
"79647",407
"4725",823
"23499",44212
"643314",1131
"105378950",0
"353500",113
"728448",8
"8761",1536
"101929516",0
"677834",38
"26508",294
"84618",27
"51440",18
"10450",294
"656",114
"64064",77
"105378951",0
"101929536",0
"54802",212
"4610",49
"84879",100
"10487",4319
"5538",2276
"6018",1407
"127391",19
"10269",512
"1298",362
"64744",1418
"65243",123
"339559",241
"64789",109
"127396",99
"9783",59
"100130557",0
"4802",835
"407034",11
"407031",0
"9132",137
"163732",0
"1503",688
"100507178",0
"200172",9
"22955",933
"100132074",28
"1907",5
"59269",653
"2981",6
"2980",5
"22887",880
"284716",17
"84217",41
"79717",294
"728621",226
"10465",144
"4904",5884
"149461",28
"64175",594
"79078",67
"100129924",24
"374969",63
"114625",197
"51058",147
"339539",5
"6513",348
"440584",0
"105378684",0
"440585",16
"10969",268
"102465439",0
"149465",132
"128218",6
"149466",7
"7075",255
"4352",132
"991",79
"64834",431
"102466723",0
"112950",217
"23334",2341
"102465440",0
"81888",0
"5792",708
"9682",877
"100132774",0
"6487",574
"101929592",0
"102464830",1
"9048",8
"9670",406
"1802",62
"533",407
"8704",155
"149473",51
"6536",135
"128209",21
"105378952",0
"55929",202
"79033",186
"100874278",1
"55182",616
"100847089",0
"79639",14
"339541",84
"26828",0
"26830",0
"11004",118
"6202",1745
"26811",1
"94161",13
"94162",4
"94163",5
"266675",18
"1263",632
"343521",3
"149478",138
"8643",356
"8891",526
"79654",537
"7389",852
"57643",123
"400752",0
"84842",8
"4595",394
"114034",114
"10420",196
"126661",73
"25974",75
"5052",1254
"10327",900
"4678",1911
"149483",70
"60313",917
"728963",22
"51249",240
"3652",229
"23139",1645
"8503",311
"101929626",0
"10103",40
"55624",878
"541468",1
"8438",372
"10489",311
"7388",641
"387338",146
"2166",197
"729041",0
"101929651",0
"127343",14
"100507423",0
"148930",9
"8569",972
"148932",256
"64756",172
"374973",8
"100130197",7
"9813",1174
"1580",62
"163720",47
"1579",38
"260293",178
"199974",63
"284541",32
"100874253",0
"10158",14
"6886",29
"6491",349
"51727",1311
"102724077",0
"2301",33
"84793",0
"2306",106
"388630",245
"391037",0
"200010",75
"54558",284
"84871",42
"79656",69
"101929721",0
"100874313",0
"1996",64
"63950",7
"11124",890
"1031",112
"100616189",0
"102466656",0
"284546",11
"26994",421
"22996",55
"102724097",0
"2060",3469
"114883",2075
"4898",4400
"100313892",0
"5865",20
"51060",323
"112970",0
"104355143",0
"91408",302
"9372",797
"200014",543
"4998",339
"84950",576
"23318",2882
"105378722",0
"2882",34
"348378",12
"65260",72
"79699",572
"440590",51
"55268",590
"6342",2154
"100616156",0
"100616458",0
"100616145",0
"127435",1526
"6512",73
"1376",758
"54987",170
"4116",324
"100507564",0
"7804",309
"163742",0
"63948",24
"148979",16
"105369175",0
"55706",273
"54432",223
"1733",46
"51668",225
"115353",212
"388633",24
"9528",1045
"127428",50
"100616315",0
"200008",22
"606495",67
"51253",335
"23648",1047
"619518",15
"26027",251
"338094",38
"374977",46
"100527960",20
"7268",5
"25973",21
"55001",23
"163747",25
"1718",350
"100126514",0
"199964",23
"7809",26
"255738",75
"23358",3832
"100507634",0
"100616272",0
"8613",330
"5563",166
"199920",80
"731",101
"732",146
"1600",86
"101926890",0
"115209",659
"4070",30
"114803",919
"3725",897
"100131060",6
"101926925",0
"729467",1
"55277",290
"100616409",0
"101926944",1
"51361",109
"1573",48
"127795",55
"101926964",0
"100996570",0
"4774",2240
"645030",0
"414927",0
"83941",297
"10207",1389
"100422902",0
"100422946",0
"54596",90
"163782",85
"7398",780
"85440",2276
"27329",276
"84938",374
"199899",1
"100996301",0
"27022",16
"102464823",0
"29929",477
"23421",94
"84455",116
"79469",11
"5236",609
"4919",746
"101927034",1
"148581",21
"57685",425
"100616338",0
"55225",142
"3716",3676
"101927084",0
"105378775",1
"100500854",0
"406893",7
"205",233
"9829",187
"54741",136
"3953",1125
"5142",238
"101927139",0
"84251",1070
"100422871",0
"200132",17
"10022",4
"79819",319
"57708",2178
"23169",227
"400757",39
"149233",53
"3595",232
"26135",1993
"1647",127
"55970",66
"100289178",0
"9077",18
"79971",487
"100302279",3
"6121",105
"55635",69
"101927220",1
"57554",213
"5301",3
"55631",321
"9295",5758
"81573",492
"11147",54
"1491",174
"101927244",0
"5733",134
"100132618",0
"9406",2111
"406962",22
"100852410",0
"257194",245
"100852409",0
"101927295",1
"127255",34
"100526835",3
"8790",205
"51086",7
"105378804",6
"105378803",13
"127254",181
"101927320",0
"1429",230
"127253",246
"431707",88
"204962",92
"34",1445
"1744",88
"5876",590
"692085",37
"26805",12
"26804",3
"4438",85
"127247",18
"101927342",0
"256435",64
"81849",45
"102466995",0
"10026",448
"26289",239
"26009",1077
"23032",1583
"374986",591
"374987",0
"91624",3967
"8880",1992
"11080",556
"54810",97
"149047",0
"5737",69
"10964",372
"10561",513
"64123",748
"101927412",0
"23266",1410
"101927434",0
"101927498",7
"101927587",0
"101927560",0
"79739",2134
"5567",901
"148418",28
"391051",0
"58511",71
"80135",330
"2787",495
"100505741",124
"1486",317
"103695366",0
"439927",1
"117178",205
"23566",32
"255231",329
"55283",214
"126820",165
"100616481",0
"84144",237
"148423",95
"8915",309
"646626",0
"23576",109
"3491",3456
"54680",490
"255631",828
"57489",439
"102465842",0
"9635",75
"1179",76
"22802",66
"9629",24
"105378828",0
"51100",1973
"9403",292
"9653",291
"339524",60
"101927844",0
"105378832",0
"8543",204
"100505768",0
"101927891",0
"5586",1393
"2959",340
"56267",335
"494115",629
"2635",3992
"2633",6541
"2634",4761
"388646",97
"115361",1328
"115362",1529
"729930",5
"163351",51
"400759",122
"23507",393
"84230",652
"400761",0
"55144",604
"105378846",4
"492303",3
"284695",1222
"343472",41
"84146",4259
"164045",164
"8317",185
"7049",3653
"676",58
"253152",38
"646817",213
"284697",58
"23285",317
"388649",16
"11146",384
"79871",463
"2672",74
"7813",1209
"6125",6600
"388650",147
"6083",53
"26782",49
"22823",456
"50999",727
"343099",695
"100131564",5
"1810",326
"54874",427
"100126520",0
"8412",203
"100129046",0
"100126348",6
"100189133",0
"30836",1090
"2730",66
"24",511
"9411",2196
"5825",1541
"2152",573
"101928079",1
"100616321",0
"126969",117
"1266",1298
"105378862",1
"729970",18
"199857",95
"101928098",0
"148534",20
"100527978",3
"101928118",0
"25950",32
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",796
"1806",4812
"100873932",0
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",1
"51375",432
"163404",23
"100129620",0
"9890",150
"101928270",0
"54873",381
"391059",206
"178",2254
"23443",332
"64645",828
"163786",233
"54482",330
"127495",45
"1629",585
"100506007",0
"8634",340
"693138",21
"8556",527
"54112",13
"100128787",0
"7412",1928
"2135",69
"148867",784
"51611",163
"102606465",1
"101928334",2
"101928370",0
"1901",261
"104355286",0
"118427",40
"94236",0
"1301",747
"101928436",0
"55599",1775
"280",7615
"648740",18
"279",4096
"276",4722
"277",4726
"278",4751
"100129138",13
"101928476",1
"55170",22
"22854",76
"10451",489
"102465839",0
"100873946",0
"29957",835
"148545",457
"653149",471
"284611",339
"113802",118
"55119",2688
"163479",46
"6814",1032
"254268",77
"642864",0
"29899",405
"23155",630
"22911",500
"6884",120
"56900",123
"677766",3208
"127003",22
"57535",95
"6301",1195
"1952",280
"84722",34
"343263",14
"6272",2156
"5686",493
"284612",39
"127002",89
"284613",48
"57463",60
"83873",21
"2773",423
"406974",9
"2780",375
"271",617
"2948",1182
"2946",1285
"2944",1593
"2949",727
"2947",144
"79574",52
"1435",490
"10768",2385
"85369",569
"257",19
"104355139",0
"164153",4
"388662",90
"100873974",0
"3749",165
"440600",0
"64783",778
"9122",421
"10542",156
"101410535",0
"84432",25
"643160",0
"440602",1
"3744",21
"3737",94
"3738",171
"963",2191
"55791",304
"128338",1156
"10390",772
"79961",539
"1117",194
"149620",8
"27159",24
"128344",15
"441897",0
"5016",107
"79084",121
"515",810
"128346",1137
"57413",27
"140",40
"100129269",0
"5906",1079
"55924",56
"100506343",0
"101928718",0
"11218",394
"3752",279
"100874295",0
"100873995",0
"643355",6
"55917",1185
"100422976",0
"7482",152
"54879",420
"829",1699
"4343",1063
"389",1035
"333926",56
"284467",4
"100996702",0
"6566",530
"246182",24
"100506392",0
"100996251",1
"9860",673
"643441",0
"260425",783
"10745",493
"54665",450
"100287722",22
"26191",1392
"440603",22
"10717",462
"64858",316
"101928846",0
"204851",2590
"56944",258
"148281",23
"51592",2123
"10286",437
"163259",192
"270",163
"4893",289
"7812",10233
"80143",90
"6847",67
"7252",10
"10100",304
"4803",36
"81839",418
"845",1455
"4808",20
"101928995",0
"101928977",0
"55356",186
"126868",47
"476",3166
"84852",6
"101929023",0
"965",615
"100616384",0
"3321",111
"100302117",11
"388667",8
"914",589
"5738",379
"9398",251
"101929099",0
"8458",483
"100126331",3
"80263",54
"79679",21
"104355292",0
"10905",2316
"100996263",0
"54855",201
"54834",830
"10885",765
"200162",236
"6913",665
"10352",191
"104472716",0
"101929147",0
"51179",27
"100874270",0
"3284",78
"3283",58
"128102",29
"644242",2
"90874",206
"26227",433
"3158",99
"83998",4
"343505",489
"11085",59
"4853",15341
"9554",259
"105378954",169
"728841",35250
"767846",4
"100996724",7612
"101929796",754
"101060684",29501
"100189005",0
"101954277",0
"653505",649
"728855",154
"101954264",0
"100189257",0
"105369199",0
"100996721",152
"100126488",2
"101929798",1
"2210",1951
"100996318",18
"337875",560
"653820",502
"653464",4757
"100873165",13
"647121",224
"101929815",187
"100189261",0
"101954269",0
"26863",6
"791227",0
"105369140",1
"388692",24
"100189142",1
"100189326",0
"199882",1
"100189356",0
"100132417",2019
"100996713",20
"554282",574
"100996712",4328
"101060524",28
"730262",998
"101954267",0
"100189323",0
"284565",25576
"100189127",0
"728945",998
"105371215",3
"1818",28
"645166",119
"647135",4990
"728833",577
"101929805",1
"102724235",208
"103091866",195
"645142",956
"101954266",0
"7214",0
"100288142",55650
"100126510",0
"101060254",396
"101929780",15024
"653519",2869
"5174",796
"11126",71
"27246",612
"10623",557
"200035",28
"10401",509
"102466191",0
"148741",92
"8515",472
"8799",62
"114814",10
"9939",772
"128077",373
"84265",740
"284615",27
"10628",6125
"148738",27
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",1
"100132406",102509
"388677",1691
"170688",404
"105371242",677
"102724558",1
"100288805",572
"105373468",1
"149013",42477
"728989",136
"100189334",0
"101447996",0
"644861",109
"5565",164
"171423",1630
"2330",225
"9557",772
"100289211",0
"607",793
"51205",114
"2702",640
"2703",90
"51463",2876
"100034743",677
"100189140",0
"26864",6
"100189193",0
"200030",27691
"101927468",1
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",0
"100132057",0
"101954272",1
"388685",190
"644591",1060
"25832",120440
"100996763",1751
"440672",404
"9659",9380
"400818",28943
"653513",2046
"100996761",369
"101060226",18128
"653598",1247
"57234",321
"644634",24
"100189228",0
"102723955",1
"100189059",0
"440689",1228
"2209",1874
"101927767",18
"653604",106
"8370",305
"105371405",0
"126961",164
"8337",1621
"337873",250
"723790",1621
"333932",172
"554313",305
"8349",1100
"8338",1339
"317772",27
"51027",9
"9900",105
"10262",405
"10903",349
"56957",420
"105373477",2
"11311",598
"51177",1080
"81611",1154
"23632",35
"51107",400
"79630",481
"148523",261
"54460",290
"9129",2846
"23248",1937
"80222",319
"102465529",0
"1893",688
"100874054",0
"54507",2021
"105371437",36
"100422997",0
"574406",2
"4170",1681
"2029",205
"55204",224
"84072",114
"1520",6021
"1513",4868
"405",1558
"9869",1104
"29956",818
"8416",46
"55793",197
"58497",243
"149428",68
"54964",33
"56882",579
"10962",21
"126626",456
"10500",207
"100534012",0
"79626",51
"388695",136
"79005",2
"29765",39
"6944",303
"8394",1177
"5710",1228
"57592",251
"5298",1015
"5993",1282
"8991",183
"5692",963
"23126",3048
"57530",84
"7286",130
"693139",1
"81609",789
"11189",38
"284485",24
"65005",208
"51686",126
"11022",93
"339398",25
"6097",25
"100191040",9
"100132111",0
"284486",51
"117145",124
"6281",502
"441908",83
"6282",1539
"100131107",42
"126637",53
"7062",251
"126638",255
"388697",22884
"2312",3817
"339400",2
"388698",441
"49860",26
"254910",12
"54544",1
"353145",19
"84648",16
"353144",1
"353143",0
"353142",8
"353141",13
"353140",19
"26239",15
"353139",10
"199834",5
"100129271",27
"448834",49
"353137",8
"353135",12
"353134",21
"353133",12
"353132",12
"353131",13
"448835",1
"4184",12
"3713",13
"163778",3
"6698",17
"6707",28
"6699",16
"6703",70
"6700",96
"6701",96
"6704",73
"6705",15
"6702",16
"6706",40
"101928009",0
"149018",11
"574414",5
"4014",5
"114771",27
"57115",21
"6280",90
"6283",16
"6279",76
"338324",12
"645922",7
"6278",10
"6277",1092
"6276",18
"6275",943
"101928034",0
"6274",14
"6273",20
"140576",69
"57402",10
"6284",163
"6271",10
"26097",244
"23557",103
"3608",1096
"100189015",0
"4881",263
"102466879",0
"65123",2839
"11000",457
"343052",0
"105371448",0
"57459",945
"9909",1007
"200186",496
"27173",119
"102465441",0
"148327",143
"10899",226
"5872",1554
"6232",2968
"91181",239
"100847024",0
"7170",4650
"100126346",0
"388701",21
"25912",488
"9898",6063
"10456",995
"89872",23
"57198",1913
"3570",483
"126669",206
"126668",96
"55585",624
"100874097",0
"1141",76
"103",7503
"3782",257
"10654",78
"57326",659
"90780",23
"101928120",0
"6464",1047
"1163",171
"100423020",0
"80308",223
"55891",1
"51043",193
"127579",133
"149095",47
"100505666",1
"8751",633
"1945",8
"1944",14
"1942",88
"55974",265
"54344",32
"200185",872
"80128",83
"4582",284
"693235",0
"7059",950
"4580",500
"2630",1494
"2629",2605
"10712",119
"10067",285
"1196",1215
"57657",50
"5313",127
"2224",451
"284618",9
"23623",241
"55870",7935
"693140",0
"645682",156
"645676",153
"55154",1326
"55249",3467
"7818",1085
"100129405",1101
"54856",6647
"23208",244
"6016",321
"22889",1439
"677823",73
"677771",216
"339403",4
"9181",2124
"102465442",0
"105371729",0
"6746",696
"56893",179
"28956",796
"57111",36
"92312",92
"4000",5027
"64218",901
"9673",110
"11243",7
"100527963",0
"632",1
"79957",51
"23381",1280
"84283",60
"112770",358
"391104",5
"7203",1128
"128229",16
"57127",22
"10485",39
"407046",0
"4209",895
"128239",210
"164118",24
"128240",312
"54865",450
"101928177",0
"60484",16
"63827",27
"10763",1086
"1382",106
"81875",272
"51093",127
"79590",231
"3068",1156
"5546",543
"9047",42
"4914",146
"3645",107
"375033",384
"149499",71
"9826",2201
"768220",22
"440695",112
"2117",318
"360155",3
"83416",201
"83417",49
"115352",125
"79368",74
"115350",36
"922",36
"55243",1022
"646268",0
"912",54
"909",68
"911",139
"910",103
"913",120
"128360",18
"391107",26
"391109",48
"343406",14
"391112",36
"128366",21
"128367",19
"128368",23
"6708",558
"81448",17
"391114",37
"128371",11
"128372",16
"81442",11
"4332",650
"149628",199
"3428",11686
"9447",150
"100189166",0
"57863",61
"100131825",1
"2532",169
"2205",49
"441911",27
"26476",31
"127385",18
"325",14
"1401",38
"54935",59
"343413",99
"56833",451
"284677",38
"391123",49
"25790",74
"100422852",0
"8407",752
"57549",46
"89886",31
"100505633",1
"93183",150
"3766",29
"3765",12
"93185",144
"477",1149
"480",123
"844",65
"729867",0
"8682",1789
"50717",1122
"5824",1020
"4807",3
"1314",4001
"474338",742
"23385",2150
"57216",137
"114836",161
"8832",1320
"6504",247
"962",508
"57823",872
"4063",176
"51744",75
"55600",288
"101928372",0
"142683",25
"50848",244
"100131187",72
"7391",344
"257106",2394
"81607",176
"126823",16
"5202",125
"4817",310
"9191",354
"51506",837
"27005",203
"5498",464
"8703",261
"9507",65
"4720",1767
"2207",1477
"336",44
"84134",99
"100847090",0
"9970",35
"654790",57
"4359",165
"6391",652
"257177",312
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",7253
"100189380",0
"3310",392
"100189018",0
"100189011",0
"100189126",0
"2214",1852
"9103",7953
"3311",465
"100189003",0
"2215",656
"2213",5370
"641311",12
"84824",14
"127943",20
"11266",149
"102724329",0
"22926",2401
"25903",699
"9722",109
"100616386",0
"693141",3
"284680",7
"400793",32
"117157",31
"127933",785
"6675",370
"4921",2570
"51478",230
"339512",44
"5999",134
"8490",856
"101928404",1
"83540",108
"100422212",1
"5087",657
"100505795",0
"4009",26
"6258",63
"400794",0
"440699",26
"4259",1190
"223",560
"440700",0
"54499",1815
"100147773",0
"7371",129
"100500832",0
"149297",27
"100126349",3
"116123",5
"57645",377
"117143",216
"387597",57
"84944",33
"10223",22
"92235",109
"101928484",2
"5451",713
"919",251
"8804",102
"92241",409
"100189211",0
"100189019",0
"9019",579
"55811",452
"25874",200
"55827",2426
"100313835",0
"23432",98
"261726",503
"375035",627
"84832",508
"9095",254
"693142",2
"100505918",1
"101928565",0
"6846",38
"6375",52
"1805",149
"79100",0
"101978719",2
"101928596",0
"481",481
"29922",209
"8548",307
"57821",68
"10560",101
"2153",1951
"6403",449
"6402",165
"6401",89
"92342",55
"55732",359
"57147",306
"22920",989
"149281",12
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",974
"5396",2059
"80133",64
"2328",136
"100302178",1
"100847009",0
"388714",29
"2327",439
"2326",148
"2329",179
"7151",0
"23215",20982
"4653",141
"8674",384
"51603",276
"26052",478
"100874284",0
"100628315",2
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",32
"5279",48
"51430",886
"356",53
"8995",14
"7292",19
"100506023",1
"101928673",1
"9588",409
"284525",100
"730159",9
"339416",16
"27252",470
"91687",22
"55157",656
"100506046",0
"60674",45
"26769",18
"26802",38
"26774",18
"26770",7
"692198",5
"26806",26
"692197",6
"692196",50
"692195",7
"619498",11
"84614",362
"462",96
"149041",2055
"102724601",0
"9910",1803
"9293",183
"101928696",0
"27101",567
"63931",31
"63923",115
"9674",45
"7143",86
"101928727",0
"101928751",1
"64326",1409
"677679",39
"60676",153
"460",63
"574441",9
"57795",30
"102724661",0
"101928778",0
"89866",267
"730102",1
"100302401",11
"9462",2907
"400797",0
"84066",33
"105373472",0
"400798",27
"100616328",0
"55103",230
"9068",398
"9917",335
"64222",224
"27",938
"6646",1714
"126859",120
"7827",42
"163589",110
"148753",14
"163590",488
"26092",1350
"9857",5683
"5768",406
"200058",8
"89884",43
"100527964",16
"84320",515
"100423032",0
"148756",0
"9213",644
"57710",119
"10228",340
"3140",322
"51278",228
"101928973",0
"100287948",0
"777",171
"127665",38
"400799",0
"2752",7845
"127670",27
"388719",2
"353299",115
"6041",511
"6004",210
"284648",0
"85397",35
"80896",1924
