"","12388.Aligned.sortedByCoord.out.bam"
"114827",414
"101927417",0
"79180",628
"11330",38
"63036",35
"51032",41
"842",71
"23341",351
"79814",28
"84301",379
"6248",93
"23207",917
"284723",5
"388595",15
"54751",203
"440567",190
"729614",0
"23013",2912
"7709",223
"101928566",1
"149563",1
"27129",93
"1187",110
"1188",126
"348487",13
"1969",261
"128272",34
"101927546",0
"79363",21
"54455",564
"26099",237
"374955",28
"55707",453
"114819",119
"26871",5
"100126512",0
"100126517",0
"102724970",66
"100133301",14
"7195",0
"55672",12819
"84809",129
"11209",237
"26869",5
"729574",52
"100126533",0
"284729",55
"100189045",0
"102723383",53
"6060",5
"11223",201
"100500876",0
"100189298",0
"7193",0
"791226",0
"9696",400
"26870",5
"4237",107
"23400",486
"6390",816
"11240",25
"29943",21
"51702",16
"100616188",0
"23569",24
"353238",24
"55920",626
"55160",986
"81569",6
"101927876",1
"84966",34
"127707",9
"5081",16
"80834",46
"8659",63
"100616120",0
"100302276",8
"126917",178
"23352",9292
"23065",568
"51154",158
"246181",78
"22977",56
"100506730",0
"8574",433
"54896",61
"832",1793
"100532736",0
"440574",75
"644068",63
"4681",11
"3362",8
"255104",151
"54546",3
"23252",92
"30814",3
"5320",876
"5322",32
"26279",47
"64600",7
"391013",5
"127733",9
"101928017",0
"127731",31
"339505",0
"55450",13
"79594",50
"163933",10
"978",86
"65018",221
"102464833",0
"100861548",29
"1650",899
"57576",115
"400745",5
"50809",1565
"8672",2312
"100302155",0
"1889",2160
"100506801",12
"84224",485
"249",71
"5909",42
"84196",1258
"401944",46
"3339",23502
"23436",35
"10136",34
"101928043",0
"29092",0
"998",1150
"54361",44
"100616433",0
"9923",1236
"2046",11
"102466615",0
"712",1841
"714",806
"713",2136
"2048",185
"100616391",0
"100422914",1
"646262",6
"729059",5
"23028",735
"100422866",1
"100616177",0
"7798",680
"3352",20
"100996511",1
"10236",1654
"80818",295
"148898",22
"6920",198
"55616",314
"1870",24
"101928163",0
"3399",140
"259283",36
"6135",6312
"6924",551
"100506963",0
"57095",155
"11313",188
"2582",150
"3155",381
"2517",297
"1269",10
"100616492",0
"55629",368
"10772",560
"127294",76
"58985",22
"163702",21
"284632",1
"57822",38
"90529",48
"57185",75
"100750325",0
"11123",81
"100506985",0
"400746",2
"10250",2468
"25932",855
"864",102
"102465437",0
"100616365",0
"25949",551
"57035",1039
"6007",447
"23585",302
"6006",250
"55219",294
"26119",306
"57134",231
"57190",1621
"56181",162
"646471",23
"79000",39
"164091",37
"3925",173
"100500808",0
"5051",103
"2134",13
"7780",11
"105376910",0
"84676",5
"149420",38
"79927",7
"105376887",0
"51042",17
"10256",87
"378807",43
"101928303",1
"64793",214
"83442",459
"91544",270
"1043",113
"55057",35
"257101",24
"79727",14
"79947",346
"101928324",8
"3151",1902
"6195",752
"100302190",0
"101928728",0
"8289",2706
"55650",94
"84243",153
"2810",5
"54707",84
"63906",144
"10726",1075
"8431",5
"126695",6
"388610",1
"115572",46
"6548",405
"23038",407
"84065",50
"644961",9
"100887744",0
"84958",88
"9064",467
"8547",7
"388611",4
"2827",10
"10163",2369
"27245",280
"2268",869
"2537",56
"199870",161
"23673",442
"5511",158
"677774",200
"9473",351
"6118",220
"27293",15
"55113",16
"2140",628
"5724",197
"22826",1361
"93974",181
"83667",47
"54797",23
"65979",819
"1104",178
"8420",30
"6080",15580
"26768",25378
"54952",137
"85028",3
"692212",29
"677838",347
"677825",102
"692073",24
"115273",21
"6883",113
"26824",2
"10691",174
"105376911",0
"51441",391
"4985",5
"2035",865
"399474",12
"6429",935
"51102",127
"10076",250
"101928460",0
"101929406",0
"4146",9
"100129196",0
"7805",3006
"100616164",0
"400748",0
"9672",151
"9698",1330
"692234",81
"692235",81
"692200",2
"79570",7
"9410",231
"51538",250
"2170",102
"347735",39
"149086",3
"284551",0
"64129",501
"3061",29
"553115",110
"1307",1233
"576",47
"100423028",0
"90853",100
"8073",732
"10657",572
"55116",78
"100847018",0
"23633",413
"200081",489
"79140",28
"56063",71
"55721",57
"149069",42
"8668",552
"339483",1
"84734",3
"3932",205
"3065",498
"65108",11
"100128071",1
"81629",70
"55108",256
"728116",35
"653121",106
"339487",190
"5928",880
"81493",107
"57648",64
"8565",776
"64766",420
"252995",21
"3208",12
"113452",21
"127544",360
"204",3335
"113451",49
"55223",55
"149076",222
"127550",7
"1912",404
"100500853",1
"101929464",0
"7579",80
"114784",246
"127540",5
"402779",2
"84970",12
"693137",0
"2709",8
"127534",14
"2707",7
"2701",108
"113444",110
"58512",51
"653160",10
"100506144",18
"9204",785
"79830",295
"6421",3024
"9202",1503
"79932",707
"23154",92
"339488",65
"5690",567
"127703",27
"63967",361
"192670",625
"26523",468
"192669",818
"27285",45
"54936",54
"1296",110
"27095",171
"55700",734
"9967",1652
"79729",120
"55194",21
"83931",203
"84967",74
"127700",67
"64960",223
"1441",360
"2899",61
"100422898",0
"728431",0
"80149",155
"102465438",0
"64769",229
"100847010",0
"79753",71
"7802",31
"29889",851
"284654",21
"54955",23
"55143",68
"284656",29
"149175",27
"79693",42
"127687",20
"4520",423
"3633",720
"10946",1271
"2275",169
"51118",253
"5453",3
"100500801",0
"339442",5
"64121",321
"100527950",28
"26292",0
"81025",0
"54933",57
"79647",188
"4725",397
"23499",28517
"643314",790
"105378950",1
"353500",56
"728448",11
"8761",1071
"101929516",0
"677834",27
"26508",190
"84618",7
"51440",6
"10450",196
"656",55
"64064",37
"105378951",0
"101929536",1
"54802",147
"4610",52
"84879",47
"10487",2699
"5538",1078
"6018",847
"127391",5
"10269",270
"1298",142
"64744",1625
"65243",80
"339559",148
"64789",88
"127396",52
"9783",37
"100130557",0
"4802",404
"407034",0
"407031",0
"9132",59
"163732",0
"1503",660
"100507178",4
"200172",8
"22955",545
"100132074",8
"1907",8
"59269",319
"2981",3
"2980",7
"22887",562
"284716",10
"84217",15
"79717",188
"728621",139
"10465",95
"4904",5103
"149461",10
"64175",573
"79078",34
"100129924",10
"374969",40
"114625",155
"51058",91
"339539",6
"6513",253
"440584",1
"105378684",0
"440585",6
"10969",185
"102465439",0
"149465",60
"128218",5
"149466",4
"7075",329
"4352",81
"991",67
"64834",361
"102466723",0
"112950",188
"23334",1590
"102465440",0
"81888",0
"5792",492
"9682",613
"100132774",0
"6487",360
"101929592",0
"102464830",0
"9048",6
"9670",302
"1802",72
"533",355
"8704",99
"149473",42
"6536",88
"128209",6
"105378952",0
"55929",132
"79033",169
"100874278",0
"55182",433
"100847089",0
"79639",7
"339541",64
"26828",0
"26830",0
"11004",83
"6202",1725
"26811",2
"94161",22
"94162",3
"94163",3
"266675",11
"1263",456
"343521",6
"149478",139
"8643",118
"8891",265
"79654",384
"7389",461
"57643",64
"400752",0
"84842",9
"4595",263
"114034",104
"10420",151
"126661",56
"25974",46
"5052",811
"10327",729
"4678",1779
"149483",53
"60313",664
"728963",9
"51249",122
"3652",170
"23139",1251
"8503",442
"101929626",0
"10103",41
"55624",595
"541468",1
"8438",220
"10489",243
"7388",569
"387338",123
"2166",113
"729041",1
"101929651",0
"127343",4
"100507423",0
"148930",8
"8569",634
"148932",104
"64756",119
"374973",11
"100130197",2
"9813",939
"1580",78
"163720",62
"1579",37
"260293",84
"199974",63
"284541",27
"100874253",0
"10158",5
"6886",37
"6491",264
"51727",1008
"102724077",1
"2301",7
"84793",1
"2306",14
"388630",191
"391037",0
"200010",65
"54558",271
"84871",27
"79656",37
"101929721",0
"100874313",0
"1996",24
"63950",4
"11124",709
"1031",56
"100616189",0
"102466656",0
"284546",6
"26994",213
"22996",42
"102724097",2
"2060",2795
"114883",1294
"4898",2973
"100313892",0
"5865",9
"51060",255
"112970",0
"104355143",0
"91408",237
"9372",618
"200014",449
"4998",189
"84950",382
"23318",1874
"105378722",0
"2882",34
"348378",14
"65260",65
"79699",352
"440590",24
"55268",398
"6342",1205
"100616156",0
"100616458",0
"100616145",0
"127435",833
"6512",41
"1376",345
"54987",132
"4116",160
"100507564",0
"7804",300
"163742",0
"63948",14
"148979",7
"105369175",0
"55706",229
"54432",129
"1733",32
"51668",151
"115353",117
"388633",3
"9528",709
"127428",37
"100616315",0
"200008",10
"606495",42
"51253",176
"23648",706
"619518",15
"26027",195
"338094",22
"374977",6
"100527960",12
"7268",8
"25973",20
"55001",18
"163747",10
"1718",203
"100126514",0
"199964",3
"7809",9
"255738",32
"23358",2652
"100507634",0
"100616272",0
"8613",198
"5563",88
"199920",46
"731",38
"732",46
"1600",45
"101926890",0
"115209",326
"4070",10
"114803",770
"3725",435
"100131060",5
"101926925",0
"729467",0
"55277",186
"100616409",0
"101926944",0
"51361",62
"1573",16
"127795",32
"101926964",0
"100996570",0
"4774",1024
"645030",0
"414927",0
"83941",271
"10207",1021
"100422902",0
"100422946",0
"54596",74
"163782",33
"7398",522
"85440",1412
"27329",119
"84938",235
"199899",1
"100996301",0
"27022",5
"102464823",0
"29929",341
"23421",68
"84455",112
"79469",6
"5236",421
"4919",276
"101927034",2
"148581",22
"57685",263
"100616338",0
"55225",101
"3716",3267
"101927084",2
"105378775",0
"100500854",0
"406893",2
"205",159
"9829",79
"54741",137
"3953",552
"5142",142
"101927139",0
"84251",674
"100422871",0
"200132",12
"10022",0
"79819",185
"57708",1279
"23169",250
"400757",17
"149233",38
"3595",242
"26135",2026
"1647",89
"55970",47
"100289178",1
"9077",1
"79971",278
"100302279",2
"6121",57
"55635",47
"101927220",0
"57554",80
"5301",0
"55631",248
"9295",3728
"81573",410
"11147",15
"1491",112
"101927244",2
"5733",74
"100132618",1
"9406",1645
"406962",14
"100852410",0
"257194",152
"100852409",0
"101927295",0
"127255",16
"100526835",5
"8790",94
"51086",3
"105378804",1
"105378803",11
"127254",114
"101927320",0
"1429",177
"127253",143
"431707",28
"204962",24
"34",853
"1744",82
"5876",521
"692085",21
"26805",13
"26804",9
"4438",36
"127247",5
"101927342",0
"256435",68
"81849",15
"102466995",0
"10026",261
"26289",56
"26009",675
"23032",1268
"374986",334
"374987",0
"91624",3574
"8880",1520
"11080",412
"54810",52
"149047",0
"5737",25
"10964",373
"10561",581
"64123",929
"101927412",0
"23266",949
"101927434",0
"101927498",1
"101927587",0
"101927560",1
"79739",749
"5567",360
"148418",16
"391051",0
"58511",24
"80135",187
"2787",235
"100505741",111
"1486",180
"103695366",0
"439927",2
"117178",117
"23566",13
"255231",125
"55283",72
"126820",65
"100616481",0
"84144",102
"148423",113
"8915",265
"646626",0
"23576",135
"3491",1242
"54680",398
"255631",379
"57489",427
"102465842",0
"9635",39
"1179",30
"22802",30
"9629",10
"105378828",0
"51100",1353
"9403",342
"9653",182
"339524",21
"101927844",0
"105378832",2
"8543",144
"100505768",0
"101927891",0
"5586",977
"2959",202
"56267",313
"494115",508
"2635",2330
"2633",4932
"2634",4578
"388646",136
"115361",1168
"115362",1344
"729930",2
"163351",21
"400759",178
"23507",300
"84230",374
"400761",0
"55144",304
"105378846",0
"492303",0
"284695",875
"343472",17
"84146",2371
"164045",85
"8317",82
"7049",1895
"676",31
"253152",23
"646817",191
"284697",53
"23285",197
"388649",9
"11146",312
"79871",316
"2672",50
"7813",761
"6125",4217
"388650",111
"6083",27
"26782",46
"22823",383
"50999",380
"343099",668
"100131564",2
"1810",245
"54874",402
"100126520",0
"8412",213
"100129046",2
"100126348",3
"100189133",0
"30836",692
"2730",54
"24",231
"9411",1646
"5825",928
"2152",687
"101928079",1
"100616321",0
"126969",102
"1266",1004
"105378862",0
"729970",8
"199857",64
"101928098",1
"148534",12
"100527978",3
"101928118",0
"25950",33
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",406
"1806",4248
"100873932",3
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",281
"163404",16
"100129620",0
"9890",59
"101928270",0
"54873",389
"391059",138
"178",1401
"23443",172
"64645",509
"163786",127
"54482",253
"127495",34
"1629",340
"100506007",0
"8634",267
"693138",22
"8556",413
"54112",4
"100128787",0
"7412",979
"2135",48
"148867",506
"51611",105
"102606465",0
"101928334",1
"101928370",0
"1901",213
"104355286",0
"118427",22
"94236",0
"1301",1019
"101928436",0
"55599",968
"280",2902
"648740",14
"279",1235
"276",1453
"277",1453
"278",1453
"100129138",5
"101928476",0
"55170",22
"22854",40
"10451",456
"102465839",0
"100873946",0
"29957",577
"148545",159
"653149",162
"284611",190
"113802",100
"55119",1528
"163479",34
"6814",601
"254268",38
"642864",0
"29899",369
"23155",396
"22911",306
"6884",140
"56900",96
"677766",5166
"127003",21
"57535",70
"6301",897
"1952",177
"84722",16
"343263",17
"6272",1677
"5686",546
"284612",26
"127002",76
"284613",24
"57463",31
"83873",12
"2773",307
"406974",6
"2780",280
"271",401
"2948",323
"2946",352
"2944",184
"2949",178
"2947",46
"79574",24
"1435",262
"10768",1277
"85369",445
"257",10
"104355139",1
"164153",0
"388662",34
"100873974",0
"3749",89
"440600",1
"64783",562
"9122",345
"10542",139
"101410535",0
"84432",25
"643160",0
"440602",0
"3744",23
"3737",34
"3738",112
"963",1992
"55791",243
"128338",537
"10390",464
"79961",454
"1117",116
"149620",6
"27159",18
"128344",8
"441897",0
"5016",97
"79084",104
"515",511
"128346",544
"57413",49
"140",43
"100129269",1
"5906",868
"55924",50
"100506343",0
"101928718",0
"11218",246
"3752",247
"100874295",0
"100873995",0
"643355",4
"55917",767
"100422976",0
"7482",63
"54879",311
"829",1219
"4343",790
"389",784
"333926",18
"284467",5
"100996702",0
"6566",369
"246182",24
"100506392",1
"100996251",0
"9860",376
"643441",0
"260425",467
"10745",516
"54665",288
"100287722",24
"26191",811
"440603",10
"10717",366
"64858",137
"101928846",0
"204851",1392
"56944",200
"148281",9
"51592",1367
"10286",253
"163259",112
"270",79
"4893",338
"7812",6842
"80143",137
"6847",53
"7252",16
"10100",114
"4803",45
"81839",305
"845",402
"4808",8
"101928995",0
"101928977",0
"55356",181
"126868",23
"476",3527
"84852",2
"101929023",0
"965",385
"100616384",0
"3321",50
"100302117",1
"388667",7
"914",422
"5738",204
"9398",65
"101929099",0
"8458",331
"100126331",1
"80263",37
"79679",14
"104355292",0
"10905",1384
"100996263",1
"54855",61
"54834",491
"10885",491
"200162",148
"6913",620
"10352",148
"104472716",0
"101929147",0
"51179",17
"100874270",0
"3284",28
"3283",19
"128102",21
"644242",0
"90874",133
"26227",189
"3158",56
"83998",7
"343505",176
"11085",51
"4853",7919
"9554",167
"105378954",92
"728841",15179
"767846",4
"100996724",6945
"101929796",639
"101060684",12392
"100189005",0
"101954277",1
"653505",267
"728855",65
"101954264",0
"100189257",0
"105369199",1
"100996721",95
"100126488",0
"101929798",0
"2210",902
"100996318",8
"337875",389
"653820",216
"653464",2819
"100873165",4
"647121",158
"101929815",187
"100189261",0
"101954269",0
"26863",5
"791227",0
"105369140",0
"388692",23
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",941
"100996713",8
"554282",218
"100996712",2656
"101060524",9
"730262",358
"101954267",0
"100189323",0
"284565",11934
"100189127",0
"728945",358
"105371215",0
"1818",9
"645166",58
"647135",3138
"728833",227
"101929805",0
"102724235",128
"103091866",100
"645142",329
"101954266",0
"7214",0
"100288142",23269
"100126510",0
"101060254",311
"101929780",6182
"653519",1689
"5174",509
"11126",51
"27246",409
"10623",418
"200035",49
"10401",360
"102466191",0
"148741",68
"8515",600
"8799",59
"114814",4
"9939",553
"128077",284
"84265",652
"284615",13
"10628",7811
"148738",39
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",2
"100132406",38807
"388677",1542
"170688",472
"105371242",283
"102724558",0
"100288805",290
"105373468",1
"149013",18267
"728989",174
"100189334",0
"101447996",0
"644861",60
"5565",140
"171423",1484
"2330",126
"9557",909
"100289211",0
"607",371
"51205",80
"2702",167
"2703",38
"51463",1687
"100034743",442
"100189140",0
"26864",5
"100189193",0
"200030",12516
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",1
"102466225",0
"26860",0
"100132057",0
"101954272",0
"388685",125
"644591",506
"25832",44649
"100996763",1563
"440672",472
"9659",8482
"400818",12918
"653513",1062
"100996761",238
"101060226",8654
"653598",599
"57234",234
"644634",23
"100189228",0
"102723955",0
"100189059",0
"440689",916
"2209",939
"101927767",8
"653604",88
"8370",296
"105371405",1
"126961",167
"8337",1205
"337873",216
"723790",1205
"333932",197
"554313",296
"8349",680
"8338",651
"317772",18
"51027",3
"9900",67
"10262",229
"10903",261
"56957",340
"105373477",0
"11311",423
"51177",711
"81611",864
"23632",25
"51107",337
"79630",447
"148523",82
"54460",192
"9129",1857
"23248",965
"80222",257
"102465529",0
"1893",314
"100874054",0
"54507",941
"105371437",35
"100422997",0
"574406",2
"4170",1555
"2029",250
"55204",180
"84072",126
"1520",3732
"1513",1278
"405",1157
"9869",871
"29956",575
"8416",32
"55793",131
"58497",135
"149428",21
"54964",23
"56882",478
"10962",22
"126626",252
"10500",147
"100534012",0
"79626",30
"388695",71
"79005",3
"29765",31
"6944",170
"8394",674
"5710",859
"57592",177
"5298",560
"5993",933
"8991",160
"5692",681
"23126",1946
"57530",49
"7286",62
"693139",6
"81609",500
"11189",23
"284485",4
"65005",163
"51686",53
"11022",46
"339398",6
"6097",24
"100191040",3
"100132111",0
"284486",51
"117145",132
"6281",574
"441908",28
"6282",1234
"100131107",34
"126637",23
"7062",179
"126638",60
"388697",4065
"2312",3166
"339400",5
"388698",257
"49860",15
"254910",2
"54544",0
"353145",10
"84648",9
"353144",1
"353143",0
"353142",3
"353141",2
"353140",3
"26239",5
"353139",2
"199834",2
"100129271",8
"448834",20
"353137",0
"353135",1
"353134",0
"353133",2
"353132",2
"353131",5
"448835",0
"4184",5
"3713",7
"163778",4
"6698",4
"6707",11
"6699",4
"6703",29
"6700",36
"6701",36
"6704",36
"6705",16
"6702",5
"6706",21
"101928009",0
"149018",8
"574414",3
"4014",3
"114771",17
"57115",8
"6280",55
"6283",3
"6279",55
"338324",1
"645922",9
"6278",6
"6277",1030
"6276",10
"6275",733
"101928034",0
"6274",6
"6273",9
"140576",71
"57402",6
"6284",153
"6271",13
"26097",179
"23557",54
"3608",985
"100189015",0
"4881",308
"102466879",0
"65123",1935
"11000",374
"343052",0
"105371448",1
"57459",651
"9909",825
"200186",528
"27173",104
"102465441",0
"148327",92
"10899",258
"5872",1629
"6232",2047
"91181",115
"100847024",0
"7170",3739
"100126346",5
"388701",13
"25912",466
"9898",3544
"10456",557
"89872",24
"57198",1266
"3570",182
"126669",153
"126668",56
"55585",574
"100874097",0
"1141",62
"103",4810
"3782",107
"10654",72
"57326",433
"90780",29
"101928120",0
"6464",1118
"1163",108
"100423020",0
"80308",172
"55891",3
"51043",122
"127579",74
"149095",30
"100505666",2
"8751",911
"1945",14
"1944",7
"1942",93
"55974",181
"54344",20
"200185",599
"80128",74
"4582",308
"693235",0
"7059",842
"4580",326
"2630",951
"2629",1351
"10712",127
"10067",259
"1196",942
"57657",33
"5313",65
"2224",394
"284618",3
"23623",171
"55870",5617
"693140",0
"645682",113
"645676",103
"55154",887
"55249",2508
"7818",809
"100129405",644
"54856",4858
"23208",185
"6016",231
"22889",1181
"677823",53
"677771",192
"339403",13
"9181",1599
"102465442",0
"105371729",0
"6746",616
"56893",111
"28956",454
"57111",12
"92312",21
"4000",2971
"64218",345
"9673",54
"11243",16
"100527963",0
"632",1
"79957",31
"23381",1113
"84283",33
"112770",251
"391104",3
"7203",971
"128229",11
"57127",8
"10485",9
"407046",0
"4209",602
"128239",234
"164118",11
"128240",156
"54865",355
"101928177",0
"60484",10
"63827",24
"10763",1177
"1382",65
"81875",195
"51093",130
"79590",281
"3068",937
"5546",345
"9047",31
"4914",69
"3645",56
"375033",341
"149499",37
"9826",1278
"768220",8
"440695",56
"2117",184
"360155",1
"83416",60
"83417",41
"115352",71
"79368",33
"115350",34
"922",18
"55243",579
"646268",0
"912",40
"909",30
"911",21
"910",19
"913",24
"128360",3
"391107",37
"391109",41
"343406",17
"391112",27
"128366",12
"128367",9
"128368",8
"6708",300
"81448",17
"391114",13
"128371",8
"128372",7
"81442",6
"4332",385
"149628",165
"3428",4366
"9447",148
"100189166",0
"57863",43
"100131825",8
"2532",203
"2205",20
"441911",24
"26476",19
"127385",5
"325",9
"1401",17
"54935",39
"343413",83
"56833",405
"284677",34
"391123",54
"25790",70
"100422852",0
"8407",872
"57549",17
"89886",18
"100505633",2
"93183",101
"3766",19
"3765",8
"93185",121
"477",491
"480",68
"844",28
"729867",0
"8682",1033
"50717",973
"5824",788
"4807",6
"1314",3369
"474338",273
"23385",1205
"57216",56
"114836",206
"8832",655
"6504",181
"962",331
"57823",249
"4063",113
"51744",43
"55600",25
"101928372",0
"142683",10
"50848",244
"100131187",52
"7391",286
"257106",2189
"81607",89
"126823",16
"5202",85
"4817",188
"9191",214
"51506",503
"27005",176
"5498",304
"8703",171
"9507",41
"4720",1171
"2207",801
"336",33
"84134",75
"100847090",0
"9970",16
"654790",29
"4359",82
"6391",615
"257177",240
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",3207
"100189380",0
"3310",564
"100189018",0
"100189011",0
"100189126",0
"2214",1562
"9103",4579
"3311",833
"100189003",0
"2215",528
"2213",2711
"641311",7
"84824",15
"127943",14
"11266",121
"102724329",0
"22926",1294
"25903",481
"9722",55
"100616386",0
"693141",0
"284680",14
"400793",16
"117157",3
"127933",641
"6675",290
"4921",1459
"51478",192
"339512",15
"5999",76
"8490",389
"101928404",0
"83540",69
"100422212",0
"5087",255
"100505795",0
"4009",7
"6258",17
"400794",1
"440699",24
"4259",609
"223",346
"440700",0
"54499",1214
"100147773",1
"7371",113
"100500832",0
"149297",11
"100126349",0
"116123",13
"57645",264
"117143",121
"387597",24
"84944",20
"10223",12
"92235",40
"101928484",0
"5451",346
"919",220
"8804",63
"92241",337
"100189211",0
"100189019",0
"9019",306
"55811",198
"25874",116
"55827",1319
"100313835",0
"23432",58
"261726",322
"375035",422
"84832",381
"9095",184
"693142",8
"100505918",0
"101928565",0
"6846",25
"6375",19
"1805",107
"79100",0
"101978719",0
"101928596",0
"481",180
"29922",139
"8548",207
"57821",44
"10560",138
"2153",700
"6403",162
"6402",143
"6401",12
"92342",33
"55732",299
"57147",206
"22920",599
"149281",7
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",503
"5396",1136
"80133",40
"2328",68
"100302178",0
"100847009",0
"388714",19
"2327",343
"2326",82
"2329",105
"7151",0
"23215",11730
"4653",34
"8674",184
"51603",227
"26052",258
"100874284",0
"100628315",10
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",25
"5279",47
"51430",600
"356",25
"8995",13
"7292",24
"100506023",2
"101928673",3
"9588",353
"284525",34
"730159",9
"339416",15
"27252",319
"91687",22
"55157",368
"100506046",1
"60674",50
"26769",10
"26802",17
"26774",13
"26770",7
"692198",11
"26806",17
"692197",4
"692196",56
"692195",10
"619498",5
"84614",279
"462",43
"149041",1439
"102724601",2
"9910",1180
"9293",120
"101928696",0
"27101",376
"63931",14
"63923",56
"9674",65
"7143",37
"101928727",0
"101928751",0
"64326",1178
"677679",26
"60676",68
"460",21
"574441",2
"57795",16
"102724661",0
"101928778",0
"89866",211
"730102",0
"100302401",12
"9462",1781
"400797",0
"84066",12
"105373472",0
"400798",17
"100616328",0
"55103",97
"9068",299
"9917",157
"64222",124
"27",948
"6646",1264
"126859",56
"7827",48
"163589",47
"148753",3
"163590",338
"26092",650
"9857",3571
"5768",399
"200058",14
"89884",24
"100527964",18
"84320",438
"100423032",1
"148756",0
"9213",469
"57710",78
"10228",255
"3140",187
"51278",158
"101928973",0
"100287948",0
"777",89
"127665",5
"400799",0
"2752",8470
"127670",16
"388719",0
"353299",46
"6041",335
"6004",74
"284648",0
"85397",18
"80896",728
"1660",2492
"81626",24
"3915",3900
"3918",132
"23057",54
"284649",0
"9887",1415
"4688",2055
"10092",416
"23179",689
"403314",30
"23127",36
"116461",61
"102724846",0
"81563",221
"80267",861
"116496",1454
