"","12849.Aligned.sortedByCoord.out.bam"
"23569",33
"353238",7
"55920",619
"55160",2798
"81569",7
"101927876",0
"84966",246
"127707",4
"5081",6
"80834",30
"8659",182
"100616120",0
"100302276",4
"126917",365
"23352",21987
"23065",1346
"51154",181
"246181",150
"22977",120
"100506730",1
"8574",1111
"54896",77
"832",3710
"100532736",0
"440574",166
"644068",114
"4681",22
"3362",5
"255104",248
"54546",4
"23252",196
"30814",2
"5320",1056
"5322",52
"26279",38
"64600",4
"391013",0
"127733",15
"101928017",0
"127731",22
"339505",0
"55450",35
"79594",144
"163933",1
"978",97
"65018",1177
"102464833",0
"100861548",52
"1650",1953
"57576",174
"400745",1
"50809",4144
"8672",4212
"100302155",0
"1889",5502
"100506801",24
"84224",1698
"249",39
"5909",43
"84196",3250
"401944",106
"3339",55734
"23436",8
"10136",7
"101928043",0
"29092",1
"998",3886
"54361",84
"100616433",0
"9923",4653
"2046",7
"102466615",0
"712",2729
"714",1615
"713",2433
"2048",389
"100616391",0
"100422914",0
"646262",3
"729059",4
"23028",2137
"100422866",0
"100616177",0
"7798",994
"3352",11
"100996511",0
"10236",3328
"80818",599
"148898",22
"6920",658
"55616",757
"1870",4
"101928163",1
"3399",448
"259283",42
"6135",21716
"6924",1457
"100506963",0
"57095",514
"11313",283
"2582",144
"3155",757
"2517",1107
"1269",8
"100616492",0
"55629",1408
"10772",973
"127294",105
"58985",10
"163702",33
"284632",0
"57822",19
"90529",80
"57185",195
"100750325",0
"11123",75
"100506985",0
"400746",18
"10250",9103
"25932",4989
"864",159
"102465437",1
"100616365",0
"25949",1556
"57035",1735
"6007",1360
"23585",833
"6006",701
"55219",904
"26119",888
"57134",1036
"57190",2587
"56181",613
"646471",64
"79000",23
"164091",95
"3925",305
"100500808",0
"5051",167
"2134",17
"7780",1
"105376910",0
"84676",14
"149420",134
"79927",3
"105376887",0
"51042",21
"10256",208
"378807",20
"101928303",0
"64793",205
"83442",582
"91544",258
"1043",105
"55057",25
"257101",29
"79727",4
"79947",855
"101928324",4
"3151",4956
"6195",799
"100302190",0
"101928728",1
"8289",7667
"55650",408
"84243",322
"2810",5
"54707",202
"63906",293
"10726",3033
"8431",1
"126695",10
"388610",0
"115572",302
"6548",991
"23038",1431
"84065",212
"644961",41
"100887744",0
"84958",145
"9064",1506
"8547",12
"388611",1
"2827",5
"10163",7647
"27245",900
"2268",484
"2537",65
"199870",452
"23673",1073
"5511",526
"677774",328
"9473",323
"6118",641
"27293",12
"55113",34
"2140",1313
"5724",106
"22826",2932
"93974",490
"83667",93
"54797",81
"65979",1982
"1104",186
"8420",34
"6080",29164
"26768",35035
"54952",450
"85028",10
"692212",44
"677838",230
"677825",67
"692073",26
"115273",17
"6883",207
"26824",4
"10691",425
"105376911",0
"51441",1104
"4985",0
"2035",2602
"399474",22
"6429",2219
"51102",231
"10076",761
"101928460",0
"101929406",0
"4146",1
"100129196",0
"7805",2732
"100616164",0
"400748",3
"9672",384
"9698",3564
"692234",211
"692235",211
"692200",8
"79570",2
"9410",615
"51538",475
"2170",675
"347735",60
"149086",0
"284551",0
"64129",2854
"3061",35
"553115",280
"1307",3782
"576",43
"100423028",0
"90853",32
"8073",1271
"10657",1855
"55116",173
"100847018",0
"23633",1506
"200081",1244
"79140",50
"56063",114
"55721",156
"149069",70
"8668",1294
"339483",3
"84734",1
"3932",319
"3065",1595
"65108",21
"100128071",1
"81629",134
"55108",582
"728116",13
"653121",364
"339487",479
"5928",2804
"81493",255
"57648",91
"8565",1011
"64766",1243
"252995",40
"3208",5
"113452",20
"127544",465
"204",7004
"113451",67
"55223",134
"149076",962
"127550",10
"1912",803
"100500853",1
"101929464",0
"7579",213
"114784",195
"127540",7
"402779",0
"84970",15
"693137",0
"2709",14
"127534",8
"2707",29
"2701",339
"113444",226
"58512",32
"653160",19
"100506144",58
"9204",1995
"79830",884
"6421",7721
"9202",5375
"79932",1522
"23154",270
"339488",83
"5690",884
"127703",50
"63967",155
"192670",1656
"26523",1641
"192669",2674
"27285",42
"54936",88
"1296",355
"27095",376
"55700",1453
"9967",4601
"79729",182
"55194",44
"83931",591
"84967",149
"127700",142
"64960",403
"1441",651
"2899",196
"100422898",0
"728431",0
"80149",134
"102465438",0
"64769",661
"100847010",0
"79753",193
"7802",136
"29889",1365
"284654",9
"54955",55
"55143",25
"284656",14
"149175",59
"79693",88
"127687",43
"4520",782
"3633",2534
"10946",2380
"2275",197
"51118",688
"5453",8
"100500801",0
"339442",3
"64121",993
"100527950",39
"26292",0
"81025",0
"54933",59
"79647",627
"4725",1510
"23499",95151
"643314",2524
"105378950",0
"353500",77
"728448",25
"8761",2275
"101929516",0
"677834",32
"26508",761
"84618",64
"51440",5
"10450",799
"656",58
"64064",42
"105378951",0
"101929536",0
"54802",384
"4610",27
"84879",26
"10487",6597
"5538",1981
"6018",2970
"127391",9
"10269",886
"1298",225
"64744",3569
"65243",160
"339559",382
"64789",208
"127396",159
"9783",138
"100130557",1
"4802",1439
"407034",16
"407031",1
"9132",232
"163732",1
"1503",1814
"100507178",5
"200172",15
"22955",2334
"100132074",17
"1907",7
"59269",254
"2981",1
"2980",6
"22887",1708
"284716",7
"84217",20
"79717",640
"728621",256
"10465",289
"4904",8359
"149461",22
"64175",853
"79078",127
"100129924",8
"374969",93
"114625",333
"51058",204
"339539",0
"6513",595
"440584",0
"105378684",0
"440585",7
"10969",386
"102465439",0
"149465",52
"128218",1
"149466",0
"7075",790
"4352",93
"991",50
"64834",722
"102466723",0
"112950",295
"23334",4637
"102465440",3
"81888",0
"5792",1821
"9682",1804
"100132774",0
"6487",1219
"101929592",1
"102464830",0
"9048",9
"9670",844
"1802",84
"533",575
"8704",257
"149473",102
"6536",169
"128209",8
"105378952",0
"55929",351
"79033",388
"100874278",0
"55182",1142
"100847089",0
"79639",14
"339541",33
"26828",0
"26830",0
"11004",75
"6202",3556
"26811",4
"94161",24
"94162",12
"94163",7
"266675",2
"1263",511
"343521",7
"149478",221
"8643",216
"8891",686
"79654",1036
"7389",1081
"57643",201
"400752",0
"84842",3
"4595",670
"114034",259
"10420",429
"126661",111
"25974",91
"5052",1145
"10327",1072
"4678",3883
"149483",70
"60313",1948
"728963",25
"51249",282
"3652",496
"23139",2991
"8503",428
"101929626",0
"10103",32
"55624",1400
"541468",3
"8438",219
"10489",648
"7388",856
"387338",323
"2166",241
"729041",0
"101929651",0
"127343",1
"100507423",1
"148930",0
"8569",1323
"148932",276
"64756",398
"374973",7
"100130197",2
"9813",2390
"1580",1259
"163720",379
"1579",196
"260293",505
"199974",329
"284541",95
"100874253",0
"10158",17
"6886",54
"6491",191
"51727",2620
"102724077",1
"2301",11
"84793",1
"2306",107
"388630",889
"391037",1
"200010",180
"54558",1127
"84871",23
"79656",103
"101929721",0
"100874313",0
"1996",36
"63950",1
"11124",2090
"1031",236
"100616189",0
"102466656",0
"284546",3
"26994",947
"22996",25
"102724097",0
"2060",7783
"114883",5573
"4898",7049
"100313892",0
"5865",9
"51060",394
"112970",0
"104355143",0
"91408",561
"9372",2326
"200014",857
"4998",98
"84950",1377
"23318",5565
"105378722",0
"2882",85
"348378",17
"65260",110
"79699",1263
"440590",23
"55268",1643
"6342",4192
"100616156",0
"100616458",0
"100616145",0
"127435",8667
"6512",138
"1376",1277
"54987",362
"4116",441
"100507564",0
"7804",235
"163742",1
"63948",13
"148979",14
"105369175",0
"55706",427
"54432",239
"1733",43
"51668",337
"115353",349
"388633",2
"9528",2701
"127428",74
"100616315",0
"200008",4
"606495",115
"51253",587
"23648",2417
"619518",23
"26027",616
"338094",39
"374977",51
"100527960",24
"7268",5
"25973",32
"55001",19
"163747",10
"1718",237
"100126514",0
"199964",2
"7809",13
"255738",15
"23358",7663
"100507634",0
"100616272",0
"8613",1446
"5563",725
"199920",25
"731",24
"732",23
"1600",181
"101926890",0
"115209",924
"4070",6
"114803",1839
"3725",1442
"100131060",11
"101926925",0
"729467",1
"55277",614
"100616409",0
"101926944",0
"51361",82
"1573",12
"127795",40
"101926964",0
"100996570",0
"4774",6828
"645030",0
"414927",0
"83941",688
"10207",4391
"100422902",0
"100422946",0
"54596",46
"163782",98
"7398",1510
"85440",3375
"27329",202
"84938",782
"199899",0
"100996301",0
"27022",4
"102464823",0
"29929",1023
"23421",171
"84455",381
"79469",16
"5236",1053
"4919",1404
"101927034",2
"148581",25
"57685",1100
"100616338",0
"55225",290
"3716",7338
"101927084",0
"105378775",1
"100500854",0
"406893",3
"205",313
"9829",307
"54741",404
"3953",5110
"5142",354
"101927139",0
"84251",1728
"100422871",0
"200132",5
"10022",9
"79819",698
"57708",3980
"23169",441
"400757",14
"149233",10
"3595",401
"26135",3463
"1647",428
"55970",141
"100289178",0
"9077",21
"79971",1758
"100302279",3
"6121",63
"55635",34
"101927220",0
"57554",411
"5301",0
"55631",755
"9295",12121
"81573",1082
"11147",84
"1491",366
"101927244",0
"5733",148
"100132618",2
"9406",4975
"406962",31
"100852410",0
"257194",1092
"100852409",0
"101927295",0
"127255",12
"100526835",5
"8790",384
"51086",11
"105378804",3
"105378803",9
"127254",72
"101927320",0
"1429",481
"127253",514
"431707",12
"204962",111
"34",2427
"1744",181
"5876",1061
"692085",49
"26805",32
"26804",19
"4438",74
"127247",6
"101927342",0
"256435",203
"81849",91
"102466995",0
"10026",978
"26289",611
"26009",1910
"23032",3255
"374986",1330
"374987",5
"91624",19415
"8880",3567
"11080",1744
"54810",168
"149047",1
"5737",55
"10964",471
"10561",966
"64123",1159
"101927412",0
"23266",4246
"101927434",0
"101927498",0
"101927587",0
"101927560",1
"79739",5610
"5567",1551
"148418",21
"391051",0
"58511",37
"80135",616
"2787",664
"100505741",156
"1486",510
"103695366",0
"439927",1
"117178",247
"23566",14
"255231",209
"55283",100
"126820",85
"100616481",0
"84144",459
"148423",239
"8915",456
"646626",0
"23576",175
"3491",13308
"54680",786
"255631",831
"57489",789
"102465842",0
"9635",21
"1179",23
"22802",22
"9629",4
"105378828",0
"51100",3258
"9403",506
"9653",482
"339524",60
"101927844",0
"105378832",0
"8543",438
"100505768",0
"101927891",0
"5586",3545
"2959",653
"56267",663
"494115",1260
"2635",3264
"2633",3122
"2634",6253
"388646",36
"115361",812
"115362",846
"729930",4
"163351",13
"400759",78
"23507",755
"84230",1046
"400761",0
"55144",711
"105378846",0
"492303",0
"284695",2376
"343472",8
"84146",8540
"164045",86
"8317",151
"7049",10961
"676",16
"253152",10
"646817",313
"284697",158
"23285",712
"388649",14
"11146",593
"79871",912
"2672",112
"7813",2012
"6125",15892
"388650",336
"6083",53
"26782",67
"22823",953
"50999",811
"343099",1236
"100131564",3
"1810",594
"54874",1016
"100126520",0
"8412",456
"100129046",1
"100126348",0
"100189133",0
"30836",1774
"2730",124
"24",185
"9411",5469
"5825",3144
"2152",2692
"101928079",1
"100616321",0
"126969",231
"1266",2873
"105378862",2
"729970",42
"199857",188
"101928098",0
"148534",56
"100527978",4
"101928118",1
"25950",55
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",1850
"1806",6138
"100873932",0
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",1031
"163404",10
"100129620",0
"9890",264
"101928270",0
"54873",837
"391059",499
"178",5724
"23443",671
"64645",1690
"163786",353
"54482",668
"127495",48
"1629",1220
"100506007",1
"8634",701
"693138",77
"8556",785
"54112",11
"100128787",0
"7412",1279
"2135",129
"148867",1184
"51611",353
"102606465",0
"101928334",0
"101928370",0
"1901",716
"104355286",0
"118427",14
"94236",0
"1301",265
"101928436",0
"55599",4451
"280",19071
"648740",35
"279",7145
"276",7813
"277",7812
"278",7832
"100129138",4
"101928476",0
"55170",62
"22854",147
"10451",968
"102465839",0
"100873946",0
"29957",1090
"148545",142
"653149",142
"284611",571
"113802",143
"55119",3475
"163479",17
"6814",2082
"254268",52
"642864",0
"29899",777
"23155",1289
"22911",948
"6884",162
"56900",301
"677766",11240
"127003",15
"57535",101
"6301",2340
"1952",553
"84722",25
"343263",7
"6272",6401
"5686",587
"284612",65
"127002",121
"284613",54
"57463",103
"83873",16
"2773",842
"406974",5
"2780",449
"271",758
"2948",3584
"2946",5450
"2944",4295
"2949",1744
"2947",327
"79574",24
"1435",418
"10768",3616
"85369",1256
"257",15
"104355139",0
"164153",1
"388662",209
"100873974",0
"3749",363
"440600",0
"64783",1397
"9122",993
"10542",268
"101410535",0
"84432",10
"643160",0
"440602",0
"3744",9
"3737",140
"3738",162
"963",2529
"55791",454
"128338",1460
"10390",1463
"79961",546
"1117",58
"149620",2
"27159",6
"128344",25
"441897",0
"5016",182
"79084",221
"515",1231
"128346",1028
"57413",43
"140",283
"100129269",4
"5906",2886
"55924",89
"100506343",0
"101928718",0
"11218",791
"3752",341
"100874295",0
"100873995",0
"643355",1
"55917",1998
"100422976",0
"7482",188
"54879",702
"829",2747
"4343",1849
"389",1780
"333926",27
"284467",4
"100996702",0
"6566",422
"246182",11
"100506392",1
"100996251",4
"9860",1572
"643441",0
"260425",1565
"10745",753
"54665",978
"100287722",37
"26191",1037
"440603",18
"10717",804
"64858",291
"101928846",0
"204851",5237
"56944",622
"148281",10
"51592",3421
"10286",750
"163259",343
"270",65
"4893",473
"7812",22447
"80143",217
"6847",30
"7252",23
"10100",827
"4803",133
"81839",689
"845",6580
"4808",1
"101928995",0
"101928977",0
"55356",329
"126868",40
"476",7494
"84852",22
"101929023",0
"965",768
"100616384",0
"3321",46
"100302117",0
"388667",2
"914",855
"5738",402
"9398",52
"101929099",0
"8458",1083
"100126331",3
"80263",129
"79679",6
"104355292",0
"10905",4510
"100996263",0
"54855",493
"54834",1563
"10885",1223
"200162",66
"6913",2797
"10352",466
"104472716",2
"101929147",0
"51179",11
"100874270",0
"3284",13
"3283",14
"128102",22
"644242",0
"90874",149
"26227",1028
"3158",12
"83998",8
"343505",744
"11085",27
"4853",21946
"9554",425
"105378954",233
"728841",60352
"767846",8
"100996724",13753
"101929796",1546
"101060684",64487
"100189005",0
"101954277",0
"653505",297
"728855",123
"101954264",0
"100189257",0
"105369199",5
"100996721",217
"100126488",0
"101929798",0
"2210",1078
"100996318",4
"337875",1009
"653820",336
"653464",9241
"100873165",5
"647121",645
"101929815",284
"100189261",0
"101954269",0
"26863",5
"791227",0
"105369140",6
"388692",27
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",1109
"100996713",4
"554282",310
"100996712",8713
"101060524",4
"730262",334
"101954267",0
"100189323",0
"284565",46922
"100189127",0
"728945",334
"105371215",0
"1818",4
"645166",128
"647135",10519
"728833",319
"101929805",0
"102724235",269
"103091866",194
"645142",338
"101954266",0
"7214",0
"100288142",94492
"100126510",0
"101060254",501
"101929780",25105
"653519",5846
"5174",1352
"11126",189
"27246",2053
"10623",934
"200035",77
"10401",1359
"102466191",0
"148741",131
"8515",3200
"8799",155
"114814",10
"9939",1282
"128077",1199
"84265",1073
"284615",26
"10628",24796
"148738",19
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",9
"100132406",167571
"388677",2910
"170688",1770
"105371242",340
"102724558",0
"100288805",1144
"105373468",3
"149013",76106
"728989",249
"100189334",0
"101447996",0
"644861",146
"5565",432
"171423",3002
"2330",387
"9557",1225
"100289211",0
"607",1615
"51205",327
"2702",816
"2703",21
"51463",5881
"100034743",1182
"100189140",0
"26864",3
"100189193",0
"200030",49562
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",0
"100132057",4
"101954272",0
"388685",247
"644591",1008
"25832",181308
"100996763",2958
"440672",1770
"9659",16509
"400818",45908
"653513",2598
"100996761",285
"101060226",32892
"653598",1008
"57234",451
"644634",27
"100189228",0
"102723955",0
"100189059",0
"440689",2156
"2209",1164
"101927767",5
"653604",105
"8370",598
"105371405",1
"126961",88
"8337",3129
"337873",607
"723790",3129
"333932",101
"554313",598
"8349",2421
"8338",2919
"317772",63
"51027",7
"9900",114
"10262",661
"10903",655
"56957",1094
"105373477",2
"11311",1568
"51177",1217
"81611",1634
"23632",43
"51107",660
"79630",931
"148523",887
"54460",467
"9129",6184
"23248",4564
"80222",617
"102465529",1
"1893",668
"100874054",0
"54507",2188
"105371437",36
"100422997",0
"574406",2
"4170",3514
"2029",419
"55204",457
"84072",84
"1520",2102
"1513",6322
"405",3159
"9869",2122
"29956",1546
"8416",39
"55793",406
"58497",470
"149428",37
"54964",49
"56882",838
"10962",31
"126626",1175
"10500",309
"100534012",0
"79626",36
"388695",192
"79005",2
"29765",37
"6944",560
"8394",2174
"5710",2712
"57592",468
"5298",1801
"5993",1419
"8991",679
"5692",2276
"23126",6162
"57530",38
"7286",162
"693139",12
"81609",1320
"11189",20
"284485",14
"65005",347
"51686",43
"11022",117
"339398",7
"6097",13
"100191040",2
"100132111",0
"284486",44
"117145",244
"6281",493
"441908",63
"6282",1263
"100131107",47
"126637",14
"7062",138
"126638",129
"388697",17152
"2312",5319
"339400",2
"388698",229
"49860",11
"254910",1
"54544",0
"353145",4
"84648",2
"353144",0
"353143",0
"353142",1
"353141",3
"353140",3
"26239",0
"353139",4
"199834",1
"100129271",0
"448834",11
"353137",0
"353135",0
"353134",0
"353133",1
"353132",1
"353131",0
"448835",0
"4184",3
"3713",7
"163778",1
"6698",1
"6707",1
"6699",5
"6703",34
"6700",33
"6701",34
"6704",36
"6705",22
"6702",2
"6706",9
"101928009",0
"149018",6
"574414",0
"4014",4
"114771",3
"57115",8
"6280",67
"6283",18
"6279",107
"338324",5
"645922",5
"6278",7
"6277",2363
"6276",8
"6275",1377
"101928034",0
"6274",2
"6273",11
"140576",176
"57402",1
"6284",470
"6271",24
"26097",537
"23557",223
"3608",1615
"100189015",0
"4881",1298
"102466879",0
"65123",6847
"11000",770
"343052",0
"105371448",0
"57459",1725
"9909",1453
"200186",1021
"27173",196
"102465441",0
"148327",181
"10899",445
"5872",1727
"6232",10420
"91181",138
"100847024",0
"7170",4072
"100126346",3
"388701",11
"25912",1038
"9898",10067
"10456",2260
"89872",8
"57198",4632
"3570",719
"126669",304
"126668",108
"55585",1082
"100874097",1
"1141",53
"103",9945
"3782",256
"10654",155
"57326",1833
"90780",51
"101928120",0
"6464",1548
"1163",273
"100423020",0
"80308",464
"55891",1
"51043",248
"127579",131
"149095",25
"100505666",6
"8751",1045
"1945",27
"1944",2
"1942",197
"55974",280
"54344",49
"200185",1526
"80128",51
"4582",451
"693235",0
"7059",2055
"4580",806
"2630",2049
"2629",3031
"10712",212
"10067",381
"1196",2357
"57657",57
"5313",30
"2224",929
"284618",14
"23623",605
"55870",16263
"693140",0
"645682",177
"645676",134
"55154",2156
"55249",6606
"7818",2041
"100129405",1757
"54856",12004
"23208",545
"6016",460
"22889",2867
"677823",78
"677771",177
"339403",7
"9181",2789
"102465442",0
"105371729",0
"6746",1499
"56893",261
"28956",935
"57111",10
"92312",10
"4000",8439
"64218",452
"9673",174
"11243",23
"100527963",0
"632",1
"79957",35
"23381",1970
"84283",52
"112770",659
"391104",2
"7203",2072
"128229",4
"57127",8
"10485",5
"407046",0
"4209",2210
"128239",130
"164118",20
"128240",892
"54865",640
"101928177",0
"60484",21
"63827",19
"10763",1764
"1382",90
"81875",298
"51093",265
"79590",414
"3068",1234
"5546",1053
"9047",17
"4914",110
"3645",36
"375033",1501
"149499",39
"9826",2943
"768220",20
"440695",128
"2117",472
"360155",0
"83416",399
"83417",28
"115352",188
"79368",166
"115350",131
"922",11
"55243",2004
"646268",0
"912",35
"909",10
"911",308
"910",14
"913",56
"128360",3
"391107",9
"391109",31
"343406",5
"391112",11
"128366",4
"128367",11
"128368",6
"6708",170
"81448",3
"391114",3
"128371",5
"128372",6
"81442",4
"4332",372
"149628",490
"3428",13112
"9447",147
"100189166",0
"57863",69
"100131825",19
"2532",210
"2205",161
"441911",5
"26476",5
"127385",3
"325",3
"1401",14
"54935",68
"343413",137
"56833",207
"284677",47
"391123",103
"25790",78
"100422852",0
"8407",1021
"57549",13
"89886",3
"100505633",0
"93183",202
"3766",11
"3765",1
"93185",336
"477",9591
"480",364
"844",50
"729867",1
"8682",2381
"50717",2543
"5824",2390
"4807",2
"1314",6230
"474338",587
"23385",3576
"57216",85
"114836",440
"8832",860
"6504",243
"962",445
"57823",395
"4063",309
"51744",64
"55600",432
"101928372",0
"142683",31
"50848",337
"100131187",116
"7391",600
"257106",1659
"81607",40
"126823",28
"5202",186
"4817",467
"9191",661
"51506",1409
"27005",493
"5498",1080
"8703",432
"9507",18
"4720",2771
"2207",871
"336",8
"84134",149
"100847090",0
"9970",24
"654790",95
"4359",301
"6391",1349
"257177",556
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",1
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",1
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",1
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",1
"100189120",0
"100189139",0
"100189274",0
"2212",5599
"100189380",0
"3310",584
"100189018",0
"100189011",0
"100189126",0
"2214",1242
"9103",5543
"3311",723
"100189003",0
"2215",521
"2213",3315
"641311",9
"84824",26
"127943",7
"11266",328
"102724329",0
"22926",4036
"25903",1073
"9722",133
"100616386",0
"693141",1
"284680",15
"400793",39
"117157",10
"127933",1443
"6675",1157
"4921",9723
"51478",517
"339512",74
"5999",188
"8490",3354
"101928404",5
"83540",15
"100422212",0
"5087",1994
"100505795",0
"4009",17
"6258",28
"400794",0
"440699",8
"4259",2400
"223",1056
"440700",2
"54499",2793
"100147773",0
"7371",187
"100500832",0
"149297",10
"100126349",4
"116123",1
"57645",569
"117143",374
"387597",21
"84944",18
"10223",15
"92235",16
"101928484",0
"5451",1246
"919",364
"8804",195
"92241",947
"100189211",0
"100189019",0
"9019",1135
"55811",148
"25874",451
"55827",5077
"100313835",0
"23432",195
"261726",940
"375035",855
"84832",659
"9095",275
"693142",1
"100505918",0
"101928565",0
"6846",59
"6375",58
"1805",276
"79100",0
"101978719",1
"101928596",0
"481",636
"29922",396
"8548",744
"57821",91
"10560",505
"2153",2445
"6403",475
"6402",386
"6401",13
"92342",83
"55732",747
"57147",361
"22920",2118
"149281",4
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",1233
"5396",5572
"80133",85
"2328",267
"100302178",4
"100847009",0
"388714",16
"2327",1808
"2326",101
"2329",379
"7151",0
"23215",31575
"4653",1629
"8674",469
"51603",467
"26052",835
"100874284",0
"100628315",11
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",44
"5279",116
"51430",1996
"356",68
"8995",4
"7292",20
"100506023",0
"101928673",0
"9588",1037
"284525",25
"730159",6
"339416",4
"27252",1234
"91687",42
"55157",994
"100506046",0
"60674",102
"26769",27
"26802",55
"26774",18
"26770",3
"692198",15
"26806",80
"692197",4
"692196",110
"692195",11
"619498",27
"84614",736
"462",36
"149041",3943
"102724601",0
"9910",4095
"9293",207
"101928696",0
"27101",826
"63931",64
"63923",120
"9674",122
"7143",43
"101928727",0
"101928751",0
"64326",2272
"677679",55
"60676",111
"460",22
"574441",2
"57795",7
"102724661",0
"101928778",0
"89866",551
"730102",1
"100302401",14
"9462",5583
"400797",0
"84066",8
"105373472",0
"400798",43
"100616328",0
"55103",789
"9068",1281
"9917",797
"64222",279
"27",1446
"6646",2123
"126859",48
"7827",20
"163589",41
"148753",3
"163590",760
"26092",3851
"9857",12456
"5768",998
"200058",34
"89884",39
"100527964",29
"84320",1124
