"","12330.Aligned.sortedByCoord.out.bam"
"266675",9
"1263",853
"343521",0
"149478",248
"8643",220
"8891",653
"79654",936
"7389",1038
"57643",142
"400752",0
"84842",7
"4595",527
"114034",162
"10420",287
"126661",12
"25974",79
"5052",1117
"10327",1145
"4678",2492
"149483",91
"60313",1335
"728963",20
"51249",284
"3652",452
"23139",4490
"8503",453
"101929626",0
"10103",18
"55624",1278
"541468",3
"8438",249
"10489",555
"7388",539
"387338",270
"2166",196
"729041",0
"101929651",0
"127343",0
"100507423",1
"148930",0
"8569",1176
"148932",382
"64756",289
"374973",28
"100130197",9
"9813",1560
"1580",195
"163720",92
"1579",51
"260293",217
"199974",94
"284541",21
"100874253",0
"10158",0
"6886",32
"6491",379
"51727",1789
"102724077",0
"2301",8
"84793",2
"2306",99
"388630",474
"391037",1
"200010",175
"54558",728
"84871",1
"79656",19
"101929721",0
"100874313",0
"1996",14
"63950",0
"11124",1719
"1031",83
"100616189",0
"102466656",0
"284546",3
"26994",609
"22996",38
"102724097",0
"2060",6506
"114883",3819
"4898",8554
"100313892",0
"5865",1
"51060",362
"112970",0
"104355143",0
"91408",386
"9372",1610
"200014",742
"4998",119
"84950",858
"23318",4258
"105378722",0
"2882",78
"348378",43
"65260",97
"79699",1182
"440590",8
"55268",1229
"6342",2685
"100616156",0
"100616458",0
"100616145",0
"127435",2649
"6512",111
"1376",1101
"54987",316
"4116",290
"100507564",0
"7804",239
"163742",0
"63948",0
"148979",14
"105369175",0
"55706",393
"54432",279
"1733",62
"51668",317
"115353",170
"388633",0
"9528",1611
"127428",49
"100616315",0
"200008",2
"606495",105
"51253",514
"23648",1340
"619518",41
"26027",427
"338094",54
"374977",40
"100527960",24
"7268",2
"25973",27
"55001",10
"163747",3
"1718",740
"100126514",0
"199964",0
"7809",1
"255738",3
"23358",6994
"100507634",0
"100616272",0
"8613",554
"5563",724
"199920",12
"731",3
"732",0
"1600",23
"101926890",0
"115209",823
"4070",5
"114803",1756
"3725",481
"100131060",4
"101926925",0
"729467",0
"55277",536
"100616409",0
"101926944",0
"51361",28
"1573",57
"127795",10
"101926964",0
"100996570",0
"4774",3236
"645030",0
"414927",0
"83941",680
"10207",2849
"100422902",0
"100422946",0
"54596",26
"163782",9
"7398",900
"85440",2954
"27329",305
"84938",524
"199899",0
"100996301",0
"27022",1
"102464823",0
"29929",1029
"23421",168
"84455",400
"79469",20
"5236",2065
"4919",807
"101927034",1
"148581",0
"57685",776
"100616338",0
"55225",227
"3716",5197
"101927084",2
"105378775",1
"100500854",0
"406893",3
"205",166
"9829",99
"54741",316
"3953",1316
"5142",274
"101927139",0
"84251",2137
"100422871",0
"200132",13
"10022",0
"79819",422
"57708",2477
"23169",467
"400757",7
"149233",3
"3595",344
"26135",2284
"1647",343
"55970",77
"100289178",1
"9077",13
"79971",926
"100302279",2
"6121",0
"55635",41
"101927220",0
"57554",33
"5301",0
"55631",545
"9295",8563
"81573",860
"11147",34
"1491",196
"101927244",0
"5733",110
"100132618",4
"9406",3631
"406962",29
"100852410",0
"257194",310
"100852409",0
"101927295",0
"127255",5
"100526835",1
"8790",378
"51086",4
"105378804",1
"105378803",6
"127254",5
"101927320",0
"1429",343
"127253",303
"431707",0
"204962",83
"34",1974
"1744",180
"5876",1336
"692085",50
"26805",43
"26804",18
"4438",52
"127247",0
"101927342",0
"256435",115
"81849",28
"102466995",0
"10026",539
"26289",118
"26009",1442
"23032",2568
"374986",1059
"374987",4
"91624",11281
"8880",2994
"11080",761
"54810",83
"149047",0
"5737",42
"10964",521
"10561",978
"64123",1494
"101927412",0
"23266",2898
"101927434",0
"101927498",0
"101927587",0
"101927560",0
"79739",3306
"5567",849
"148418",25
"391051",0
"58511",17
"80135",388
"2787",513
"100505741",262
"1486",462
"103695366",1
"439927",0
"117178",205
"23566",13
"255231",352
"55283",223
"126820",84
"100616481",0
"84144",241
"148423",192
"8915",379
"646626",0
"23576",165
"3491",2422
"54680",686
"255631",195
"57489",726
"102465842",0
"9635",3
"1179",2
"22802",5
"9629",5
"105378828",0
"51100",2894
"9403",308
"9653",353
"339524",23
"101927844",0
"105378832",0
"8543",259
"100505768",1
"101927891",0
"5586",2356
"2959",432
"56267",541
"494115",956
"2635",2318
"2633",4810
"2634",5451
"388646",26
"115361",761
"115362",1308
"729930",5
"163351",6
"400759",94
"23507",714
"84230",1044
"400761",0
"55144",574
"105378846",0
"492303",0
"284695",1860
"343472",0
"84146",6100
"164045",166
"8317",184
"7049",5709
"676",3
"253152",6
"646817",161
"284697",112
"23285",398
"388649",8
"11146",545
"79871",867
"2672",78
"7813",1784
"6125",7319
"388650",227
"6083",69
"26782",129
"22823",589
"50999",889
"343099",936
"100131564",6
"1810",397
"54874",698
"100126520",0
"8412",384
"100129046",2
"100126348",0
"100189133",0
"30836",1080
"2730",129
"24",34
"9411",3443
"5825",2609
"2152",1460
"101928079",2
"100616321",0
"126969",183
"1266",1436
"105378862",0
"729970",15
"199857",141
"101928098",0
"148534",33
"100527978",6
"101928118",0
"25950",58
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",1522
"1806",6385
"100873932",2
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",682
"163404",2
"100129620",0
"9890",53
"101928270",0
"54873",844
"391059",379
"178",8673
"23443",626
"64645",1360
"163786",241
"54482",616
"127495",485
"1629",951
"100506007",0
"8634",611
"693138",93
"8556",931
"54112",2
"100128787",0
"7412",694
"2135",116
"148867",1242
"51611",265
"102606465",0
"101928334",1
"101928370",0
"1901",457
"104355286",0
"118427",1
"94236",0
"1301",1071
"101928436",0
"55599",3731
"280",18608
"648740",39
"279",7097
"276",7185
"277",7193
"278",7193
"100129138",3
"101928476",0
"55170",32
"22854",76
"10451",731
"102465839",0
"100873946",0
"29957",943
"148545",39
"653149",39
"284611",385
"113802",140
"55119",2663
"163479",12
"6814",1544
"254268",27
"642864",0
"29899",1106
"23155",1053
"22911",798
"6884",140
"56900",171
"677766",13893
"127003",6
"57535",86
"6301",1367
"1952",382
"84722",17
"343263",9
"6272",4856
"5686",584
"284612",223
"127002",171
"284613",74
"57463",56
"83873",1
"2773",579
"406974",22
"2780",631
"271",644
"2948",1698
"2946",3469
"2944",1345
"2949",511
"2947",154
"79574",1
"1435",319
"10768",2116
"85369",1005
"257",16
"104355139",0
"164153",0
"388662",66
"100873974",0
"3749",196
"440600",0
"64783",1165
"9122",775
"10542",188
"101410535",0
"84432",0
"643160",0
"440602",0
"3744",13
"3737",43
"3738",160
"963",2728
"55791",460
"128338",1488
"10390",1471
"79961",578
"1117",87
"149620",3
"27159",3
"128344",9
"441897",0
"5016",223
"79084",294
"515",807
"128346",1140
"57413",225
"140",277
"100129269",0
"5906",1497
"55924",60
"100506343",0
"101928718",0
"11218",479
"3752",192
"100874295",0
"100873995",1
"643355",0
"55917",1858
"100422976",0
"7482",186
"54879",603
"829",2013
"4343",1747
"389",1253
"333926",47
"284467",0
"100996702",0
"6566",501
"246182",10
"100506392",0
"100996251",4
"9860",1276
"643441",0
"260425",969
"10745",733
"54665",592
"100287722",46
"26191",1244
"440603",27
"10717",821
"64858",194
"101928846",1
"204851",3120
"56944",330
"148281",0
"51592",2790
"10286",491
"163259",403
"270",1505
"4893",432
"7812",15861
"80143",181
"6847",0
"7252",21
"10100",508
"4803",87
"81839",615
"845",3846
"4808",0
"101928995",0
"101928977",0
"55356",507
"126868",1
"476",5749
"84852",16
"101929023",0
"965",968
"100616384",0
"3321",15
"100302117",0
"388667",0
"914",608
"5738",223
"9398",126
"101929099",0
"8458",727
"100126331",1
"80263",132
"79679",2
"104355292",0
"10905",2960
"100996263",0
"54855",135
"54834",1304
"10885",897
"200162",30
"6913",2243
"10352",275
"104472716",1
"101929147",5
"51179",2
"100874270",0
"3284",7
"3283",9
"128102",23
"644242",0
"90874",106
"26227",290
"3158",1
"83998",0
"343505",398
"11085",0
"4853",19350
"9554",338
"105378954",209
"728841",53580
"767846",17
"100996724",30941
"101929796",1510
"101060684",63908
"100189005",0
"101954277",0
"653505",232
"728855",133
"101954264",0
"100189257",0
"105369199",1
"100996721",170
"100126488",0
"101929798",0
"2210",1510
"100996318",5
"337875",568
"653820",362
"653464",7875
"100873165",2
"647121",539
"101929815",234
"100189261",0
"101954269",0
"26863",26
"791227",0
"105369140",7
"388692",34
"100189142",0
"100189326",0
"199882",1
"100189356",0
"100132417",1452
"100996713",4
"554282",411
"100996712",7206
"101060524",1
"730262",275
"101954267",0
"100189323",0
"284565",48146
"100189127",0
"728945",275
"105371215",0
"1818",1
"645166",90
"647135",8767
"728833",428
"101929805",0
"102724235",200
"103091866",281
"645142",247
"101954266",2
"7214",0
"100288142",88782
"100126510",0
"101060254",781
"101929780",25932
"653519",5744
"5174",1652
"11126",201
"27246",1885
"10623",697
"200035",75
"10401",1223
"102466191",1
"148741",69
"8515",3257
"8799",90
"114814",5
"9939",695
"128077",614
"84265",711
"284615",33
"10628",13063
"148738",554
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",3
"100132406",183246
"388677",3089
"170688",1457
"105371242",291
"102724558",0
"100288805",350
"105373468",2
"149013",78878
"728989",696
"100189334",0
"101447996",0
"644861",253
"5565",446
"171423",1997
"2330",355
"9557",1094
"100289211",0
"607",1037
"51205",229
"2702",468
"2703",0
"51463",5772
"100034743",1471
"100189140",0
"26864",27
"100189193",0
"200030",47466
"101927468",0
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",2
"100132057",3
"101954272",0
"388685",311
"644591",665
"25832",229031
"100996763",3262
"440672",1457
"9659",39780
"400818",47491
"653513",8259
"100996761",503
"101060226",32696
"653598",772
"57234",432
"644634",34
"100189228",0
"102723955",1
"100189059",0
"440689",1259
"2209",1566
"101927767",5
"653604",100
"8370",398
"105371405",2
"126961",138
"8337",1419
"337873",361
"723790",1419
"333932",155
"554313",398
"8349",1102
"8338",1034
"317772",19
"51027",7
"9900",91
"10262",414
"10903",635
"56957",565
"105373477",0
"11311",1116
"51177",706
"81611",844
"23632",31
"51107",562
"79630",496
"148523",221
"54460",288
"9129",4464
"23248",2614
"80222",482
"102465529",0
"1893",917
"100874054",0
"54507",2065
"105371437",44
"100422997",0
"574406",6
"4170",2449
"2029",207
"55204",251
"84072",90
"1520",2999
"1513",3819
"405",2604
"9869",1825
"29956",1260
"8416",35
"55793",231
"58497",349
"149428",34
"54964",26
"56882",763
"10962",49
"126626",703
"10500",1007
"100534012",0
"79626",34
"388695",136
"79005",3
"29765",551
"6944",351
"8394",2022
"5710",1873
"57592",307
"5298",1328
"5993",1452
"8991",512
"5692",1412
"23126",5133
"57530",6
"7286",91
"693139",7
"81609",1140
"11189",6
"284485",3
"65005",223
"51686",38
"11022",91
"339398",14
"6097",46
"100191040",2
"100132111",0
"284486",65
"117145",288
"6281",507
"441908",92
"6282",1154
"100131107",41
"126637",4
"7062",92
"126638",3
"388697",21952
"2312",8416
"339400",5
"388698",378
"49860",0
"254910",0
"54544",0
"353145",0
"84648",0
"353144",0
"353143",0
"353142",0
"353141",0
"353140",0
"26239",0
"353139",0
"199834",0
"100129271",0
"448834",0
"353137",0
"353135",0
"353134",0
"353133",0
"353132",0
"353131",1
"448835",0
"4184",0
"3713",0
"163778",1
"6698",0
"6707",0
"6699",0
"6703",1
"6700",1
"6701",1
"6704",1
"6705",0
"6702",0
"6706",1
"101928009",0
"149018",0
"574414",0
"4014",0
"114771",0
"57115",0
"6280",28
"6283",0
"6279",17
"338324",0
"645922",0
"6278",1
"6277",1333
"6276",3
"6275",805
"101928034",1
"6274",7
"6273",7
"140576",131
"57402",2
"6284",198
"6271",232
"26097",477
"23557",111
"3608",1101
"100189015",0
"4881",553
"102466879",0
"65123",4800
"11000",762
"343052",0
"105371448",0
"57459",1150
"9909",1750
"200186",955
"27173",131
"102465441",0
"148327",141
"10899",504
"5872",1552
"6232",4177
"91181",90
"100847024",0
"7170",24471
"100126346",0
"388701",18
"25912",808
"9898",7520
"10456",1623
"89872",2
"57198",3591
"3570",520
"126669",194
"126668",79
"55585",795
"100874097",0
"1141",17
"103",6516
"3782",366
"10654",82
"57326",734
"90780",41
"101928120",0
"6464",1310
"1163",176
"100423020",0
"80308",348
"55891",2
"51043",159
"127579",83
"149095",17
"100505666",0
"8751",1166
"1945",19
"1944",9
"1942",152
"55974",316
"54344",36
"200185",1299
"80128",88
"4582",655
"693235",0
"7059",2223
"4580",496
"2630",1974
"2629",2964
"10712",199
"10067",346
"1196",2474
"57657",54
"5313",3
"2224",776
"284618",13
"23623",430
"55870",12376
"693140",0
"645682",217
"645676",269
"55154",1838
"55249",5167
"7818",1510
"100129405",1474
"54856",9722
"23208",273
"6016",439
"22889",2519
"677823",205
"677771",287
"339403",6
"9181",2310
"102465442",0
"105371729",0
"6746",1035
"56893",174
"28956",613
"57111",0
"92312",10
"4000",5954
"64218",522
"9673",171
"11243",12
"100527963",0
"632",0
"79957",22
"23381",1789
"84283",67
"112770",551
"391104",0
"7203",1510
"128229",3
"57127",0
"10485",2
"407046",0
"4209",1694
"128239",168
"164118",13
"128240",368
"54865",465
"101928177",0
"60484",7
"63827",12
"10763",1820
"1382",88
"81875",212
"51093",224
"79590",239
"3068",725
"5546",672
"9047",37
"4914",30
"3645",7
"375033",1304
"149499",44
"9826",2444
"768220",23
"440695",83
"2117",316
"360155",2
"83416",98
"83417",0
"115352",104
"79368",17
"115350",17
"922",0
"55243",1428
"646268",0
"912",16
"909",4
"911",14
"910",1
"913",2
"128360",3
"391107",0
"391109",0
"343406",0
"391112",1
"128366",0
"128367",0
"128368",0
"6708",58
"81448",0
"391114",1
"128371",0
"128372",1
"81442",1
"4332",305
"149628",334
"3428",11205
"9447",117
"100189166",0
"57863",43
"100131825",9
"2532",182
"2205",7
"441911",3
"26476",0
"127385",0
"325",0
"1401",0
"54935",72
"343413",126
"56833",381
"284677",47
"391123",94
"25790",39
"100422852",0
"8407",778
"57549",4
"89886",4
"100505633",3
"93183",324
"3766",19
"3765",2
"93185",179
"477",9773
"480",161
"844",1590
"729867",1
"8682",1198
"50717",1923
"5824",1873
"4807",0
"1314",5683
"474338",460
"23385",2495
"57216",35
"114836",412
"8832",978
"6504",209
"962",396
"57823",245
"4063",192
"51744",80
"55600",15
"101928372",1
"142683",6
"50848",285
"100131187",68
"7391",479
"257106",1790
"81607",39
"126823",21
"5202",116
"4817",537
"9191",509
"51506",965
"27005",419
"5498",961
"8703",373
"9507",71
"4720",3397
"2207",1030
"336",17
"84134",138
"100847090",0
"9970",17
"654790",34
"4359",76
"6391",1181
"257177",494
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",8143
"100189380",0
"3310",727
"100189018",0
"100189011",1
"100189126",0
"2214",2277
"9103",10420
"3311",976
"100189003",0
"2215",612
"2213",5283
"641311",6
"84824",1
"127943",2
"11266",251
"102724329",0
"22926",2892
"25903",716
"9722",35
"100616386",0
"693141",0
"284680",9
"400793",6
"117157",10
"127933",1299
"6675",610
"4921",4106
"51478",384
"339512",65
"5999",139
"8490",1372
"101928404",3
"83540",42
"100422212",0
"5087",951
"100505795",0
"4009",4
"6258",24
"400794",0
"440699",0
"4259",1784
"223",644
"440700",0
"54499",2582
"100147773",0
"7371",220
"100500832",0
"149297",14
"100126349",5
"116123",2
"57645",403
"117143",272
"387597",14
"84944",13
"10223",6
"92235",517
"101928484",0
"5451",1011
"919",248
"8804",118
"92241",522
"100189211",0
"100189019",0
"9019",592
"55811",130
"25874",382
"55827",5333
"100313835",0
"23432",141
"261726",626
"375035",820
"84832",955
"9095",317
"693142",0
"100505918",0
"101928565",0
"6846",19
"6375",17
"1805",165
"79100",0
"101978719",0
"101928596",0
"481",1778
"29922",345
"8548",477
"57821",50
"10560",524
"2153",962
"6403",195
"6402",99
"6401",2
"92342",41
"55732",769
"57147",474
"22920",1638
"149281",0
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",1406
"5396",2210
"80133",51
"2328",186
"100302178",8
"100847009",0
"388714",7
"2327",742
"2326",151
"2329",255
"7151",0
"23215",23130
"4653",26
"8674",290
"51603",339
"26052",769
"100874284",0
"100628315",40
"406996",0
"100422882",0
"406977",0
"102724541",1
"92346",28
"5279",95
"51430",1285
"356",47
"8995",3
"7292",37
"100506023",0
"101928673",4
"9588",842
"284525",4
"730159",1
"339416",5
"27252",820
"91687",41
"55157",989
"100506046",1
"60674",126
"26769",41
"26802",72
"26774",28
"26770",3
"692198",14
"26806",66
"692197",20
"692196",133
"692195",11
"619498",20
"84614",567
"462",23
"149041",3537
"102724601",0
"9910",3636
"9293",354
"101928696",1
"27101",465
"63931",53
"63923",44
"9674",66
"7143",7
"101928727",0
"101928751",0
"64326",2222
"677679",84
"60676",2
"460",2
"574441",0
"57795",3
"102724661",0
"101928778",0
"89866",482
"730102",4
"100302401",15
"9462",4014
"400797",0
"84066",0
"105373472",0
"400798",19
"100616328",0
"55103",163
"9068",567
"9917",384
"64222",266
"27",1552
"6646",2706
"126859",19
"7827",1
"163589",9
"148753",0
"163590",619
"26092",1782
"9857",8502
"5768",646
"200058",15
"89884",37
"100527964",20
"84320",700
"100423032",0
"148756",0
"9213",1405
"57710",126
"10228",333
"3140",435
"51278",197
"101928973",0
"100287948",0
"777",10
"127665",0
"400799",0
