"","14455.Aligned.sortedByCoord.out.bam"
"100302155",0
"1889",3117
"100506801",14
"84224",1668
"249",61
"5909",25
"84196",2226
"401944",39
"3339",28302
"23436",4
"10136",4
"101928043",0
"29092",0
"998",2448
"54361",34
"100616433",0
"9923",3121
"2046",0
"102466615",0
"712",8633
"714",2540
"713",5653
"2048",422
"100616391",0
"100422914",1
"646262",0
"729059",0
"23028",1255
"100422866",1
"100616177",0
"7798",774
"3352",2
"100996511",1
"10236",2253
"80818",487
"148898",18
"6920",269
"55616",698
"1870",7
"101928163",0
"3399",212
"259283",13
"6135",11685
"6924",900
"100506963",0
"57095",272
"11313",310
"2582",175
"3155",558
"2517",1111
"1269",6
"100616492",0
"55629",454
"10772",696
"127294",40
"58985",0
"163702",29
"284632",0
"57822",1
"90529",37
"57185",179
"100750325",0
"11123",59
"100506985",0
"400746",11
"10250",4269
"25932",1398
"864",266
"102465437",0
"100616365",0
"25949",549
"57035",1478
"6007",77
"23585",541
"6006",35
"55219",429
"26119",542
"57134",947
"57190",2433
"56181",342
"646471",38
"79000",9
"164091",61
"3925",134
"100500808",0
"5051",157
"2134",9
"7780",2
"105376910",0
"84676",1
"149420",78
"79927",1
"105376887",0
"51042",29
"10256",102
"378807",1
"101928303",0
"64793",276
"83442",830
"91544",460
"1043",366
"55057",7
"257101",36
"79727",4
"79947",690
"101928324",5
"3151",1962
"6195",1620
"100302190",0
"101928728",0
"8289",5742
"55650",247
"84243",510
"2810",2
"54707",147
"63906",184
"10726",1449
"8431",0
"126695",0
"388610",0
"115572",35
"6548",868
"23038",768
"84065",120
"644961",71
"100887744",0
"84958",239
"9064",676
"8547",2
"388611",0
"2827",3
"10163",2909
"27245",464
"2268",1347
"2537",72
"199870",152
"23673",775
"5511",327
"677774",732
"9473",523
"6118",423
"27293",12
"55113",21
"2140",1635
"5724",687
"22826",1400
"93974",191
"83667",109
"54797",51
"65979",950
"1104",173
"8420",38
"6080",58011
"26768",84509
"54952",226
"85028",3
"692212",28
"677838",479
"677825",141
"692073",61
"115273",20
"6883",116
"26824",1
"10691",289
"105376911",0
"51441",786
"4985",0
"2035",1947
"399474",5
"6429",1494
"51102",177
"10076",329
"101928460",0
"101929406",0
"4146",0
"100129196",0
"7805",5009
"100616164",0
"400748",0
"9672",374
"9698",2632
"692234",185
"692235",185
"692200",6
"79570",0
"9410",528
"51538",261
"2170",191
"347735",87
"149086",0
"284551",0
"64129",760
"3061",19
"553115",206
"1307",2194
"576",44
"100423028",0
"90853",89
"8073",1187
"10657",1134
"55116",167
"100847018",0
"23633",876
"200081",794
"79140",30
"56063",121
"55721",90
"149069",50
"8668",871
"339483",1
"84734",3
"3932",722
"3065",1286
"65108",53
"100128071",0
"81629",106
"55108",364
"728116",0
"653121",86
"339487",329
"5928",1805
"81493",66
"57648",54
"8565",1290
"64766",752
"252995",23
"3208",0
"113452",16
"127544",716
"204",6265
"113451",114
"55223",85
"149076",485
"127550",5
"1912",796
"100500853",1
"101929464",0
"7579",57
"114784",417
"127540",0
"402779",0
"84970",0
"693137",0
"2709",5
"127534",10
"2707",17
"2701",188
"113444",179
"58512",13
"653160",19
"100506144",44
"9204",1394
"79830",431
"6421",5048
"9202",2798
"79932",1143
"23154",254
"339488",58
"5690",917
"127703",33
"63967",115
"192670",933
"26523",1214
"192669",1623
"27285",7
"54936",106
"1296",245
"27095",292
"55700",994
"9967",2375
"79729",153
"55194",41
"83931",499
"84967",127
"127700",97
"64960",312
"1441",696
"2899",20
"100422898",0
"728431",0
"80149",376
"102465438",0
"64769",403
"100847010",0
"79753",103
"7802",52
"29889",1005
"284654",1
"54955",34
"55143",43
"284656",0
"149175",60
"79693",79
"127687",67
"4520",761
"3633",1047
"10946",1621
"2275",186
"51118",391
"5453",4
"100500801",0
"339442",0
"64121",656
"100527950",39
"26292",1
"81025",0
"54933",82
"79647",435
"4725",587
"23499",41994
"643314",1222
"105378950",0
"353500",61
"728448",15
"8761",1507
"101929516",1
"677834",136
"26508",238
"84618",3
"51440",0
"10450",353
"656",39
"64064",15
"105378951",0
"101929536",0
"54802",250
"4610",31
"84879",91
"10487",4269
"5538",2445
"6018",1664
"127391",1
"10269",540
"1298",192
"64744",2771
"65243",87
"339559",251
"64789",142
"127396",89
"9783",35
"100130557",0
"4802",820
"407034",9
"407031",0
"9132",43
"163732",0
"1503",704
"100507178",2
"200172",17
"22955",974
"100132074",12
"1907",0
"59269",822
"2981",0
"2980",0
"22887",1043
"284716",0
"84217",20
"79717",349
"728621",102
"10465",296
"4904",3786
"149461",4
"64175",935
"79078",80
"100129924",4
"374969",49
"114625",199
"51058",168
"339539",2
"6513",455
"440584",1
"105378684",0
"440585",0
"10969",218
"102465439",0
"149465",9
"128218",1
"149466",1
"7075",492
"4352",42
"991",39
"64834",865
"102466723",0
"112950",277
"23334",3637
"102465440",0
"81888",0
"5792",936
"9682",1144
"100132774",1
"6487",544
"101929592",0
"102464830",0
"9048",4
"9670",591
"1802",98
"533",754
"8704",167
"149473",37
"6536",163
"128209",4
"105378952",0
"55929",253
"79033",332
"100874278",1
"55182",683
"100847089",0
"79639",12
"339541",134
"26828",0
"26830",0
"11004",55
"6202",2461
"26811",6
"94161",62
"94162",16
"94163",23
"266675",2
"1263",1040
"343521",4
"149478",222
"8643",457
"8891",513
"79654",838
"7389",1060
"57643",78
"400752",0
"84842",3
"4595",395
"114034",192
"10420",178
"126661",54
"25974",53
"5052",2130
"10327",1466
"4678",1721
"149483",83
"60313",1338
"728963",20
"51249",210
"3652",238
"23139",1707
"8503",361
"101929626",0
"10103",19
"55624",1151
"541468",1
"8438",155
"10489",630
"7388",481
"387338",205
"2166",136
"729041",0
"101929651",0
"127343",0
"100507423",0
"148930",0
"8569",1209
"148932",345
"64756",176
"374973",13
"100130197",5
"9813",1556
"1580",11
"163720",3
"1579",2
"260293",77
"199974",3
"284541",2
"100874253",0
"10158",11
"6886",30
"6491",206
"51727",973
"102724077",0
"2301",2
"84793",1
"2306",41
"388630",86
"391037",0
"200010",47
"54558",328
"84871",0
"79656",22
"101929721",0
"100874313",0
"1996",10
"63950",0
"11124",1179
"1031",54
"100616189",0
"102466656",0
"284546",0
"26994",450
"22996",26
"102724097",0
"2060",4528
"114883",2032
"4898",4922
"100313892",0
"5865",0
"51060",419
"112970",0
"104355143",0
"91408",368
"9372",797
"200014",768
"4998",83
"84950",660
"23318",3074
"105378722",0
"2882",81
"348378",44
"65260",116
"79699",717
"440590",6
"55268",600
"6342",2153
"100616156",0
"100616458",0
"100616145",0
"127435",2744
"6512",41
"1376",697
"54987",239
"4116",319
"100507564",0
"7804",291
"163742",0
"63948",0
"148979",9
"105369175",0
"55706",395
"54432",277
"1733",32
"51668",233
"115353",170
"388633",0
"9528",1688
"127428",38
"100616315",0
"200008",1
"606495",71
"51253",402
"23648",863
"619518",10
"26027",241
"338094",15
"374977",20
"100527960",7
"7268",6
"25973",21
"55001",17
"163747",3
"1718",535
"100126514",0
"199964",4
"7809",0
"255738",3
"23358",5322
"100507634",0
"100616272",0
"8613",576
"5563",74
"199920",2
"731",0
"732",1
"1600",8
"101926890",0
"115209",759
"4070",13
"114803",1216
"3725",948
"100131060",4
"101926925",0
"729467",0
"55277",346
"100616409",0
"101926944",0
"51361",36
"1573",4
"127795",0
"101926964",0
"100996570",0
"4774",1842
"645030",0
"414927",0
"83941",400
"10207",1580
"100422902",0
"100422946",0
"54596",6
"163782",18
"7398",699
"85440",2425
"27329",190
"84938",408
"199899",0
"100996301",0
"27022",0
"102464823",0
"29929",838
"23421",107
"84455",140
"79469",8
"5236",828
"4919",592
"101927034",0
"148581",0
"57685",489
"100616338",0
"55225",129
"3716",5490
"101927084",1
"105378775",0
"100500854",0
"406893",1
"205",250
"9829",58
"54741",248
"3953",975
"5142",490
"101927139",0
"84251",930
"100422871",0
"200132",21
"10022",0
"79819",188
"57708",1753
"23169",288
"400757",0
"149233",23
"3595",389
"26135",2076
"1647",221
"55970",72
"100289178",0
"9077",11
"79971",715
"100302279",1
"6121",5
"55635",19
"101927220",0
"57554",26
"5301",0
"55631",424
"9295",5011
"81573",669
"11147",34
"1491",60
"101927244",0
"5733",52
"100132618",1
"9406",2300
"406962",15
"100852410",0
"257194",145
"100852409",0
"101927295",0
"127255",1
"100526835",0
"8790",213
"51086",3
"105378804",4
"105378803",2
"127254",3
"101927320",0
"1429",160
"127253",191
"431707",0
"204962",9
"34",1218
"1744",116
"5876",825
"692085",41
"26805",60
"26804",34
"4438",27
"127247",0
"101927342",0
"256435",54
"81849",30
"102466995",0
"10026",450
"26289",31
"26009",1015
"23032",1908
"374986",600
"374987",1
"91624",1403
"8880",2871
"11080",357
"54810",57
"149047",0
"5737",40
"10964",295
"10561",692
"64123",1208
"101927412",0
"23266",1818
"101927434",0
"101927498",0
"101927587",0
"101927560",0
"79739",865
"5567",818
"148418",7
"391051",0
"58511",40
"80135",328
"2787",546
"100505741",96
"1486",388
"103695366",0
"439927",0
"117178",158
"23566",1
"255231",463
"55283",136
"126820",55
"100616481",0
"84144",85
"148423",189
"8915",353
"646626",0
"23576",94
"3491",2187
"54680",391
"255631",319
"57489",768
"102465842",0
"9635",3
"1179",4
"22802",4
"9629",2
"105378828",0
"51100",2348
"9403",517
"9653",358
"339524",30
"101927844",0
"105378832",0
"8543",338
"100505768",0
"101927891",1
"5586",1644
"2959",520
"56267",483
"494115",844
"2635",4722
"2633",10353
"2634",6273
"388646",3
"115361",2145
"115362",4399
"729930",4
"163351",5
"400759",205
"23507",704
"84230",1153
"400761",0
"55144",695
"105378846",0
"492303",0
"284695",1017
"343472",0
"84146",4602
"164045",108
"8317",237
"7049",5212
"676",2
"253152",8
"646817",155
"284697",54
"23285",191
"388649",8
"11146",566
"79871",560
"2672",151
"7813",1015
"6125",7163
"388650",182
"6083",56
"26782",68
"22823",696
"50999",677
"343099",760
"100131564",3
"1810",452
"54874",386
"100126520",0
"8412",291
"100129046",1
"100126348",0
"100189133",0
"30836",941
"2730",87
"24",31
"9411",2308
"5825",1433
"2152",708
"101928079",1
"100616321",0
"126969",107
"1266",1406
"105378862",0
"729970",14
"199857",131
"101928098",0
"148534",6
"100527978",2
"101928118",0
"25950",28
"440594",0
"100996635",0
"102723661",0
"101928241",0
"58155",843
"1806",7666
"100873932",1
"100873933",0
"400765",0
"100616452",0
"406928",0
"729987",0
"51375",331
"163404",0
"100129620",0
"9890",102
"101928270",0
"54873",439
"391059",430
"178",2399
"23443",420
"64645",1267
"163786",190
"54482",386
"127495",36
"1629",600
"100506007",1
"8634",397
"693138",46
"8556",949
"54112",1
"100128787",0
"7412",2335
"2135",74
"148867",1222
"51611",213
"102606465",0
"101928334",0
"101928370",0
"1901",456
"104355286",0
"118427",0
"94236",0
"1301",794
"101928436",0
"55599",1697
"280",6227
"648740",30
"279",2560
"276",2253
"277",2255
"278",2256
"100129138",2
"101928476",0
"55170",34
"22854",78
"10451",608
"102465839",0
"100873946",0
"29957",777
"148545",25
"653149",28
"284611",403
"113802",157
"55119",1562
"163479",9
"6814",1181
"254268",16
"642864",0
"29899",421
"23155",715
"22911",476
"6884",97
"56900",227
"677766",10587
"127003",7
"57535",123
"6301",905
"1952",182
"84722",7
"343263",1
"6272",1896
"5686",837
"284612",23
"127002",78
"284613",73
"57463",43
"83873",2
"2773",547
"406974",11
"2780",329
"271",961
"2948",1456
"2946",2392
"2944",1930
"2949",689
"2947",76
"79574",15
"1435",604
"10768",1948
"85369",949
"257",8
"104355139",0
"164153",0
"388662",29
"100873974",0
"3749",140
"440600",0
"64783",866
"9122",383
"10542",229
"101410535",0
"84432",1
"643160",0
"440602",0
"3744",22
"3737",76
"3738",337
"963",4689
"55791",334
"128338",1279
"10390",1163
"79961",1173
"1117",502
"149620",0
"27159",0
"128344",4
"441897",0
"5016",108
"79084",237
"515",707
"128346",1404
"57413",42
"140",69
"100129269",2
"5906",1197
"55924",46
"100506343",0
"101928718",0
"11218",463
"3752",236
"100874295",0
"100873995",0
"643355",1
"55917",973
"100422976",0
"7482",77
"54879",415
"829",2440
"4343",1843
"389",1244
"333926",16
"284467",0
"100996702",0
"6566",554
"246182",26
"100506392",0
"100996251",2
"9860",988
"643441",0
"260425",664
"10745",745
"54665",585
"100287722",41
"26191",1704
"440603",20
"10717",619
"64858",259
"101928846",1
"204851",2808
"56944",390
"148281",4
"51592",2107
"10286",383
"163259",110
"270",10
"4893",469
"7812",9124
"80143",157
"6847",0
"7252",4
"10100",231
"4803",39
"81839",489
"845",562
"4808",0
"101928995",0
"101928977",0
"55356",335
"126868",11
"476",5713
"84852",12
"101929023",0
"965",883
"100616384",0
"3321",27
"100302117",0
"388667",0
"914",1540
"5738",442
"9398",51
"101929099",0
"8458",579
"100126331",1
"80263",45
"79679",0
"104355292",0
"10905",2221
"100996263",0
"54855",222
"54834",987
"10885",840
"200162",15
"6913",930
"10352",259
"104472716",0
"101929147",3
"51179",6
"100874270",0
"3284",2
"3283",1
"128102",25
"644242",0
"90874",171
"26227",315
"3158",0
"83998",0
"343505",410
"11085",0
"4853",17157
"9554",333
"105378954",274
"728841",37281
"767846",6
"100996724",7214
"101929796",1399
"101060684",43274
"100189005",0
"101954277",0
"653505",257
"728855",162
"101954264",1
"100189257",0
"105369199",1
"100996721",136
"100126488",0
"101929798",0
"2210",2586
"100996318",4
"337875",590
"653820",420
"653464",5946
"100873165",2
"647121",581
"101929815",150
"100189261",0
"101954269",0
"26863",17
"791227",0
"105369140",4
"388692",46
"100189142",0
"100189326",0
"199882",0
"100189356",0
"100132417",2603
"100996713",4
"554282",458
"100996712",5357
"101060524",1
"730262",291
"101954267",1
"100189323",0
"284565",29932
"100189127",0
"728945",291
"105371215",0
"1818",1
"645166",99
"647135",6538
"728833",471
"101929805",0
"102724235",167
"103091866",257
"645142",254
"101954266",0
"7214",0
"100288142",48909
"100126510",0
"101060254",202
"101929780",14992
"653519",3703
"5174",675
"11126",80
"27246",919
"10623",653
"200035",44
"10401",629
"102466191",0
"148741",39
"8515",575
"8799",102
"114814",3
"9939",777
"128077",493
"84265",498
"284615",25
"10628",14706
"148738",3
"100189384",0
"100189064",0
"100188991",0
"100189198",0
"101954276",0
"101928979",0
"100132406",109905
"388677",2547
"170688",608
"105371242",385
"102724558",2
"100288805",166
"105373468",2
"149013",61793
"728989",191
"100189334",0
"101447996",0
"644861",100
"5565",245
"171423",2182
"2330",201
"9557",982
"100289211",0
"607",624
"51205",137
"2702",221
"2703",2
"51463",3706
"100034743",579
"100189140",0
"26864",17
"100189193",0
"200030",34370
"101927468",2
"100189056",0
"100189307",0
"100189174",0
"100188998",0
"100847044",0
"101954273",0
"102466225",0
"26860",0
"100132057",1
"101954272",0
"388685",312
"644591",953
"25832",112888
"100996763",2568
"440672",608
"9659",9049
"400818",32479
"653513",1974
"100996761",274
"101060226",22452
"653598",1045
"57234",444
"644634",46
"100189228",0
"102723955",0
"100189059",0
"440689",1451
"2209",2694
"101927767",4
"653604",149
"8370",463
"105371405",1
"126961",235
"8337",2128
"337873",312
"723790",2129
"333932",268
"554313",463
"8349",1167
"8338",1183
"317772",30
"51027",4
"9900",49
"10262",457
"10903",332
"56957",330
"105373477",0
"11311",831
"51177",1296
"81611",842
"23632",20
"51107",853
"79630",445
"148523",105
"54460",278
"9129",3090
"23248",1931
"80222",438
"102465529",0
"1893",908
"100874054",0
"54507",2211
"105371437",43
"100422997",0
"574406",2
"4170",3320
"2029",232
"55204",233
"84072",176
"1520",6589
"1513",6659
"405",1817
"9869",1574
"29956",1104
"8416",28
"55793",214
"58497",263
"149428",16
"54964",21
"56882",894
"10962",25
"126626",384
"10500",245
"100534012",0
"79626",56
"388695",112
"79005",7
"29765",30
"6944",383
"8394",1576
"5710",1471
"57592",320
"5298",1475
"5993",1583
"8991",240
"5692",1607
"23126",3035
"57530",6
"7286",62
"693139",2
"81609",799
"11189",2
"284485",0
"65005",245
"51686",39
"11022",121
"339398",6
"6097",36
"100191040",3
"100132111",1
"284486",80
"117145",269
"6281",601
"441908",74
"6282",1871
"100131107",22
"126637",2
"7062",15
"126638",0
"388697",17614
"2312",2161
"339400",1
"388698",115
"49860",0
"254910",0
"54544",0
"353145",0
"84648",0
"353144",0
"353143",0
"353142",0
"353141",0
"353140",0
"26239",0
"353139",0
"199834",0
"100129271",0
"448834",0
"353137",0
"353135",0
"353134",0
"353133",0
"353132",0
"353131",0
"448835",0
"4184",0
"3713",0
"163778",0
"6698",0
"6707",0
"6699",0
"6703",0
"6700",0
"6701",0
"6704",0
"6705",0
"6702",0
"6706",0
"101928009",0
"149018",0
"574414",0
"4014",1
"114771",0
"57115",0
"6280",189
"6283",2
"6279",204
"338324",0
"645922",0
"6278",0
"6277",1230
"6276",4
"6275",1102
"101928034",0
"6274",5
"6273",0
"140576",127
"57402",1
"6284",134
"6271",16
"26097",386
"23557",122
"3608",1488
"100189015",0
"4881",345
"102466879",0
"65123",3514
"11000",725
"343052",0
"105371448",1
"57459",955
"9909",2101
"200186",893
"27173",257
"102465441",0
"148327",95
"10899",578
"5872",1736
"6232",5936
"91181",38
"100847024",0
"7170",4723
"100126346",0
"388701",3
"25912",719
"9898",6106
"10456",1191
"89872",0
"57198",2978
"3570",664
"126669",149
"126668",59
"55585",700
"100874097",1
"1141",9
"103",8776
"3782",128
"10654",108
"57326",684
"90780",44
"101928120",0
"6464",1628
"1163",126
"100423020",0
"80308",459
"55891",2
"51043",190
"127579",61
"149095",14
"100505666",2
"8751",1127
"1945",12
"1944",6
"1942",142
"55974",387
"54344",36
"200185",1412
"80128",61
"4582",467
"693235",0
"7059",1555
"4580",592
"2630",1865
"2629",3135
"10712",161
"10067",408
"1196",2066
"57657",30
"5313",4
"2224",773
"284618",7
"23623",288
"55870",8942
"693140",0
"645682",203
"645676",178
"55154",1580
"55249",4611
"7818",1536
"100129405",1245
"54856",7962
"23208",309
"6016",356
"22889",1620
"677823",348
"677771",269
"339403",10
"9181",2654
"102465442",0
"105371729",0
"6746",1337
"56893",186
"28956",821
"57111",1
"92312",7
"4000",4346
"64218",1201
"9673",194
"11243",16
"100527963",0
"632",0
"79957",34
"23381",2018
"84283",59
"112770",723
"391104",0
"7203",1566
"128229",0
"57127",0
"10485",5
"407046",0
"4209",918
"128239",86
"164118",11
"128240",348
"54865",274
"101928177",0
"60484",0
"63827",7
"10763",815
"1382",135
"81875",220
"51093",184
"79590",215
"3068",973
"5546",777
"9047",75
"4914",99
"3645",45
"375033",561
"149499",27
"9826",2645
"768220",18
"440695",103
"2117",319
"360155",0
"83416",263
"83417",3
"115352",351
"79368",22
"115350",36
"922",2
"55243",1445
"646268",0
"912",41
"909",17
"911",201
"910",61
"913",80
"128360",0
"391107",0
"391109",0
"343406",0
"391112",1
"128366",1
"128367",0
"128368",0
"6708",45
"81448",0
"391114",0
"128371",0
"128372",2
"81442",1
"4332",488
"149628",517
"3428",12882
"9447",182
"100189166",0
"57863",31
"100131825",7
"2532",428
"2205",40
"441911",0
"26476",0
"127385",0
"325",0
"1401",0
"54935",81
"343413",213
"56833",923
"284677",65
"391123",76
"25790",35
"100422852",0
"8407",1012
"57549",1
"89886",8
"100505633",2
"93183",195
"3766",10
"3765",2
"93185",123
"477",472
"480",27
"844",28
"729867",0
"8682",1606
"50717",1472
"5824",1250
"4807",0
"1314",5753
"474338",355
"23385",2852
"57216",44
"114836",573
"8832",1607
"6504",595
"962",1046
"57823",1352
"4063",250
"51744",98
"55600",3
"101928372",0
"142683",0
"50848",385
"100131187",87
"7391",556
"257106",2335
"81607",72
"126823",10
"5202",115
"4817",362
"9191",459
"51506",832
"27005",355
"5498",652
"8703",456
"9507",138
"4720",2401
"2207",1843
"336",13
"84134",144
"100847090",0
"9970",9
"654790",14
"4359",93
"6391",945
"257177",216
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",13162
"100189380",0
"3310",1379
"100189018",0
"100189011",0
"100189126",0
"2214",4231
"9103",19634
"3311",1999
"100189003",0
"2215",1311
"2213",13350
"641311",5
"84824",3
"127943",13
"11266",203
"102724329",0
"22926",2388
"25903",1082
"9722",77
"100616386",0
"693141",0
"284680",5
"400793",14
"117157",9
"127933",1035
"6675",522
"4921",3177
"51478",371
"339512",7
"5999",77
"8490",602
"101928404",2
"83540",36
"100422212",0
"5087",527
"100505795",1
"4009",6
"6258",21
"400794",0
"440699",0
"4259",1168
"223",828
"440700",0
"54499",1984
"100147773",0
"7371",218
"100500832",0
"149297",15
"100126349",0
"116123",0
"57645",353
"117143",213
"387597",10
"84944",4
"10223",12
"92235",3
"101928484",0
"5451",615
"919",573
"8804",175
"92241",455
"100189211",0
"100189019",0
"9019",686
"55811",161
"25874",225
"55827",2348
"100313835",0
"23432",90
"261726",548
"375035",1030
"84832",809
"9095",320
"693142",0
"100505918",0
"101928565",0
"6846",20
"6375",69
"1805",190
"79100",0
"101978719",0
"101928596",0
"481",468
"29922",203
"8548",363
"57821",33
"10560",175
"2153",1204
"6403",446
"6402",443
"6401",160
"92342",54
"55732",491
"57147",339
"22920",1040
"149281",0
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",829
"5396",2137
"80133",17
"2328",64
"100302178",1
"100847009",0
"388714",9
"2327",339
"2326",140
"2329",181
"7151",0
"23215",20574
"4653",12
"8674",210
"51603",337
"26052",439
"100874284",0
"100628315",16
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",10
"5279",85
"51430",1054
"356",78
"8995",0
"7292",18
"100506023",1
"101928673",0
"9588",500
"284525",0
"730159",0
"339416",5
"27252",649
"91687",35
"55157",672
"100506046",0
"60674",91
"26769",40
"26802",38
"26774",25
"26770",6
"692198",28
"26806",54
"692197",12
"692196",122
"692195",7
"619498",16
"84614",458
"462",14
"149041",2562
"102724601",0
"9910",2503
"9293",252
"101928696",0
"27101",430
"63931",51
"63923",20
"9674",122
"7143",5
"101928727",0
"101928751",0
"64326",2165
"677679",156
"60676",18
"460",2
"574441",0
"57795",2
"102724661",0
"101928778",0
"89866",305
"730102",0
"100302401",10
"9462",2451
"400797",0
"84066",1
"105373472",0
"400798",10
"100616328",0
"55103",164
"9068",277
"9917",285
"64222",407
"27",1668
"6646",2535
"126859",9
"7827",0
"163589",0
"148753",0
"163590",487
"26092",1381
"9857",5080
"5768",663
"200058",13
"89884",31
"100527964",16
"84320",610
"100423032",0
"148756",0
"9213",834
"57710",74
"10228",414
"3140",388
"51278",288
"101928973",0
"100287948",0
"777",60
"127665",1
"400799",0
"2752",16729
"127670",4
"388719",0
"353299",0
"6041",571
