"","12855.Aligned.sortedByCoord.out.bam"
"100287102",175
"653635",6818
"102466751",0
"100302278",2
"645520",98
"79501",2
"729737",9667
"102725121",156
"102723897",7215
"102465909",0
"729759",474
"100132287",8822
"105378947",3
"101928626",0
"102465432",45
"81399",474
"100133331",8794
"100288069",58
"400728",0
"79854",43
"643837",13
"284593",0
"100130417",0
"148398",9
"26155",764
"339451",29
"84069",20
"84808",9
"57801",64
"9636",31
"375790",805
"105369174",0
"105378948",0
"401934",0
"54991",38
"254099",0
"406984",0
"406983",0
"554210",0
"254173",3
"8784",4
"7293",9
"51150",796
"126792",5
"388581",0
"118424",191
"6339",20
"116983",245
"102465434",0
"126789",10
"54973",408
"102465435",0
"80772",62
"83756",21
"1855",170
"102466740",0
"54587",267
"54998",72
"81669",1736
"148413",21
"55052",239
"441869",2
"643965",0
"102724312",0
"64856",33
"219293",59
"83858",540
"55210",444
"339453",1
"29101",317
"643988",0
"142678",157
"8510",128
"984",3175
"728661",1333
"8511",126
"728642",2883
"9906",1313
"65220",442
"2782",2361
"105378949",0
"163688",1
"339456",0
"85452",17
"2563",0
"5590",86
"100506504",0
"199990",113
"105378592",9
"6497",1175
"105378594",5
"79906",123
"100129534",1
"11079",970
"5192",24
"9651",106
"55229",274
"388585",0
"115110",4
"8764",502
"100996583",0
"127281",42
"79258",6
"100287898",0
"140625",0
"440556",31
"63976",791
"100422968",0
"27237",17
"1953",481
"693135",0
"127262",177
"49856",94
"7161",12
"57212",213
"148870",7
"388588",0
"57470",321
"9731",1247
"1677",193
"339448",422
"100133612",2
"728716",0
"284661",0
"55966",2
"100616489",0
"100616421",0
"261734",170
"8514",869
"26038",109
"6146",4556
"102724450",0
"388591",51
"23463",156
"148645",0
"390992",0
"387509",8
"11332",333
"54626",0
"83715",4
"100422975",0
"8718",35
"57449",304
"79707",535
"80835",3
"3104",310
"9903",80
"148479",161
"90326",141
"55735",467
"100505887",0
"23261",772
"9341",716
"8863",2291
"10911",4
"3604",37
"11315",3466
"54206",5133
"102724539",0
"50651",139
"473",2725
"102724552",0
"2023",10789
"102465436",0
"100505975",0
"765",2
"155184",2
"6518",320
"80045",6
"407040",0
"9563",1048
"80176",146
"100506022",0
"84275",101
"199953",31
"5293",1044
"644997",111
"101929074",0
"22883",2422
"56998",26
"84328",505
"64802",199
"100847055",0
"105376719",0
"116362",130
"10277",3564
"23095",7812
"100422970",0
"5226",2042
"100526739",0
"378708",0
"1325",0
"1676",147
"5195",381
"54897",235
"148345",4
"23435",3177
"10747",157
"6723",135
"5394",1498
"2475",2568
"100873935",1
"10218",115
"29914",397
"57540",0
"101929181",0
"26232",6
"93611",71
"26270",73
"10459",40
"374946",0
"57085",171
"284498",3
"102724659",0
"4524",453
"1185",619
"100379251",0
"4878",17
"4879",0
"26829",1
"90231",374
"5351",3415
"9927",2059
"60672",75
"102466982",0
"943",5
"102465836",0
"7133",436
"100616438",0
"55187",16939
"677885",168
"9249",244
"102466722",0
"343066",0
"126767",0
"93190",0
"390999",1
"65121",0
"440560",78
"343069",295
"65122",22
"400735",79
"343071",8
"441871",2
"440561",132
"653606",2
"102724742",0
"101929983",110
"649330",16
"441873",118
"649324",7
"440563",23
"645354",7
"645359",118
"101060301",16
"343070",103
"400736",0
"391003",7
"343068",128
"391002",2
"645382",1
"653619",125
"729528",0
"645414",7
"391004",6
"645425",5
"126755",0
"10630",169
"7799",3430
"23254",73
"200197",3
"55092",362
"727684",421
"114827",770
"101927417",0
"79180",864
"11330",0
"63036",3
"51032",11
"842",190
"23341",899
"79814",19
"84301",692
"6248",152
"23207",1547
"284723",7
"388595",4
"54751",899
"440567",269
"729614",0
"23013",7729
"7709",256
"101928566",0
"149563",0
"27129",303
"1187",28
"1188",17
"348487",1
"1969",260
"128272",27
"101927546",0
"79363",2
"54455",739
"26099",556
"374955",8
"55707",708
"114819",282
"26871",16
"100126512",0
"100126517",0
"102724970",44
"100133301",0
"7195",0
"55672",42299
"84809",148
"11209",165
"26869",16
"729574",14
"100126533",0
"284729",2
"100189045",0
"102723383",14
"6060",16
"11223",96
"100500876",0
"100189298",0
"7193",0
"791226",0
"9696",782
"26870",16
"4237",69
"23400",561
"6390",1384
"11240",42
"29943",9
"51702",0
"100616188",0
"23569",23
"353238",0
"55920",668
"55160",1993
"81569",0
"101927876",0
"84966",306
"127707",9
"5081",4
"80834",19
"8659",58
"100616120",0
"100302276",0
"126917",286
"23352",15686
"23065",887
"51154",128
"246181",45
"22977",21
"100506730",3
"8574",555
"54896",89
"832",2987
"100532736",0
"440574",168
"644068",55
"4681",7
"3362",2
"255104",155
"54546",0
"23252",188
"30814",0
"5320",709
"5322",137
"26279",88
"64600",1
"391013",0
"127733",3
"101928017",0
"127731",4
"339505",0
"55450",23
"79594",91
"163933",0
"978",194
"65018",674
"102464833",0
"100861548",26
"1650",1317
"57576",136
"400745",5
"50809",3373
"8672",3580
"100302155",0
"1889",2996
"100506801",19
"84224",1441
"249",66
"5909",8
"84196",2313
"401944",75
"3339",35396
"23436",0
"10136",7
"101928043",0
"29092",1
"998",3344
"54361",45
"100616433",0
"9923",3547
"2046",7
"102466615",0
"712",9256
"714",3625
"713",9166
"2048",220
"100616391",0
"100422914",0
"646262",0
"729059",2
"23028",1830
"100422866",5
"100616177",0
"7798",844
"3352",7
"100996511",0
"10236",2122
"80818",237
"148898",14
"6920",283
"55616",209
"1870",12
"101928163",0
"3399",175
"259283",8
"6135",14202
"6924",1053
"100506963",0
"57095",471
"11313",178
"2582",39
"3155",546
"2517",852
"1269",0
"100616492",0
"55629",1308
"10772",918
"127294",46
"58985",1
"163702",29
"284632",0
"57822",0
"90529",69
"57185",110
"100750325",0
"11123",55
"100506985",0
"400746",4
"10250",6784
"25932",4621
"864",80
"102465437",0
"100616365",0
"25949",1645
"57035",1002
"6007",695
"23585",530
"6006",440
"55219",584
"26119",443
"57134",403
"57190",1697
"56181",318
"646471",22
"79000",18
"164091",45
"3925",183
"100500808",0
"5051",81
"2134",0
"7780",5
"105376910",0
"84676",2
"149420",134
"79927",1
"105376887",0
"51042",17
"10256",55
"378807",13
"101928303",1
"64793",170
"83442",910
"91544",368
"1043",136
"55057",4
"257101",27
"79727",3
"79947",546
"101928324",0
"3151",3165
"6195",922
"100302190",0
"101928728",0
"8289",5614
"55650",335
"84243",220
"2810",0
"54707",89
"63906",159
"10726",2588
"8431",5
"126695",0
"388610",2
"115572",92
"6548",427
"23038",1043
"84065",90
"644961",27
"100887744",0
"84958",135
"9064",684
"8547",5
"388611",0
"2827",15
"10163",5497
"27245",335
"2268",745
"2537",74
"199870",243
"23673",1406
"5511",354
"677774",681
"9473",578
"6118",536
"27293",2
"55113",21
"2140",964
"5724",292
"22826",2679
"93974",316
"83667",91
"54797",59
"65979",1424
"1104",168
"8420",15
"6080",26847
"26768",44129
"54952",208
"85028",1
"692212",25
"677838",288
"677825",80
"692073",34
"115273",30
"6883",143
"26824",9
"10691",244
"105376911",1
"51441",759
"4985",0
"2035",2186
"399474",7
"6429",1620
"51102",120
"10076",306
"101928460",0
"101929406",0
"4146",1
"100129196",0
"7805",4751
"100616164",0
"400748",0
"9672",184
"9698",2086
"692234",173
"692235",173
"692200",6
"79570",0
"9410",361
"51538",468
"2170",522
"347735",65
"149086",0
"284551",0
"64129",1330
"3061",14
"553115",194
"1307",1389
"576",22
"100423028",0
"90853",10
"8073",1145
"10657",1653
"55116",114
"100847018",0
"23633",1002
"200081",911
"79140",34
"56063",64
"55721",79
"149069",56
"8668",761
"339483",0
"84734",11
"3932",299
"3065",1118
"65108",16
"100128071",2
"81629",99
"55108",326
"728116",0
"653121",181
"339487",467
"5928",2211
"81493",165
"57648",98
"8565",860
"64766",710
"252995",1
"3208",5
"113452",7
"127544",440
"204",7515
"113451",58
"55223",78
"149076",721
"127550",0
"1912",633
"100500853",0
"101929464",0
"7579",114
"114784",42
"127540",1
"402779",0
"84970",1
"693137",0
"2709",0
"127534",9
"2707",3
"2701",162
"113444",162
"58512",12
"653160",19
"100506144",39
"9204",1542
"79830",712
"6421",4575
"9202",3683
"79932",1150
"23154",116
"339488",34
"5690",929
"127703",40
"63967",310
"192670",1442
"26523",1359
"192669",1824
"27285",22
"54936",75
"1296",222
"27095",231
"55700",1424
"9967",4080
"79729",332
"55194",9
"83931",254
"84967",67
"127700",113
"64960",418
"1441",459
"2899",17
"100422898",0
"728431",0
"80149",144
"102465438",0
"64769",525
"100847010",0
"79753",130
"7802",83
"29889",1140
"284654",5
"54955",26
"55143",76
"284656",3
"149175",93
"79693",32
"127687",38
"4520",665
"3633",1367
"10946",1775
"2275",94
"51118",511
"5453",2
"100500801",0
"339442",0
"64121",676
"100527950",56
"26292",0
"81025",0
"54933",107
"79647",597
"4725",1573
"23499",84947
"643314",1813
"105378950",0
"353500",45
"728448",12
"8761",1823
"101929516",0
"677834",39
"26508",448
"84618",7
"51440",1
"10450",460
"656",19
"64064",9
"105378951",0
"101929536",0
"54802",229
"4610",42
"84879",23
"10487",7055
"5538",3352
"6018",2753
"127391",2
"10269",884
"1298",215
"64744",3333
"65243",114
"339559",364
